function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,80,1.000,9.061,11048482.133,nan,2,0,7368399,shasum,200,1.000,15.755,3417941.333,nan,2,0,6704933,eat-memory,20,1.000,67.152,3518464.000,nan,2,0,1109717706,34.333,154.100,4655953920.000,4684440576.000,40.527,40.693,nan,nan,30,0
figlet,80,1.000,9.395,11114496.000,nan,3,0,10603551,shasum,200,1.000,14.260,3619157.333,nan,3,0,10870875,eat-memory,40,0.409,116.265,3385344.000,nan,2,1,7397248573,34.400,188.833,4671827968.000,4777035264.000,40.623,41.246,nan,nan,30,1
figlet,80,1.000,9.017,10992298.667,nan,3,0,10907039,shasum,200,1.000,13.881,3211161.600,nan,3,0,11207776,eat-memory,40,0.444,135.443,204173994.667,nan,2,1,7283349501,37.133,189.317,4794714112.000,4882896384.000,41.366,41.893,nan,nan,20,1
figlet,80,1.000,8.784,11096917.333,nan,3,0,10512698,shasum,200,1.000,13.654,3407189.333,nan,3,0,10408290,eat-memory,40,0.491,132.967,3321856.000,nan,1,1,6651051950,35.467,244.717,4810655744.000,4908696576.000,41.465,42.050,nan,nan,20,1
figlet,100,1.000,11.830,2887680.000,nan,2,0,4763840,shasum,0,1.000,0.052,3190784.000,nan,1,0,0,eat-memory,0,1.000,0.042,51306496.000,nan,1,0,0,36.667,66.917,4785582080.000,4745359872.000,41.307,41.064,nan,nan,60,0
figlet,100,1.000,11.380,7510893.714,nan,2,0,4845537,shasum,0,1.000,0.056,11354112.000,nan,1,0,0,eat-memory,0,1.000,0.356,43508736.000,nan,1,0,0,32.933,65.367,4692512768.000,4690910720.000,40.748,40.738,nan,nan,30,0
figlet,100,1.000,11.120,11214145.829,nan,2,0,4627998,shasum,0,1.000,0.043,9805433.905,nan,1,0,0,eat-memory,0,1.000,0.046,39436288.000,nan,1,0,0,32.200,61.383,4712476672.000,4708371456.000,40.870,40.844,nan,nan,30,0
figlet,100,1.000,12.926,11221333.333,nan,2,0,6202857,shasum,0,1.000,0.050,9759402.667,nan,1,0,0,eat-memory,20,1.000,70.350,3055616.000,nan,2,0,1083297030,34.400,123.800,4728074240.000,4762946048.000,40.963,41.169,nan,nan,30,0
figlet,100,1.000,11.008,11145216.000,nan,2,0,5792153,shasum,0,1.000,0.047,9701717.333,nan,1,0,0,eat-memory,20,1.000,62.020,3405824.000,nan,2,0,1078088906,32.467,139.983,4744890368.000,4784167936.000,41.066,41.297,nan,nan,30,0
figlet,100,1.000,11.777,11084497.676,nan,2,0,5874524,shasum,0,1.000,0.048,9699279.238,nan,1,0,0,eat-memory,20,1.000,74.396,26589184.000,nan,2,0,1080667776,34.000,125.533,4759185408.000,4790907904.000,41.158,41.346,nan,nan,25,0
figlet,100,1.000,11.508,11071317.333,nan,2,0,8822267,shasum,0,1.000,0.042,9687381.333,nan,1,0,0,eat-memory,40,1.000,131.312,2977792.000,nan,2,0,1168761007,34.533,169.417,4722257920.000,4785924096.000,40.935,41.312,nan,nan,30,0
figlet,100,1.000,11.034,11092480.000,nan,1,0,9044607,shasum,0,1.000,0.049,9720344.381,nan,1,0,0,eat-memory,40,1.000,128.351,4389376.000,nan,2,0,1148580237,34.200,188.167,4759455744.000,4824793088.000,41.173,41.558,nan,nan,25,0
figlet,100,1.000,11.656,11167573.333,nan,2,0,8964903,shasum,0,1.000,0.044,9713493.333,nan,1,0,0,eat-memory,40,1.000,134.096,3653632.000,nan,2,0,1154149144,32.600,175.000,4714389504.000,4786961408.000,40.889,41.320,nan,nan,30,0
figlet,100,1.000,12.325,11180305.067,nan,2,0,11076741,shasum,0,1.000,0.047,9683763.200,nan,1,0,0,eat-memory,60,0.261,182.221,3409237.333,nan,1,1,10917187810,34.333,250.907,4758638592.000,4908086886.400,41.162,42.052,nan,nan,25,1
figlet,100,1.000,10.996,11219135.147,nan,2,0,10823297,shasum,0,1.000,0.043,9670246.400,nan,1,0,0,eat-memory,60,0.281,179.974,237434224.640,nan,1,1,10221775609,35.333,244.867,4866037760.000,4994083635.200,41.810,42.573,nan,nan,30,1
figlet,100,1.000,11.587,11208633.783,nan,2,0,10101848,shasum,0,1.000,0.048,9714892.800,nan,1,0,0,eat-memory,60,0.359,195.969,247443319.467,nan,1,1,9227669042,35.267,241.333,4868706304.000,4983358668.800,41.827,42.510,nan,nan,30,1
figlet,100,1.000,12.022,11203959.467,nan,2,0,4479779,shasum,20,1.000,1.634,10868736.000,nan,2,0,4255446,eat-memory,0,1.000,0.042,67444736.000,nan,1,0,0,31.600,62.267,4861480960.000,4837962752.000,41.783,41.641,nan,nan,30,0
figlet,100,1.000,12.826,11150165.333,nan,2,0,4764302,shasum,20,1.000,1.815,3398724.267,nan,2,0,4735936,eat-memory,0,1.000,0.275,64741649.067,nan,1,0,0,38.267,68.950,4786251776.000,4747289600.000,41.337,41.101,nan,nan,30,0
figlet,100,1.000,11.934,11195392.000,nan,2,0,4626613,shasum,20,1.000,1.769,3272704.000,nan,2,0,4305001,eat-memory,0,1.000,0.049,47493120.000,nan,1,0,0,34.867,64.550,4703700992.000,4692858880.000,40.845,40.777,nan,nan,30,0
figlet,100,1.000,12.124,11228160.000,nan,2,0,6832284,shasum,20,1.000,1.734,4137369.600,nan,2,0,5824413,eat-memory,20,1.000,65.611,2924544.000,nan,2,0,1090277990,36.733,121.650,4723546112.000,4756419584.000,40.972,41.166,nan,nan,30,0
figlet,100,1.000,11.745,11078587.733,nan,2,0,6381748,shasum,20,1.000,1.809,3368813.714,nan,2,0,5625173,eat-memory,20,1.000,63.627,4126583.467,nan,2,0,1084296099,38.200,130.835,4712572928.000,4739532800.000,40.909,41.067,nan,nan,25,0
figlet,100,1.000,12.306,11131562.667,nan,2,0,6556870,shasum,20,1.000,1.810,3453098.667,nan,2,0,5637802,eat-memory,20,1.000,68.484,3516416.000,nan,2,0,1087110032,35.933,124.783,4706439168.000,4731652096.000,40.869,41.015,nan,nan,30,0
figlet,100,1.000,10.504,11222186.667,nan,2,0,9231813,shasum,20,1.000,1.643,3586048.000,nan,1,0,7434747,eat-memory,40,1.000,123.257,3522560.000,nan,2,0,1141337328,37.533,195.917,4703545344.000,4774544384.000,40.851,41.273,nan,nan,55,0
figlet,100,1.000,11.547,11209386.667,nan,2,0,9489085,shasum,20,1.000,1.742,3460846.933,nan,2,0,8371295,eat-memory,40,1.000,137.706,2985984.000,nan,2,0,1226961149,35.733,180.850,4761255936.000,4829032448.000,41.201,41.583,nan,nan,30,0
figlet,100,1.000,10.031,11047228.952,nan,1,0,9595809,shasum,20,1.000,1.663,2968405.333,nan,1,0,9157306,eat-memory,40,1.000,130.372,3408861.867,nan,2,0,1159691684,37.267,197.117,4817797120.000,4874496000.000,41.498,41.829,nan,nan,25,0
figlet,100,1.000,12.277,11078041.600,nan,2,0,10428782,shasum,20,1.000,1.820,3294549.333,nan,2,0,9074761,eat-memory,60,0.269,183.808,3295232.000,nan,1,1,10706157431,33.667,238.333,4796844032.000,4948654899.200,41.364,42.267,nan,nan,30,1
figlet,100,1.000,12.248,3035136.000,nan,3,0,10586375,shasum,20,1.000,1.896,2850133.333,nan,2,0,9278199,eat-memory,60,0.274,179.588,233433497.600,nan,1,1,11001724856,34.200,232.547,4829784064.000,4943095398.400,41.485,42.159,nan,nan,120,1
figlet,100,1.000,11.448,11019332.267,nan,2,0,10605165,shasum,20,1.000,1.793,2734080.000,nan,2,0,9359697,eat-memory,60,0.282,174.096,230021802.667,nan,1,1,10550812808,32.867,246.360,4813266944.000,4932256153.600,41.383,42.095,nan,nan,115,1
figlet,100,1.000,10.823,11243520.000,nan,2,0,4813679,shasum,40,1.000,3.208,12427161.600,nan,2,0,4346075,eat-memory,0,1.000,0.044,70752119.467,nan,1,0,0,33.867,69.250,4862248960.000,4809448448.000,41.686,41.370,nan,nan,75,0
figlet,100,1.000,11.924,3732275.200,nan,2,0,4622620,shasum,40,1.000,3.530,3051520.000,nan,2,0,4130267,eat-memory,0,1.000,0.048,47572309.333,nan,1,0,0,34.733,68.383,4736034816.000,4733580800.000,40.943,40.924,nan,nan,30,0
figlet,100,1.000,12.143,11149824.000,nan,2,0,4888695,shasum,40,1.000,3.452,3235840.000,nan,2,0,4206324,eat-memory,0,1.000,0.048,47579136.000,nan,1,0,0,35.867,69.033,4749658112.000,4737515008.000,41.026,40.949,nan,nan,30,0
figlet,100,1.000,11.746,11164842.667,nan,1,0,5975266,shasum,40,1.000,3.468,3562666.667,nan,2,0,5471531,eat-memory,20,1.000,62.191,89191594.667,nan,1,0,1084116375,35.533,136.200,4731904000.000,4771909632.000,40.921,41.160,nan,nan,25,0
figlet,100,1.000,11.569,11263804.952,nan,1,0,6318443,shasum,40,1.000,3.366,3501192.533,nan,2,0,5896022,eat-memory,20,1.000,69.769,3589461.333,nan,2,0,1087046350,36.000,132.017,4668784640.000,4698742784.000,40.547,40.722,nan,nan,30,0
figlet,100,1.000,11.393,2932736.000,nan,2,0,6546792,shasum,40,1.000,3.448,3194880.000,nan,2,0,6077455,eat-memory,20,1.000,65.281,88413184.000,nan,2,0,1088540395,35.867,124.150,4707633152.000,4734862848.000,40.782,40.940,nan,nan,30,0
figlet,100,1.000,10.303,4787712.000,nan,2,0,10247220,shasum,40,1.000,3.287,4809464.686,nan,2,0,9121468,eat-memory,40,1.000,117.576,3531502.933,nan,2,0,1246803696,36.133,195.850,4692645888.000,4762089472.000,40.699,41.111,nan,nan,25,0
figlet,100,1.000,10.872,3526075.733,nan,2,0,9931877,shasum,40,1.000,3.313,3624174.933,nan,2,0,8854444,eat-memory,40,1.000,133.310,3690609.778,nan,2,0,1333381187,37.533,184.067,4707786752.000,4784293376.000,40.793,41.242,nan,nan,30,0
figlet,100,1.000,10.519,11098555.733,nan,2,0,10070552,shasum,40,1.000,3.179,3288454.095,nan,1,0,8144068,eat-memory,40,1.000,138.229,4312054.248,nan,2,0,1254502458,36.667,195.283,4681930752.000,4745957888.000,40.636,41.016,nan,nan,25,0
figlet,100,1.000,11.943,11130880.000,nan,2,0,10999194,shasum,40,1.000,3.680,2826240.000,nan,2,0,9372879,eat-memory,60,0.233,173.181,3008512.000,nan,1,1,11724664155,34.400,233.360,4686129152.000,4844173721.600,40.657,41.595,nan,nan,30,1
figlet,100,1.000,11.578,11253241.173,nan,2,0,10321481,shasum,40,1.000,3.538,2914304.000,nan,2,0,8950010,eat-memory,60,0.227,172.734,249301811.200,nan,1,1,12186210385,34.800,245.280,4814870528.000,4940249907.200,41.431,42.176,nan,nan,25,1
figlet,100,1.000,11.937,11173341.867,nan,2,0,10190139,shasum,40,1.000,3.535,3240448.000,nan,2,0,8814557,eat-memory,60,0.262,175.737,255830835.200,nan,1,1,11015485200,38.867,234.333,4866168832.000,4988136243.200,41.729,42.455,nan,nan,30,1
figlet,100,1.000,11.116,11127125.333,nan,1,0,4599071,shasum,60,1.000,4.696,4359509.333,nan,1,0,4045981,eat-memory,0,1.000,0.505,65579008.000,nan,1,0,0,36.933,75.650,4869648384.000,4815515648.000,41.758,41.430,nan,nan,40,0
figlet,100,1.000,11.002,11131392.000,nan,2,0,4855803,shasum,60,1.000,4.717,3207680.000,nan,1,0,4233757,eat-memory,0,1.000,0.046,54083584.000,nan,1,0,0,34.733,76.800,4692942848.000,4677479936.000,40.701,40.606,nan,nan,30,0
figlet,100,1.000,11.654,11256183.467,nan,2,0,5005465,shasum,60,1.000,4.395,3263317.333,nan,2,0,4289241,eat-memory,0,1.000,0.588,47849813.333,nan,1,0,0,34.800,76.117,4692043776.000,4674195456.000,40.698,40.587,nan,nan,30,0
figlet,100,1.000,12.674,11272533.333,nan,2,0,6692728,shasum,60,1.000,5.593,3072000.000,nan,2,0,6097486,eat-memory,20,1.000,72.340,88967850.667,nan,2,0,1092452241,34.000,135.567,4579770368.000,4609162240.000,40.029,40.201,nan,nan,30,0
figlet,100,1.000,11.720,11132416.000,nan,1,0,6503803,shasum,60,1.000,5.141,4347050.667,nan,1,0,5803290,eat-memory,20,1.000,67.081,93530965.333,nan,2,0,1088474210,35.200,144.983,4622964736.000,4659696640.000,40.290,40.505,nan,nan,25,0
figlet,100,1.000,12.305,11156065.524,nan,2,0,6792078,shasum,60,1.000,5.502,3256978.286,nan,2,0,6239327,eat-memory,20,1.000,69.181,3532800.000,nan,2,0,1094686600,34.400,139.017,4657743872.000,4690120704.000,40.498,40.687,nan,nan,30,0
figlet,100,1.000,11.077,11136000.000,nan,2,0,10553230,shasum,60,1.000,4.982,2797568.000,nan,2,0,9258425,eat-memory,40,1.000,139.800,3514368.000,nan,2,0,1929924822,36.467,188.583,4672800768.000,4769817600.000,40.592,41.165,nan,nan,30,0
figlet,100,1.000,11.993,3401966.933,nan,2,0,10374931,shasum,60,1.000,5.124,3354692.267,nan,2,0,9022971,eat-memory,40,1.000,142.719,3751185.067,nan,2,0,1849096138,36.800,201.500,4705148928.000,4798219776.000,40.785,41.338,nan,nan,25,0
figlet,100,1.000,10.828,11213312.000,nan,2,0,10950690,shasum,60,1.000,4.789,12502357.333,nan,1,0,9382158,eat-memory,40,1.000,135.388,3668889.600,nan,1,0,2150974022,35.667,211.267,4653359104.000,4727241216.000,40.483,40.916,nan,nan,25,0
figlet,100,1.000,12.160,3563520.000,nan,2,0,10542830,shasum,60,1.000,5.197,3610794.667,nan,2,0,9493190,eat-memory,60,0.213,175.127,3549184.000,nan,1,1,11797761569,33.600,235.453,4636827648.000,4808105984.000,40.377,41.396,nan,nan,30,1
figlet,100,1.000,11.736,4738525.867,nan,2,0,10639347,shasum,60,1.000,5.368,2940928.000,nan,2,0,8966521,eat-memory,60,0.226,170.616,246477619.200,nan,1,1,12045352490,37.667,250.987,4780951552.000,4920093081.600,41.242,42.070,nan,nan,25,1
figlet,100,1.000,13.001,11199692.800,nan,2,0,10739847,shasum,60,1.000,5.710,3416064.000,nan,2,0,9583903,eat-memory,60,0.150,173.258,236830446.933,nan,1,1,13914649428,36.800,238.040,4832307200.000,4963696230.400,41.549,42.329,nan,nan,30,1
figlet,100,1.000,11.215,10717798.400,nan,2,0,4651394,shasum,80,1.000,6.713,12013099.886,nan,2,0,4064053,eat-memory,0,1.000,0.530,56891733.333,nan,1,0,0,32.200,72.440,4812480512.000,4762523136.000,41.420,41.122,nan,nan,115,0
figlet,100,1.000,11.865,11382272.000,nan,2,0,4630303,shasum,80,1.000,6.683,3669640.533,nan,2,0,4027640,eat-memory,0,1.000,0.044,50438485.333,nan,1,0,0,31.800,72.733,4719446016.000,4711896576.000,40.875,40.827,nan,nan,30,0
figlet,100,1.000,11.930,3436544.000,nan,2,0,4901091,shasum,80,1.000,6.809,3342336.000,nan,2,0,4262929,eat-memory,0,1.000,0.354,37551786.667,nan,1,0,0,37.400,77.083,4713797632.000,4685305344.000,40.843,40.669,nan,nan,30,0
figlet,100,1.000,11.818,3677208.381,nan,2,0,7328380,shasum,80,1.000,6.767,5328725.333,nan,1,0,6454917,eat-memory,20,1.000,65.065,89001301.333,nan,1,0,1098241622,33.467,147.200,4616073216.000,4663241216.000,40.260,40.541,nan,nan,25,0
figlet,100,1.000,12.266,11211229.867,nan,2,0,6815995,shasum,80,1.000,7.085,3581235.200,nan,2,0,5978732,eat-memory,20,1.000,66.509,87117892.267,nan,2,0,1092589336,35.800,138.826,4639088640.000,4667262976.000,40.397,40.561,nan,nan,30,0
figlet,100,1.000,10.895,11242325.333,nan,1,0,6667631,shasum,80,1.000,6.443,3407223.467,nan,1,0,6056317,eat-memory,20,1.000,62.902,3628032.000,nan,2,0,1092837155,35.400,144.800,4668989440.000,4693114368.000,40.577,40.717,nan,nan,25,0
figlet,100,1.000,11.843,11219456.000,nan,2,0,10387862,shasum,80,1.000,6.838,3687287.467,nan,2,0,9684368,eat-memory,40,1.000,139.403,3520512.000,nan,2,0,2069250777,35.933,198.417,4673128448.000,4776371200.000,40.605,41.216,nan,nan,30,0
figlet,100,1.000,10.451,11219968.000,nan,2,0,10405369,shasum,80,1.000,6.100,12684629.333,nan,2,0,8727311,eat-memory,40,1.000,128.931,3351142.400,nan,2,0,2302559653,33.133,207.933,4731697152.000,4807061504.000,40.959,41.402,nan,nan,25,0
figlet,100,1.000,11.247,11198122.667,nan,2,0,10506864,shasum,80,1.000,6.641,3408930.133,nan,2,0,9198646,eat-memory,40,1.000,132.527,3002368.000,nan,2,0,2709058128,36.667,190.567,4742998016.000,4815689728.000,41.029,41.456,nan,nan,30,0
figlet,100,1.000,12.177,11354248.533,nan,2,0,10509704,shasum,80,1.000,7.230,2766848.000,nan,2,0,9148008,eat-memory,60,0.196,167.277,3462257.778,nan,1,1,12992682076,34.600,236.253,4727525376.000,4876035276.800,40.928,41.816,nan,nan,25,1
figlet,100,1.000,11.122,3086336.000,nan,2,0,10503606,shasum,80,1.000,6.212,3379200.000,nan,2,0,9173266,eat-memory,60,0.203,158.591,239190952.229,nan,1,1,12933424114,36.467,244.307,4854575104.000,4961412710.400,41.667,42.304,nan,nan,25,1
figlet,100,1.000,11.405,3399680.000,nan,2,0,9795468,shasum,80,1.000,6.885,3661824.000,nan,2,0,8912490,eat-memory,60,0.180,165.529,242929937.067,nan,1,1,12112633711,30.867,250.760,4865310720.000,4986093158.400,41.728,42.450,nan,nan,40,1
figlet,100,1.000,10.074,11156718.933,nan,2,0,4364064,shasum,100,1.000,7.763,3502080.000,nan,2,0,3571357,eat-memory,0,1.000,0.040,70176768.000,nan,1,0,0,28.733,74.683,4853202944.000,4814657024.000,41.639,41.408,nan,nan,45,0
figlet,100,1.000,11.785,11168597.333,nan,2,0,4516980,shasum,100,1.000,8.158,3141632.000,nan,2,0,4088533,eat-memory,0,1.000,0.587,57453056.000,nan,1,0,0,31.267,75.167,4723423232.000,4707102208.000,40.865,40.765,nan,nan,30,0
figlet,100,1.000,11.244,11276288.000,nan,2,0,4349290,shasum,100,1.000,7.773,3481600.000,nan,2,0,3550250,eat-memory,0,1.000,0.047,48889856.000,nan,1,0,0,31.533,74.267,4702744576.000,4694734336.000,40.744,40.692,nan,nan,30,0
figlet,100,1.000,11.441,11296597.333,nan,2,0,7440800,shasum,100,1.000,7.690,5548544.000,nan,2,0,6511609,eat-memory,20,1.000,64.777,94426794.667,nan,2,0,1100329732,31.867,167.383,4637876224.000,4689582080.000,40.361,40.669,nan,nan,30,0
figlet,100,1.000,11.217,11280384.000,nan,1,0,7629966,shasum,100,1.000,8.332,3426474.667,nan,2,0,6450801,eat-memory,20,1.000,66.826,85401673.143,nan,2,0,1103211728,35.133,146.567,4667039744.000,4695638016.000,40.539,40.708,nan,nan,25,0
figlet,100,1.000,12.192,11180885.333,nan,2,0,6859129,shasum,100,1.000,8.343,3564748.800,nan,2,0,5972953,eat-memory,20,1.000,70.394,87253845.333,nan,2,0,1100394919,34.133,139.400,4632887296.000,4655572480.000,40.333,40.464,nan,nan,30,0
figlet,100,1.000,11.331,11165013.333,nan,2,0,10673515,shasum,100,1.000,8.313,3569834.667,nan,2,0,9950522,eat-memory,40,0.936,126.589,3523174.400,nan,2,0,3817264607,34.400,212.450,4643022848.000,4764587520.000,40.397,41.121,nan,nan,25,0
figlet,100,1.000,11.611,11237376.000,nan,2,0,9936050,shasum,100,1.000,8.049,3312128.000,nan,2,0,8697504,eat-memory,40,0.996,138.080,185634986.667,nan,2,0,2909735945,35.333,197.650,4696713216.000,4778184704.000,40.723,41.201,nan,nan,25,0
figlet,100,1.000,10.345,11344398.629,nan,2,0,10468883,shasum,100,1.000,6.686,3274922.667,nan,2,0,9577266,eat-memory,40,1.000,123.603,3247377.067,nan,2,0,2348112578,33.067,202.117,4697206784.000,4777725440.000,40.721,41.195,nan,nan,25,0
figlet,100,1.000,11.380,11213755.733,nan,2,0,10969952,shasum,100,1.000,8.258,3139584.000,nan,2,0,9863939,eat-memory,60,0.170,158.733,3357559.467,nan,1,1,13577527287,35.733,250.680,4697018368.000,4859991654.400,40.724,41.691,nan,nan,25,1
figlet,100,1.000,11.799,4102826.667,nan,2,0,10257022,shasum,100,1.000,8.376,3399680.000,nan,2,0,9061678,eat-memory,60,0.186,163.453,238264593.067,nan,1,1,13177784734,31.000,230.853,4773113856.000,4889578291.200,41.177,41.871,nan,nan,45,1
figlet,100,1.000,11.305,6076825.600,nan,2,0,10602510,shasum,100,1.000,8.295,2637141.333,nan,2,0,9162885,eat-memory,60,0.168,156.141,249978813.684,nan,1,1,13220448742,32.267,238.787,4822589440.000,4932678860.800,41.482,42.137,nan,nan,25,1
figlet,100,1.000,10.797,11294378.667,nan,1,0,4616803,shasum,120,1.000,8.763,2968689.778,nan,2,0,3881609,eat-memory,0,1.000,5.715,85745834.667,nan,1,0,0,37.400,85.200,4840089600.000,4803043840.000,41.515,41.292,nan,nan,25,0
figlet,100,1.000,11.197,11141393.067,nan,2,0,4725142,shasum,120,1.000,8.571,3299498.667,nan,2,0,3951617,eat-memory,0,1.000,0.316,69454506.667,nan,1,0,0,31.933,83.467,4770060288.000,4731611648.000,41.095,40.862,nan,nan,30,0
figlet,100,1.000,10.860,11187541.333,nan,2,0,4630126,shasum,120,1.000,7.782,3843072.000,nan,2,0,3853073,eat-memory,0,1.000,0.043,51605504.000,nan,1,0,0,32.867,81.017,4678719488.000,4674071552.000,40.550,40.500,nan,nan,30,0
figlet,100,1.000,11.881,11185322.667,nan,2,0,6345366,shasum,120,1.000,9.966,2777088.000,nan,2,0,5665065,eat-memory,20,1.000,68.952,102326784.000,nan,2,0,1092930694,31.467,137.617,4690925568.000,4713465856.000,40.573,40.704,nan,nan,30,0
figlet,100,1.000,10.978,11212629.333,nan,2,0,6871042,shasum,120,1.000,9.458,3259733.333,nan,2,0,6310524,eat-memory,20,1.000,65.058,2695168.000,nan,2,0,1102590488,34.467,134.350,4663187456.000,4688656384.000,40.409,40.557,nan,nan,30,0
figlet,100,1.000,11.258,11163696.762,nan,1,0,6769439,shasum,120,1.000,10.006,12620117.333,nan,1,0,6014851,eat-memory,20,1.000,68.254,5879227.733,nan,2,0,1096074760,36.200,148.050,4679360512.000,4708975616.000,40.514,40.688,nan,nan,25,0
figlet,100,1.000,11.466,11226453.333,nan,2,0,10182853,shasum,120,1.000,9.333,3596253.867,nan,2,0,9197868,eat-memory,40,0.995,135.463,3502080.000,nan,2,0,2863769649,32.133,193.767,4628133888.000,4726624768.000,40.203,40.786,nan,nan,30,0
figlet,100,1.000,11.727,11168256.000,nan,2,0,10375840,shasum,120,1.000,9.762,3467502.933,nan,2,0,9152873,eat-memory,40,0.981,134.042,3642481.778,nan,2,0,3565668932,35.667,199.100,4683378688.000,4761197568.000,40.541,40.998,nan,nan,25,0
figlet,100,1.000,11.491,2879488.000,nan,3,0,10534686,shasum,120,1.000,9.469,12470954.667,nan,2,0,9212763,eat-memory,40,0.836,133.732,3546908.444,nan,2,1,4238533469,34.667,194.217,4703696896.000,4779173376.000,40.662,41.106,nan,nan,25,1
figlet,100,1.000,11.624,4956780.251,nan,2,0,10929013,shasum,120,1.000,9.930,3300693.333,nan,2,0,9513951,eat-memory,60,0.158,150.988,2944000.000,nan,1,1,14167074116,35.667,245.347,4732160000.000,4879416115.200,40.835,41.718,nan,nan,20,1
figlet,100,1.000,11.701,11278062.933,nan,2,0,10145732,shasum,120,1.000,9.590,3354624.000,nan,2,0,9023510,eat-memory,60,0.169,149.379,239552921.600,nan,1,1,13794236065,30.000,244.907,4851083264.000,4982445670.400,41.547,42.329,nan,nan,40,1
figlet,100,1.000,11.791,11221947.733,nan,2,0,10366234,shasum,120,1.000,9.708,2541568.000,nan,2,0,8968768,eat-memory,60,0.168,152.691,238523460.267,nan,1,1,13819077519,30.733,248.133,4854458368.000,4956909568.000,41.565,42.177,nan,nan,40,1
figlet,100,1.000,11.631,11242496.000,nan,2,0,4999370,shasum,140,1.000,10.776,2969600.000,nan,2,0,4128125,eat-memory,0,1.000,0.045,62862336.000,nan,1,0,0,32.133,81.133,4853665792.000,4809476096.000,41.553,41.289,nan,nan,45,0
figlet,100,1.000,11.740,11327317.333,nan,2,0,5104705,shasum,140,1.000,11.515,4477366.857,nan,1,0,4374582,eat-memory,0,1.000,0.292,61065216.000,nan,1,0,0,34.733,92.433,4715571200.000,4712599040.000,40.731,40.713,nan,nan,25,0
figlet,100,1.000,10.619,11380736.000,nan,2,0,4908630,shasum,140,1.000,9.489,3330048.000,nan,2,0,4092246,eat-memory,0,1.000,0.045,38604458.667,nan,1,0,0,32.933,87.733,4681228288.000,4645812224.000,40.531,40.316,nan,nan,30,0
figlet,100,1.000,13.007,3447193.600,nan,2,0,8143972,shasum,140,1.000,12.311,3298645.333,nan,2,0,7619209,eat-memory,20,1.000,74.813,92010666.667,nan,2,0,1115453350,35.133,154.800,4629962752.000,4665474048.000,40.225,40.433,nan,nan,30,0
figlet,100,1.000,11.653,11272021.333,nan,2,0,7707097,shasum,140,1.000,10.947,3041757.867,nan,2,0,6817225,eat-memory,20,1.000,67.334,3467264.000,nan,2,0,1113850834,36.800,143.417,4676644864.000,4701487104.000,40.504,40.630,nan,nan,30,0
figlet,100,1.000,10.875,11212288.000,nan,1,0,7491116,shasum,140,1.000,11.430,3546131.505,nan,1,0,6610726,eat-memory,20,1.000,71.433,3506858.667,nan,2,0,1109136527,35.667,157.267,4696780800.000,4729204736.000,40.582,40.774,nan,nan,25,0
figlet,100,1.000,12.151,11286528.000,nan,2,0,11016485,shasum,140,1.000,11.320,3551470.933,nan,2,0,10714077,eat-memory,40,0.500,126.954,3325952.000,nan,2,1,6803726146,34.733,195.983,4688496640.000,4774928384.000,40.524,41.034,nan,nan,30,1
figlet,100,1.000,12.217,11333973.333,nan,2,0,11393746,shasum,140,1.000,11.663,2785280.000,nan,2,0,10650370,eat-memory,40,0.440,140.144,205807274.667,nan,2,1,7062460237,34.267,196.950,4743632896.000,4806894592.000,40.848,41.221,nan,nan,20,1
figlet,100,1.000,12.363,11159552.000,nan,2,0,11029602,shasum,140,1.000,11.871,3316511.695,nan,2,0,10341169,eat-memory,40,0.413,150.157,3362816.000,nan,2,1,7555683969,35.067,198.417,4753747968.000,4818070016.000,40.909,41.289,nan,nan,20,1
figlet,100,1.000,12.374,11295573.333,nan,2,0,5210680,shasum,160,1.000,13.109,3464123.733,nan,2,0,4381584,eat-memory,0,1.000,13.947,3371008.000,nan,1,0,0,34.333,90.233,4756858880.000,4733604352.000,40.931,40.787,nan,nan,20,0
figlet,100,1.000,11.784,11471872.000,nan,2,0,4878292,shasum,160,1.000,12.453,3125248.000,nan,2,0,3945713,eat-memory,0,1.000,0.096,52287488.000,nan,1,0,0,32.333,85.667,4737048576.000,4704704000.000,40.810,40.614,nan,nan,30,0
figlet,100,1.000,11.115,11274069.333,nan,2,0,4880533,shasum,160,1.000,11.466,3219456.000,nan,2,0,3949392,eat-memory,0,1.000,0.046,41512960.000,nan,1,0,0,32.467,82.933,4671055872.000,4665070592.000,40.420,40.383,nan,nan,30,0
