function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,100,1.000,23.984,6413425.778,nan,2,0,7635684,nmap,0,1.000,0.099,4548949.333,nan,1,0,0,eat-memory,0,1.000,0.102,39505920.000,nan,1,0,0,59.333,112.700,5640574976.000,5634764800.000,26.503,26.479,nan,nan,45,0
figlet,100,1.000,18.416,14164382.476,nan,2,0,6986009,nmap,0,1.000,0.078,4870665.752,nan,1,0,0,eat-memory,20,1.000,63.502,3244032.000,nan,2,0,1081909354,60.533,157.067,5669427200.000,5705198080.000,26.619,26.760,nan,nan,45,0
figlet,100,1.000,20.357,3547136.000,nan,1,0,7006805,nmap,0,1.000,0.078,5113514.667,nan,1,0,0,eat-memory,20,1.000,70.141,3760128.000,nan,2,0,1081077876,60.667,165.467,5683527680.000,5716846080.000,26.674,26.805,nan,nan,55,0
figlet,100,1.000,19.389,3915776.000,nan,2,0,7297009,nmap,0,1.000,0.084,5408499.810,nan,1,0,0,eat-memory,20,1.000,65.589,93736789.333,nan,2,0,1083526565,58.067,155.170,5675706368.000,5711708160.000,26.642,26.785,nan,nan,60,0
figlet,100,1.000,16.613,3121152.000,nan,2,0,7567326,nmap,0,1.000,0.077,5710506.667,nan,1,0,0,eat-memory,40,1.000,138.670,3239936.000,nan,2,0,1084407787,57.333,217.167,5678966784.000,5760827392.000,26.656,26.982,nan,nan,55,0
figlet,100,1.000,13.015,5799936.000,nan,2,0,7520213,nmap,0,1.000,0.077,5925917.257,nan,1,0,0,eat-memory,40,1.000,115.660,3371008.000,nan,2,0,1083248404,60.867,259.422,5699747840.000,5757847552.000,26.745,26.974,nan,nan,45,0
figlet,100,1.000,16.640,10215424.000,nan,2,0,7520372,nmap,0,1.000,0.079,6305621.333,nan,1,0,0,eat-memory,40,1.000,137.586,148234240.000,nan,2,0,1082427112,56.800,211.133,5680918528.000,5757878272.000,26.666,26.971,nan,nan,70,0
figlet,100,1.000,13.752,3869900.800,nan,2,0,8995844,nmap,0,1.000,0.074,7123626.667,nan,1,0,0,eat-memory,60,1.000,212.576,3883008.000,nan,1,0,1097149933,59.800,280.150,5725990912.000,5842049536.000,26.851,27.310,nan,nan,40,0
figlet,100,1.000,12.889,4141056.000,nan,2,0,8754637,nmap,0,1.000,0.089,6368256.000,nan,1,0,0,eat-memory,60,1.000,191.049,203174741.333,nan,2,0,1096379831,60.133,257.433,5732198400.000,5847227392.000,26.873,27.330,nan,nan,60,0
figlet,100,1.000,14.241,3821568.000,nan,1,0,9239127,nmap,0,1.000,0.087,5546325.333,nan,1,0,0,eat-memory,60,1.000,211.517,202524330.667,nan,1,0,1098698086,54.533,275.183,5753206784.000,5871289856.000,26.957,27.426,nan,nan,55,0
figlet,100,1.000,11.933,4159488.000,nan,2,0,10982237,nmap,0,1.000,0.077,5467477.333,nan,1,0,0,eat-memory,80,0.773,228.160,221081770.667,nan,2,1,4449273531,57.800,289.950,5752086528.000,5915884032.000,26.954,27.603,nan,nan,60,1
figlet,100,1.000,11.603,3731456.000,nan,2,0,11009229,nmap,0,1.000,0.077,5459968.000,nan,1,0,0,eat-memory,80,0.763,223.707,262002858.667,nan,2,1,4542727676,56.733,285.533,5835661312.000,5983577088.000,27.281,27.868,nan,nan,50,1
figlet,100,1.000,12.728,3526656.000,nan,2,0,10928575,nmap,0,1.000,0.072,5592756.419,nan,1,0,0,eat-memory,80,0.775,275.593,3262464.000,nan,2,1,4415113244,58.000,346.360,5792192512.000,5985231257.600,27.073,27.840,nan,nan,50,1
figlet,100,1.000,19.209,3289088.000,nan,2,0,6832945,nmap,20,1.000,80.735,3117056.000,nan,2,0,100769803,eat-memory,0,1.000,0.086,64832853.333,nan,1,0,0,59.867,186.000,5815764992.000,5813502464.000,27.170,27.166,nan,nan,45,0
figlet,100,1.000,19.429,14004394.667,nan,2,0,6906564,nmap,20,1.000,89.907,19245397.333,nan,1,0,101019974,eat-memory,0,1.000,0.093,48611328.000,nan,1,0,0,56.200,176.917,5754656768.000,5752082944.000,26.939,26.929,nan,nan,75,0
figlet,100,1.000,18.478,3653632.000,nan,2,0,6741896,nmap,20,1.000,76.655,4116480.000,nan,2,0,100169631,eat-memory,0,1.000,0.799,43019264.000,nan,1,0,0,60.400,171.483,5755838464.000,5764392960.000,26.945,26.979,nan,nan,60,0
figlet,100,1.000,15.084,3805184.000,nan,1,0,7232579,nmap,20,1.000,85.155,3952640.000,nan,2,0,106150479,eat-memory,20,1.000,71.902,93839360.000,nan,1,0,1083165364,57.067,233.817,5774991360.000,5815538176.000,27.020,27.182,nan,nan,55,0
figlet,100,1.000,15.025,3657728.000,nan,2,0,7646956,nmap,20,1.000,88.000,3696640.000,nan,2,0,104121894,eat-memory,20,1.000,66.144,95142570.667,nan,2,0,1085019902,57.533,220.783,5729363968.000,5769536512.000,26.841,27.001,nan,nan,60,0
figlet,100,1.000,16.357,3915776.000,nan,2,0,7279894,nmap,20,1.000,89.847,3958784.000,nan,1,0,103894351,eat-memory,20,1.000,72.627,94344874.667,nan,1,0,1083167562,58.267,233.883,5745987584.000,5781878272.000,26.909,27.052,nan,nan,55,0
figlet,100,1.000,12.424,3854336.000,nan,2,0,10199893,nmap,20,1.000,80.693,3751936.000,nan,2,0,154880903,eat-memory,40,1.000,127.035,148335445.333,nan,2,0,1150490269,60.400,271.850,5750343680.000,5832305152.000,26.927,27.253,nan,nan,60,0
figlet,100,1.000,13.172,4182016.000,nan,2,0,9735929,nmap,20,1.000,86.429,3844096.000,nan,1,0,123950022,eat-memory,40,1.000,139.552,4067328.000,nan,1,0,1100605848,58.000,288.683,5770082304.000,5846338560.000,27.007,27.311,nan,nan,55,0
figlet,100,1.000,12.220,3926016.000,nan,2,0,10180308,nmap,20,1.000,80.901,4155392.000,nan,2,0,139993652,eat-memory,40,1.000,127.989,152149265.067,nan,2,0,1139820852,58.000,270.433,5795606528.000,5875229696.000,27.108,27.425,nan,nan,60,0
figlet,100,1.000,12.733,4063232.000,nan,2,0,11743023,nmap,20,1.000,92.338,4038656.000,nan,2,0,323585703,eat-memory,60,0.403,166.232,4247552.000,nan,1,1,7904185679,60.000,316.467,5806024704.000,5943988736.000,27.151,27.699,nan,nan,55,1
figlet,100,1.000,13.298,3192832.000,nan,2,0,12393848,nmap,20,1.000,95.218,3360768.000,nan,2,0,340359764,eat-memory,60,0.307,196.709,248390997.333,nan,1,1,9301789305,58.800,364.707,5850750976.000,5935699148.800,27.331,27.668,nan,nan,80,1
figlet,100,1.000,13.045,3479552.000,nan,2,0,12464416,nmap,20,1.000,93.164,3706880.000,nan,2,0,315881125,eat-memory,60,0.287,189.581,244182493.867,nan,1,1,9102718228,58.400,351.773,5884149760.000,6019208396.800,27.462,27.998,nan,nan,50,1
figlet,100,1.000,14.076,3750570.667,nan,1,0,7265691,nmap,40,1.000,135.172,3649536.000,nan,1,0,104366111,eat-memory,0,1.000,0.079,64942080.000,nan,1,0,0,57.000,250.633,5877012480.000,5854576128.000,27.434,27.347,nan,nan,45,0
figlet,100,1.000,15.365,14000640.000,nan,1,0,7333872,nmap,40,1.000,176.133,25129813.333,nan,1,0,100398643,eat-memory,0,1.000,0.176,45109589.333,nan,1,0,0,60.133,243.467,5613475840.000,5623439360.000,26.391,26.432,nan,nan,75,0
figlet,100,1.000,14.584,4194304.000,nan,2,0,7588816,nmap,40,1.000,165.042,4040704.000,nan,2,0,106331191,eat-memory,0,1.000,0.369,43374933.333,nan,1,0,0,58.267,235.000,5692911616.000,5692895744.000,26.709,26.710,nan,nan,60,0
figlet,100,1.000,12.324,14015512.381,nan,1,0,11442721,nmap,40,1.000,177.397,42246314.667,nan,1,0,443443028,eat-memory,20,1.000,70.191,98050730.667,nan,1,0,1166499717,57.933,305.250,5677056000.000,5758315520.000,26.648,26.971,nan,nan,70,0
figlet,100,1.000,11.826,14048768.000,nan,2,0,11020992,nmap,40,1.000,163.214,33613824.000,nan,1,0,244583427,eat-memory,20,1.000,65.315,97233066.667,nan,2,0,1140358031,59.867,286.600,5728274432.000,5769771008.000,26.851,27.017,nan,nan,75,0
figlet,100,1.000,12.784,3395584.000,nan,1,0,11333048,nmap,40,1.000,180.533,3702784.000,nan,1,0,250854008,eat-memory,20,1.000,69.718,97883545.600,nan,1,0,1154948929,57.200,312.983,5719109632.000,5770727424.000,26.815,27.021,nan,nan,55,0
figlet,100,1.000,12.636,3411968.000,nan,2,0,12365820,nmap,40,1.000,168.046,4083712.000,nan,3,0,7590212441,eat-memory,40,0.362,122.730,176385365.333,nan,1,1,9305196159,57.933,360.040,5734516736.000,6218056089.600,26.878,28.801,nan,nan,60,1
figlet,100,1.000,13.405,3735552.000,nan,2,0,12671751,nmap,40,1.000,174.338,3869861.790,nan,3,0,6026348762,eat-memory,40,0.242,109.515,164357285.790,nan,1,1,11525819846,60.867,376.560,5881384960.000,6410161356.800,27.479,29.576,nan,nan,45,1
figlet,100,1.000,12.644,3235840.000,nan,2,0,15266989,nmap,40,1.000,169.850,5066752.000,nan,3,0,7322647440,eat-memory,40,0.265,116.077,179396881.067,nan,1,1,10585471755,58.400,355.773,5894907904.000,6353568153.600,27.523,29.346,nan,nan,80,1
figlet,100,1.000,11.611,14294186.667,nan,1,0,10245296,nmap,60,1.000,237.113,30694058.667,nan,1,0,193680741,eat-memory,0,1.000,0.217,65195520.000,nan,1,0,0,57.067,306.050,5795956736.000,5760383488.000,27.117,26.979,nan,nan,90,0
figlet,100,1.000,11.276,3407872.000,nan,2,0,10831780,nmap,60,1.000,245.310,104374272.000,nan,2,0,1151515246,eat-memory,0,1.000,0.076,48001024.000,nan,1,0,0,60.133,298.767,5735235584.000,5839069184.000,26.880,27.295,nan,nan,60,0
figlet,100,1.000,12.272,14398976.000,nan,2,0,11139055,nmap,60,1.000,268.241,4153344.000,nan,1,0,1210471525,eat-memory,0,1.000,0.076,40774656.000,nan,1,0,0,57.886,316.926,5724104704.000,5846381056.000,26.839,27.327,nan,nan,85,0
figlet,100,1.000,12.382,3686400.000,nan,2,0,13188038,nmap,60,0.999,211.947,80476160.000,nan,3,0,10289542419,eat-memory,20,1.000,71.700,105761723.733,nan,2,0,1353675928,58.600,351.747,5764587520.000,6269836902.400,27.003,29.016,nan,nan,60,0
figlet,100,1.000,12.333,4044458.667,nan,2,0,10772070,nmap,60,0.967,185.100,351687953.067,nan,3,0,13840496519,eat-memory,20,1.000,71.258,3467264.000,nan,1,0,1311759953,57.533,350.333,5865428992.000,6214005077.333,27.401,28.792,nan,nan,90,0
figlet,100,1.000,13.144,3557376.000,nan,2,0,10744595,nmap,60,0.999,182.702,390012928.000,nan,2,0,11656657164,eat-memory,20,1.000,74.676,3543040.000,nan,1,0,1289613986,58.800,352.413,5805242368.000,6079108710.400,27.154,28.250,nan,nan,85,0
figlet,100,1.000,12.192,3172352.000,nan,2,0,11264476,nmap,60,0.806,158.478,507540684.800,nan,3,1,18734879361,eat-memory,40,0.225,151.680,176736012.190,nan,1,1,7312137932,59.200,389.644,5792069632.000,6213376000.000,27.105,28.787,nan,nan,75,1
figlet,100,1.000,11.966,3405312.000,nan,2,0,11644225,nmap,60,0.857,159.966,236965774.222,nan,3,1,17752039692,eat-memory,40,0.264,155.280,200483043.556,nan,1,1,7306112654,60.267,399.111,5840039936.000,6224681642.667,27.294,28.833,nan,nan,80,1
figlet,100,1.000,11.630,3083776.000,nan,2,0,14432540,nmap,60,0.968,185.161,3358720.000,nan,3,0,15468202529,eat-memory,40,0.248,125.985,178665767.822,nan,1,1,12327826095,56.533,411.644,5869096960.000,6477858474.667,27.415,29.846,nan,nan,80,1
figlet,100,1.000,12.284,2922496.000,nan,2,0,11484545,nmap,80,1.000,289.373,3685205.333,nan,3,0,10756920420,eat-memory,0,1.000,0.271,63739767.467,nan,1,0,0,60.467,359.453,6043428864.000,6564643225.600,28.133,30.206,nan,nan,40,0
figlet,100,1.000,12.605,3692544.000,nan,2,0,10541412,nmap,80,1.000,280.669,492515464.533,nan,3,0,10679281264,eat-memory,0,1.000,0.074,54722560.000,nan,1,0,0,60.467,366.893,5920792576.000,6403395584.000,27.635,29.560,nan,nan,45,0
figlet,100,1.000,12.754,3903488.000,nan,2,0,10395806,nmap,80,0.990,249.713,278265856.000,nan,3,0,12079609601,eat-memory,0,1.000,0.077,40828381.867,nan,1,0,0,60.600,348.227,5848967168.000,6043367424.000,27.350,28.128,nan,nan,45,0
figlet,100,1.000,11.745,3434905.600,nan,2,0,11546454,nmap,80,0.870,234.260,379884145.778,nan,3,1,18180479602,eat-memory,20,1.000,72.046,3640832.000,nan,3,0,1482413219,57.133,385.778,5823565824.000,6379649706.667,27.237,29.461,nan,nan,85,1
figlet,100,1.000,12.957,3163136.000,nan,2,0,10128652,nmap,80,0.780,195.740,240148935.111,nan,3,1,18965187616,eat-memory,20,1.000,69.097,3903488.000,nan,1,0,1321048101,57.200,352.744,5912428544.000,6160340992.000,27.562,28.558,nan,nan,80,1
figlet,100,1.000,11.633,3024896.000,nan,2,0,12937934,nmap,80,0.979,250.487,478386176.000,nan,3,0,17733540539,eat-memory,20,1.000,73.369,102839747.860,nan,1,0,1418337604,55.067,413.222,5896728576.000,6330584405.333,27.500,29.241,nan,nan,90,0
figlet,100,1.000,13.127,3699200.000,nan,2,0,10630763,nmap,100,0.720,239.870,493751296.000,nan,3,1,18545623501,eat-memory,0,1.000,0.129,42049731.048,nan,1,0,0,59.667,338.900,5930151936.000,6184718336.000,27.639,28.662,nan,nan,70,1
figlet,100,1.000,12.693,3086336.000,nan,2,0,11137773,nmap,100,0.747,265.366,565176538.453,nan,3,1,16000791892,eat-memory,0,1.000,0.118,40592179.200,nan,1,0,0,60.933,351.667,5842933760.000,6285407027.200,27.294,29.066,nan,nan,75,1
figlet,100,1.000,11.204,3318272.000,nan,2,0,11414221,nmap,100,0.958,322.954,3262464.000,nan,3,0,15120722563,eat-memory,0,1.000,0.070,39659292.444,nan,1,0,0,59.867,404.844,5988155392.000,6604593834.667,27.886,30.343,nan,nan,70,0
figlet,120,1.000,25.314,14291729.067,nan,1,0,7304383,nmap,0,1.000,0.093,3791906.133,nan,1,0,0,eat-memory,0,1.000,0.111,39630848.000,nan,1,0,0,57.800,120.233,5850621952.000,5781997056.000,27.324,27.052,nan,nan,80,0
figlet,120,1.000,28.281,3802555.733,nan,2,0,7262381,nmap,0,1.000,0.090,4059136.000,nan,1,0,0,eat-memory,0,1.000,0.089,39567360.000,nan,1,0,0,59.333,121.283,5697671168.000,5707203072.000,26.721,26.758,nan,nan,30,0
figlet,120,1.000,27.309,6267357.867,nan,2,0,7231918,nmap,0,1.000,0.100,4270250.667,nan,1,0,0,eat-memory,0,1.000,0.117,39629824.000,nan,1,0,0,59.733,118.250,5733361664.000,5738291712.000,26.864,26.883,nan,nan,30,0
figlet,120,1.000,20.919,4065962.667,nan,2,0,6584287,nmap,0,1.000,0.089,4579840.000,nan,1,0,0,eat-memory,20,1.000,66.330,89292117.333,nan,2,0,1080028916,57.733,161.617,5735589888.000,5772563456.000,26.873,27.018,nan,nan,30,0
figlet,120,1.000,22.653,14391266.743,nan,1,0,6712468,nmap,0,1.000,0.082,4924928.000,nan,1,0,0,eat-memory,20,1.000,73.959,94314393.600,nan,1,0,1081590473,56.600,174.533,5731520512.000,5744336384.000,26.854,26.905,nan,nan,55,0
figlet,120,1.000,21.065,3428352.000,nan,2,0,6798414,nmap,0,1.000,0.083,5203456.000,nan,1,0,0,eat-memory,20,1.000,70.927,3461120.000,nan,2,0,1084168483,58.333,168.450,5696421888.000,5737185280.000,26.717,26.880,nan,nan,60,0
figlet,120,1.000,19.414,9089024.000,nan,1,0,7311256,nmap,0,1.000,0.081,5576396.800,nan,1,0,0,eat-memory,40,1.000,142.890,145018436.267,nan,1,0,1085958874,60.800,232.967,5716406272.000,5798270976.000,26.798,27.123,nan,nan,70,0
figlet,120,1.000,18.353,3305472.000,nan,2,0,7328123,nmap,0,1.000,0.079,5860693.333,nan,1,0,0,eat-memory,40,1.000,133.661,149092181.333,nan,2,0,1084759908,60.333,214.317,5743446016.000,5819218432.000,26.906,27.207,nan,nan,60,0
figlet,120,1.000,18.862,4018176.000,nan,2,0,7569153,nmap,0,1.000,0.068,6154069.333,nan,1,0,0,eat-memory,40,1.000,152.717,140836815.238,nan,1,0,1088309220,59.467,234.350,5752725504.000,5829964288.000,26.944,27.251,nan,nan,55,0
figlet,120,1.000,14.962,3776512.000,nan,2,0,9215437,nmap,0,1.000,0.088,6636202.667,nan,1,0,0,eat-memory,60,1.000,195.109,3473408.000,nan,2,0,1116515904,60.000,269.400,5715978240.000,5818163200.000,26.799,27.205,nan,nan,60,0
figlet,120,1.000,16.168,14042526.476,nan,1,0,9190118,nmap,0,1.000,0.087,7026302.781,nan,1,0,0,eat-memory,60,1.000,183.936,177314377.143,nan,1,0,1102692551,60.333,290.967,5701808128.000,5823268864.000,26.743,27.225,nan,nan,70,0
figlet,120,1.000,15.827,3555328.000,nan,2,0,10604353,nmap,0,1.000,0.078,5529429.333,nan,1,0,0,eat-memory,60,1.000,205.748,206859946.667,nan,2,0,1155273651,56.267,282.267,5729705984.000,5848581632.000,26.855,27.327,nan,nan,60,0
figlet,120,1.000,15.186,3250176.000,nan,2,0,11090541,nmap,0,1.000,0.076,5491370.667,nan,1,0,0,eat-memory,80,0.525,285.109,3190784.000,nan,2,1,6676228836,60.733,378.440,5734395904.000,5966076313.600,26.874,27.794,nan,nan,55,1
figlet,120,1.000,16.516,3641344.000,nan,2,0,11454490,nmap,0,1.000,0.078,5552128.000,nan,1,0,0,eat-memory,80,0.450,287.212,3676160.000,nan,2,1,7735863631,60.067,365.320,5812707328.000,5977922764.800,27.188,27.844,nan,nan,50,1
figlet,120,1.000,15.879,3346432.000,nan,2,0,11417107,nmap,0,1.000,0.079,5648528.335,nan,1,0,0,eat-memory,80,0.388,237.427,296639127.162,nan,1,1,8583276080,60.333,377.187,5846587392.000,6010655129.600,27.324,27.975,nan,nan,75,1
figlet,120,1.000,19.437,3518464.000,nan,2,0,6658234,nmap,20,1.000,85.663,14321664.000,nan,2,0,114563905,eat-memory,0,1.000,0.086,84348928.000,nan,1,0,0,57.800,173.783,5922461696.000,5883015680.000,27.627,27.474,nan,nan,50,0
figlet,120,1.000,20.665,3825664.000,nan,1,0,6455048,nmap,20,1.000,99.171,3592192.000,nan,1,0,109096162,eat-memory,0,1.000,0.093,63700992.000,nan,1,0,0,59.533,189.983,5753612288.000,5754527744.000,26.967,26.971,nan,nan,70,0
figlet,120,1.000,19.422,14365696.000,nan,2,0,6641702,nmap,20,1.000,92.490,19437397.333,nan,2,0,109901888,eat-memory,0,1.000,0.254,42321920.000,nan,1,0,0,57.867,181.400,5713534976.000,5707926528.000,26.809,26.787,nan,nan,75,0
figlet,120,1.000,16.537,3835904.000,nan,2,0,8358407,nmap,20,1.000,84.739,3440640.000,nan,2,0,121343553,eat-memory,20,1.000,66.827,96409429.333,nan,2,0,1094159020,60.133,226.983,5712912384.000,5749761024.000,26.807,26.954,nan,nan,60,0
figlet,120,1.000,18.046,3981312.000,nan,1,0,7758193,nmap,20,1.000,92.335,3813376.000,nan,2,0,112638260,eat-memory,20,1.000,73.332,97534122.667,nan,1,0,1092330153,60.533,244.000,5730465792.000,5775065088.000,26.878,27.056,nan,nan,55,0
figlet,120,1.000,16.022,4067328.000,nan,2,0,7802283,nmap,20,1.000,88.931,3715072.000,nan,2,0,117495259,eat-memory,20,1.000,65.637,83322880.000,nan,2,0,1091541079,60.400,226.017,5758339072.000,5797410816.000,26.992,27.147,nan,nan,60,0
figlet,120,1.000,15.730,14299477.333,nan,2,0,12836245,nmap,20,1.000,96.408,32724138.667,nan,2,0,472234481,eat-memory,40,0.997,145.068,169298261.333,nan,2,0,3142269310,58.667,307.967,5754736640.000,5867662336.000,26.978,27.427,nan,nan,70,0
figlet,120,1.000,15.962,14024192.000,nan,1,0,12739348,nmap,20,1.000,98.704,31675050.667,nan,2,0,362240765,eat-memory,40,1.000,147.171,164365312.000,nan,1,0,2601067863,60.267,312.017,5788635136.000,5881295360.000,27.112,27.480,nan,nan,70,0
figlet,120,1.000,14.702,3661824.000,nan,1,0,13122478,nmap,20,1.000,91.048,3964928.000,nan,2,0,380919269,eat-memory,40,1.000,143.517,170855331.352,nan,1,0,2173423718,59.600,321.717,5666768896.000,5762096128.000,26.630,27.009,nan,nan,55,0
figlet,120,1.000,16.324,14358391.467,nan,2,0,13183729,nmap,20,1.000,100.356,3297280.000,nan,2,0,450411430,eat-memory,60,0.178,170.401,202069333.333,nan,1,1,12776380281,57.933,354.240,5700515840.000,5865848422.400,26.763,27.421,nan,nan,90,1
figlet,120,1.000,15.608,3207168.000,nan,2,0,12906795,nmap,20,1.000,98.343,3608576.000,nan,2,0,463916901,eat-memory,60,0.204,179.019,243436066.133,nan,1,1,11531399969,57.000,355.880,5907740672.000,6012629401.600,27.591,28.008,nan,nan,45,1
figlet,120,1.000,16.571,3633152.000,nan,2,0,13115996,nmap,20,1.000,101.517,3643392.000,nan,2,0,446910097,eat-memory,60,0.182,184.802,232703453.867,nan,1,1,11552182839,58.067,364.080,5903788032.000,6011183923.200,27.538,27.966,nan,nan,90,1
figlet,120,1.000,16.295,14332684.190,nan,1,0,7938813,nmap,40,1.000,185.284,27658240.000,nan,1,0,110688057,eat-memory,0,1.000,0.206,79952554.667,nan,1,0,0,60.467,261.200,5902848000.000,5859815936.000,27.536,27.367,nan,nan,75,0
figlet,120,1.000,17.386,14264320.000,nan,1,0,7991586,nmap,40,1.000,184.481,26344277.333,nan,2,0,115861259,eat-memory,0,1.000,0.083,61300736.000,nan,1,0,0,57.333,254.783,5674940416.000,5675255296.000,26.634,26.637,nan,nan,75,0
figlet,120,1.000,16.267,3627008.000,nan,2,0,7779829,nmap,40,1.000,168.787,3991552.000,nan,2,0,115005449,eat-memory,0,1.000,0.083,41663488.000,nan,1,0,0,59.667,242.767,5701779456.000,5702211072.000,26.741,26.744,nan,nan,60,0
figlet,120,1.000,15.295,3739648.000,nan,1,0,12715419,nmap,40,1.000,173.924,3731456.000,nan,2,0,4221377625,eat-memory,20,1.000,77.359,104458069.333,nan,2,0,1419399985,57.267,315.517,5707204608.000,6038936576.000,26.767,28.086,nan,nan,55,0
figlet,120,1.000,15.412,3889152.000,nan,1,0,12373351,nmap,40,1.000,161.698,3536896.000,nan,1,0,3598581441,eat-memory,20,1.000,71.999,101731274.362,nan,1,0,1399076581,58.600,319.817,5822216192.000,6073144320.000,27.227,28.225,nan,nan,55,0
figlet,120,1.000,13.316,3977216.000,nan,2,0,12450016,nmap,40,1.000,155.484,3624960.000,nan,2,0,2401195091,eat-memory,20,1.000,64.443,95221760.000,nan,2,0,1332195643,58.067,285.783,5821747200.000,5967569920.000,27.223,27.805,nan,nan,60,0
figlet,120,1.000,14.481,3098624.000,nan,2,0,12897754,nmap,40,1.000,169.889,3088384.000,nan,3,0,7162486898,eat-memory,40,0.299,116.375,158000878.933,nan,1,1,10384613090,57.667,358.240,5763319808.000,6332836659.200,26.998,29.269,nan,nan,85,1
figlet,120,1.000,15.517,3590144.000,nan,2,0,13228530,nmap,40,1.000,163.924,3399680.000,nan,3,0,7308082533,eat-memory,40,0.258,125.644,185188078.933,nan,1,1,10825332525,59.267,372.253,5850730496.000,6271825920.000,27.327,29.010,nan,nan,75,1
figlet,120,1.000,15.063,3526656.000,nan,2,0,23034052,nmap,40,1.000,153.320,426102799.604,nan,3,0,8409125097,eat-memory,40,0.187,113.027,189392232.838,nan,1,1,11592979950,60.467,381.160,5940154368.000,6446160691.200,27.695,29.711,nan,nan,45,1
figlet,120,1.000,13.008,14744576.000,nan,2,0,11434624,nmap,60,1.000,224.762,280854698.667,nan,2,0,3655741775,eat-memory,0,1.000,0.407,54892544.000,nan,1,0,0,59.667,288.433,5878030336.000,6093936128.000,27.453,28.313,nan,nan,125,0
figlet,120,1.000,12.886,15001941.333,nan,2,0,11151380,nmap,60,1.000,227.783,296449536.000,nan,2,0,3532438738,eat-memory,0,1.000,0.577,42309632.000,nan,1,0,0,58.533,289.000,5864286208.000,6095676416.000,27.406,28.325,nan,nan,85,0
figlet,120,1.000,13.026,14795337.143,nan,2,0,11223702,nmap,60,1.000,229.958,308425923.048,nan,2,0,4220091318,eat-memory,0,1.000,0.088,40998365.867,nan,1,0,0,59.800,284.000,5857148928.000,6094096896.000,27.372,28.316,nan,nan,85,0
figlet,120,1.000,14.741,3050154.667,nan,2,0,20889797,nmap,60,0.726,148.940,319308952.787,nan,3,1,20487192776,eat-memory,20,1.000,70.635,3800064.000,nan,1,0,2002332332,59.800,358.322,5877518336.000,6148295338.667,27.454,28.539,nan,nan,80,1
figlet,120,1.000,15.570,3436544.000,nan,2,0,14852518,nmap,60,0.999,190.327,342761472.000,nan,3,0,14566191295,eat-memory,20,1.000,78.312,109127953.067,nan,1,0,1529345956,60.333,371.467,5801439232.000,6281195929.600,27.141,29.057,nan,nan,80,0
figlet,120,1.000,14.900,3647488.000,nan,2,0,11451205,nmap,60,0.943,189.463,2942976.000,nan,3,0,15200292098,eat-memory,20,1.000,70.086,3553962.667,nan,1,0,1405908977,59.533,372.744,5760436224.000,6053814613.333,26.980,28.159,nan,nan,85,0
figlet,120,1.000,14.512,3054080.000,nan,2,0,13568527,nmap,60,0.658,194.596,2756608.000,nan,3,1,18312237995,eat-memory,40,0.203,117.446,168174364.444,nan,1,1,15490063081,58.333,401.044,5787344896.000,6486235818.667,27.090,29.892,nan,nan,85,1
figlet,120,1.000,14.690,3478528.000,nan,2,0,13872710,nmap,60,0.858,183.312,309643776.000,nan,3,1,19127731492,eat-memory,40,0.185,126.896,203494013.156,nan,1,1,14861032383,56.667,411.867,5927964672.000,6598161066.667,27.662,30.335,nan,nan,80,1
figlet,120,1.000,14.642,3043328.000,nan,2,0,12312628,nmap,60,0.754,146.999,3301376.000,nan,3,1,19889047292,eat-memory,40,0.232,159.953,209884615.111,nan,1,1,7436053414,58.267,405.056,5879134208.000,6209909418.667,27.459,28.785,nan,nan,80,1
figlet,120,1.000,18.198,3967488.000,nan,2,0,8808796,nmap,80,0.677,204.578,3186688.000,nan,3,1,19220020252,eat-memory,0,1.000,0.080,51823957.333,nan,1,0,0,58.667,294.956,5754372096.000,6110609408.000,26.960,28.387,nan,nan,125,1
figlet,120,1.000,16.728,3477504.000,nan,2,0,9559695,nmap,80,0.720,214.070,334441745.067,nan,3,1,17592454124,eat-memory,0,1.000,0.078,41461077.333,nan,1,0,0,60.800,321.967,5891258368.000,6175891456.000,27.514,28.652,nan,nan,60,1
figlet,120,1.000,15.300,3203072.000,nan,2,0,11580590,nmap,80,0.999,283.176,291915776.000,nan,3,0,12729350292,eat-memory,0,1.000,0.070,41718579.200,nan,1,0,0,60.333,367.067,5841229824.000,6448626892.800,27.304,29.730,nan,nan,90,0
