function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,80,1.000,12.248,3743488.000,nan,1,0,7328733,env,200,1.000,19.895,13302272.000,nan,1,0,5870907,curl,80,1.000,49.953,50934272.000,nan,1,0,383317187,68.333,210.233,5914574848.000,5926045696.000,29.594,29.635,nan,nan,25,0
figlet,80,1.000,11.368,4040704.000,nan,2,0,7211772,env,200,1.000,17.883,13189802.667,nan,2,0,5836295,curl,80,1.000,45.904,50674858.667,nan,2,0,384838914,68.067,198.900,5938501632.000,5935382016.000,29.691,29.674,nan,nan,30,0
figlet,80,1.000,11.681,4427605.333,nan,1,0,7748433,env,200,1.000,18.498,3972266.667,nan,1,0,6089377,curl,100,1.000,63.390,3827285.333,nan,1,0,384184192,67.733,223.533,5955520512.000,5958193664.000,29.759,29.765,nan,nan,25,0
figlet,80,1.000,11.539,3655850.667,nan,1,0,7941872,env,200,1.000,18.881,13281280.000,nan,1,0,6253567,curl,100,1.000,57.246,54798165.333,nan,1,0,387820558,66.200,216.767,5964075008.000,5969858560.000,29.793,29.812,nan,nan,30,0
figlet,80,1.000,11.273,3535189.333,nan,2,0,8310050,env,200,1.000,18.164,3781802.667,nan,2,0,6818003,curl,100,1.000,56.037,4227584.000,nan,2,0,386457103,67.067,214.483,6003605504.000,6004694528.000,29.951,29.951,nan,nan,30,0
figlet,80,1.000,12.417,4253832.533,nan,1,0,9338797,env,200,1.000,19.787,13208371.200,nan,1,0,7833234,curl,120,1.000,64.997,57740078.324,nan,1,0,392281253,67.733,254.850,5947713536.000,5950840320.000,29.731,29.740,nan,nan,25,0
figlet,80,1.000,12.347,3534165.333,nan,1,0,9300612,env,200,1.000,19.789,13307904.000,nan,1,0,7506960,curl,120,1.000,72.802,3930862.933,nan,1,0,394983388,65.933,243.533,5945335808.000,5954802176.000,29.722,29.756,nan,nan,30,0
figlet,80,1.000,11.244,3963460.267,nan,1,0,9128901,env,200,1.000,17.993,13218304.000,nan,1,0,7730030,curl,120,1.000,68.053,3951957.333,nan,2,0,392411216,65.467,230.400,5941993472.000,5947868160.000,29.711,29.730,nan,nan,45,0
figlet,80,1.000,10.399,3956224.000,nan,2,0,9546873,env,200,1.000,16.512,13406720.000,nan,2,0,8177570,curl,140,1.000,72.448,3918562.743,nan,2,0,396738573,67.200,232.933,5969942528.000,5983881728.000,29.789,29.840,nan,nan,30,0
figlet,80,1.000,11.807,3776512.000,nan,1,0,9090077,env,200,1.000,18.711,13377706.667,nan,1,0,7464833,curl,140,1.000,83.023,62510421.333,nan,1,0,391661676,61.067,249.833,5957648384.000,5967285760.000,29.737,29.773,nan,nan,55,0
figlet,80,1.000,11.868,3560704.000,nan,2,0,10695001,env,200,1.000,19.090,13324800.000,nan,1,0,8742797,curl,140,1.000,80.866,63374336.000,nan,1,0,405498252,62.400,251.483,5995386880.000,6002193408.000,29.891,29.915,nan,nan,30,0
figlet,80,1.000,10.545,3584121.905,nan,2,0,9983188,env,200,1.000,16.549,13300565.333,nan,2,0,8661215,curl,160,1.000,83.348,68027904.000,nan,2,0,406326331,67.800,246.967,5993809920.000,6012698624.000,29.886,29.960,nan,nan,30,0
figlet,80,1.000,11.215,3882052.267,nan,1,0,10022971,env,200,1.000,19.801,13342963.810,nan,1,0,8481826,curl,160,1.000,101.578,4016622.933,nan,1,0,404627041,65.600,272.350,5961836544.000,5961000960.000,29.761,29.754,nan,nan,25,0
figlet,80,1.000,11.637,3538432.000,nan,1,0,9839364,env,200,1.000,18.179,13218133.333,nan,1,0,8143869,curl,160,1.000,91.671,71478101.333,nan,1,0,405494254,63.533,260.233,5942706176.000,5950496768.000,29.685,29.712,nan,nan,30,0
figlet,80,1.000,10.766,3888128.000,nan,2,0,11081729,env,200,1.000,16.825,13308074.667,nan,2,0,9851582,curl,180,1.000,95.128,3689130.667,nan,1,0,419989928,68.467,264.400,5915678720.000,5927074816.000,29.580,29.621,nan,nan,30,0
figlet,80,1.000,10.734,4075093.333,nan,1,0,11144728,env,200,1.000,16.228,13354154.667,nan,1,0,10144902,curl,180,1.000,89.553,3658872.279,nan,1,0,422384168,60.933,253.483,5910075392.000,5930365440.000,29.559,29.635,nan,nan,30,0
figlet,80,1.000,11.378,12225877.333,nan,1,0,10617170,env,200,1.000,18.184,13319509.333,nan,1,0,9143502,curl,180,1.000,104.099,76930218.667,nan,1,0,412490691,58.800,270.883,5885921280.000,5926938112.000,29.454,29.617,nan,nan,85,0
figlet,80,1.000,11.121,4021760.000,nan,1,0,12488336,env,200,1.000,16.724,13367978.667,nan,1,0,11313751,curl,200,1.000,105.547,83253077.333,nan,2,0,454987991,67.133,279.767,5996070912.000,6014832640.000,29.903,29.973,nan,nan,30,0
figlet,80,1.000,10.461,3574357.333,nan,2,0,12474075,env,200,1.000,16.115,13483178.667,nan,2,0,11658373,curl,200,1.000,99.483,78138026.667,nan,2,0,466441151,67.400,268.683,6010658816.000,6027040256.000,29.962,30.022,nan,nan,30,0
figlet,80,1.000,12.235,3699029.333,nan,1,0,12276147,env,200,1.000,15.979,13498002.286,nan,1,0,11436832,curl,200,1.000,107.677,4950357.333,nan,1,0,455360379,68.400,298.533,6018306048.000,6034715136.000,29.997,30.060,nan,nan,25,0
figlet,100,1.000,24.318,12450645.333,nan,2,0,7727411,env,0,1.000,0.131,13344768.000,nan,1,0,0,curl,0,1.000,0.125,3821568.000,nan,1,0,0,65.533,118.033,5987862528.000,5966835712.000,29.874,29.787,nan,nan,30,0
figlet,100,1.000,23.398,3932706.133,nan,2,0,7989553,env,0,1.000,0.088,13344768.000,nan,1,0,0,curl,0,1.000,0.078,38445056.000,nan,1,0,0,61.200,112.000,5931433984.000,5928220672.000,29.643,29.629,nan,nan,30,0
figlet,100,1.000,21.810,3951189.333,nan,2,0,7650366,env,0,1.000,0.090,12043537.067,nan,1,0,0,curl,0,1.000,0.073,34512896.000,nan,1,0,0,58.733,107.867,5928034304.000,5920367104.000,29.631,29.599,nan,nan,30,0
figlet,100,1.000,20.977,5124778.667,nan,2,0,6960260,env,0,1.000,0.086,12070912.000,nan,1,0,0,curl,20,1.000,16.931,4669440.000,nan,2,0,377079309,59.467,133.950,5896054784.000,5878986752.000,29.505,29.436,nan,nan,25,0
figlet,100,1.000,19.690,4315170.133,nan,2,0,7059719,env,0,1.000,0.079,10694656.000,nan,1,0,0,curl,20,1.000,16.782,5655142.400,nan,2,0,383780824,65.467,132.583,5863856128.000,5867300352.000,29.383,29.396,nan,nan,30,0
figlet,100,1.000,18.076,4015718.400,nan,2,0,7006275,env,0,1.000,0.083,10694656.000,nan,1,0,0,curl,20,1.000,16.232,3536298.667,nan,2,0,381541132,61.067,125.167,5878157312.000,5873214464.000,29.438,29.416,nan,nan,30,0
figlet,100,1.000,18.502,5989632.000,nan,1,0,6900592,env,0,1.000,0.074,10432512.000,nan,1,0,0,curl,40,1.000,29.138,41698816.000,nan,1,0,376959944,59.733,146.850,5881710592.000,5874494464.000,29.453,29.422,nan,nan,25,0
figlet,100,1.000,16.914,3638528.000,nan,2,0,6725013,env,0,1.000,0.072,10432512.000,nan,1,0,0,curl,40,1.000,28.166,3760674.133,nan,2,0,377565898,65.400,143.267,5865857024.000,5863387648.000,29.390,29.378,nan,nan,30,0
figlet,100,1.000,19.093,3399680.000,nan,2,0,6882509,env,0,1.000,0.080,10432512.000,nan,1,0,0,curl,40,1.000,29.471,3562086.400,nan,2,0,381326325,60.733,151.917,5877297152.000,5886027776.000,29.437,29.470,nan,nan,25,0
figlet,100,1.000,16.049,6209945.600,nan,2,0,6783121,env,0,1.000,0.074,10473813.333,nan,1,0,0,curl,60,1.000,39.885,45298858.667,nan,2,0,380349171,65.133,158.050,5895837696.000,5898772480.000,29.513,29.524,nan,nan,30,0
figlet,100,1.000,13.777,3479722.667,nan,2,0,6631609,env,0,1.000,0.083,10569045.333,nan,1,0,0,curl,60,1.000,39.992,4033365.333,nan,2,0,380601336,61.267,149.100,5892141056.000,5892221440.000,29.500,29.497,nan,nan,30,0
figlet,100,1.000,17.184,4869546.667,nan,1,0,6765031,env,0,1.000,0.070,10599424.000,nan,1,0,0,curl,60,1.000,43.104,3549696.000,nan,2,0,378779797,66.867,165.101,5912045568.000,5917364224.000,29.584,29.603,nan,nan,25,0
figlet,100,1.000,15.093,3640576.000,nan,2,0,6819539,env,0,1.000,0.079,10429269.333,nan,1,0,0,curl,80,1.000,47.932,3637486.933,nan,2,0,381048015,63.933,168.350,5889921024.000,5892577792.000,29.491,29.499,nan,nan,30,0
figlet,100,1.000,13.556,4023876.267,nan,2,0,6954623,env,0,1.000,0.073,10420633.600,nan,1,0,0,curl,80,1.000,46.953,3620010.667,nan,2,0,379960465,62.467,183.583,5905498112.000,5914637824.000,29.555,29.589,nan,nan,25,0
figlet,100,1.000,15.555,3725380.267,nan,1,0,6833102,env,0,1.000,0.078,10523306.667,nan,1,0,0,curl,80,1.000,51.648,50050560.000,nan,2,0,377307365,63.533,174.000,5911838720.000,5919088640.000,29.581,29.609,nan,nan,30,0
figlet,100,1.000,14.039,3661824.000,nan,1,0,7332921,env,0,1.000,0.075,10548565.333,nan,1,0,0,curl,100,1.000,56.398,4006946.133,nan,1,0,379521036,65.067,179.967,5910204416.000,5918843392.000,29.576,29.607,nan,nan,30,0
figlet,100,1.000,13.377,3943862.857,nan,1,0,6767424,env,0,1.000,0.079,10447881.752,nan,1,0,0,curl,100,1.000,63.974,58093431.467,nan,1,0,377590976,63.267,192.750,5917923328.000,5923658240.000,29.607,29.627,nan,nan,25,0
figlet,100,1.000,15.431,3879936.000,nan,2,0,7047907,env,0,1.000,0.081,10489002.667,nan,1,0,0,curl,100,1.000,61.669,55251114.667,nan,1,0,378614682,62.933,185.533,5909444608.000,5915899392.000,29.574,29.597,nan,nan,30,0
figlet,100,1.000,13.866,3717802.667,nan,2,0,7320568,env,0,1.000,0.088,10394282.667,nan,1,0,0,curl,120,1.000,65.880,3773098.667,nan,2,0,381299842,63.600,193.317,5918545920.000,5933087744.000,29.612,29.668,nan,nan,30,0
figlet,100,1.000,13.875,3562069.333,nan,1,0,7032315,env,0,1.000,0.067,10476885.333,nan,1,0,0,curl,120,1.000,73.515,3747328.000,nan,1,0,381599767,62.333,202.817,5918423040.000,5931646464.000,29.611,29.661,nan,nan,25,0
figlet,100,1.000,14.354,3637760.000,nan,2,0,7111369,env,0,1.000,0.087,10341546.667,nan,1,0,0,curl,120,1.000,68.973,3845376.000,nan,2,0,381788944,61.067,195.033,5916256256.000,5926623744.000,29.603,29.641,nan,nan,30,0
figlet,100,1.000,14.036,3704524.800,nan,2,0,7704120,env,0,1.000,0.062,10367931.733,nan,1,0,0,curl,140,1.000,74.711,63416149.333,nan,2,0,386931352,62.933,202.117,5913454592.000,5926098432.000,29.593,29.640,nan,nan,30,0
figlet,100,1.000,14.703,4717653.333,nan,1,0,7898268,env,0,1.000,0.073,10415616.000,nan,1,0,0,curl,140,1.000,81.451,3726080.000,nan,1,0,384688648,62.733,219.083,5918447616.000,5950744576.000,29.618,29.744,nan,nan,25,0
figlet,100,1.000,13.995,4049578.667,nan,2,0,7831290,env,0,1.000,0.073,10416128.000,nan,1,0,0,curl,140,1.000,78.657,64640341.333,nan,2,0,387506787,66.000,211.717,5929365504.000,5944785920.000,29.658,29.716,nan,nan,30,0
figlet,100,1.000,13.814,3679061.333,nan,1,0,8594078,env,0,1.000,0.068,10423637.333,nan,1,0,0,curl,160,1.000,85.985,71406421.333,nan,1,0,389369091,62.200,245.567,5926014976.000,5946250752.000,29.645,29.723,nan,nan,25,0
figlet,100,1.000,15.112,12295168.000,nan,1,0,8379270,env,0,1.000,0.078,10424320.000,nan,1,0,0,curl,160,1.000,94.892,67915605.333,nan,1,0,389542892,64.333,236.500,5929156608.000,5946081280.000,29.658,29.724,nan,nan,30,0
figlet,100,1.000,14.000,3897173.333,nan,2,0,8284430,env,0,1.000,0.082,10338304.000,nan,1,0,0,curl,160,1.000,89.065,3641514.667,nan,2,0,389361394,60.200,224.567,5918654464.000,5935217152.000,29.617,29.680,nan,nan,30,0
figlet,100,1.000,12.812,3802538.667,nan,2,0,8735377,env,0,1.000,0.076,10350592.000,nan,1,0,0,curl,180,1.000,91.369,72789845.333,nan,2,0,393905874,66.067,229.150,5921605632.000,5944196608.000,29.631,29.717,nan,nan,30,0
figlet,100,1.000,13.187,4041898.667,nan,1,0,8352049,env,0,1.000,0.073,10362470.400,nan,1,0,0,curl,180,1.000,98.252,4921344.000,nan,1,0,392016224,62.133,246.900,5935601664.000,5960840192.000,29.690,29.789,nan,nan,25,0
figlet,100,1.000,14.572,3775146.667,nan,2,0,9253743,env,0,1.000,0.076,10367488.000,nan,1,0,0,curl,180,1.000,102.591,72491349.333,nan,1,0,397588545,63.267,246.750,5929932800.000,5952432640.000,29.662,29.749,nan,nan,30,0
figlet,100,1.000,13.325,3568128.000,nan,2,0,9558679,env,0,1.000,0.074,10475178.667,nan,1,0,0,curl,200,1.000,105.046,3726643.200,nan,2,0,405210023,61.467,247.217,5928790016.000,5952557056.000,29.658,29.750,nan,nan,30,0
figlet,100,1.000,14.641,3826944.000,nan,1,0,9416449,env,0,1.000,0.066,10481664.000,nan,1,0,0,curl,200,1.000,116.277,77931861.333,nan,1,0,400514884,63.467,263.867,5931251712.000,5953990144.000,29.671,29.758,nan,nan,25,0
figlet,100,1.000,13.888,3870720.000,nan,1,0,9850251,env,0,1.000,0.076,10405888.000,nan,1,0,0,curl,200,1.000,112.320,3864490.667,nan,1,0,405791442,63.200,257.417,5940441088.000,5971728384.000,29.707,29.828,nan,nan,30,0
figlet,100,1.000,21.874,3831978.667,nan,2,0,7555996,env,20,1.000,3.309,11485866.667,nan,2,0,6667942,curl,0,1.000,0.119,37478400.000,nan,1,0,0,63.000,117.500,5948311552.000,5936580608.000,29.739,29.690,nan,nan,30,0
figlet,100,1.000,21.082,3878824.229,nan,1,0,7399726,env,20,1.000,3.317,13088655.848,nan,1,0,6581544,curl,0,1.000,0.085,37478400.000,nan,1,0,0,61.000,122.417,5946189824.000,5940516352.000,29.732,29.707,nan,nan,25,0
figlet,100,1.000,23.356,3813802.667,nan,1,0,7330546,env,20,1.000,3.556,13237077.333,nan,1,0,6466939,curl,0,1.000,0.085,33558528.000,nan,1,0,0,61.333,119.217,5949237248.000,5937887744.000,29.745,29.697,nan,nan,30,0
figlet,100,1.000,18.629,3943509.333,nan,2,0,7027698,env,20,1.000,2.943,13312853.333,nan,1,0,6728744,curl,20,1.000,15.889,37001557.333,nan,2,0,378546775,60.733,131.617,5935034368.000,5931730944.000,29.688,29.673,nan,nan,30,0
figlet,100,1.000,18.317,3734613.333,nan,2,0,7068553,env,20,1.000,2.681,13120341.333,nan,2,0,5936935,curl,20,1.000,15.286,3847680.000,nan,2,0,386508860,65.667,132.067,5941581824.000,5927606272.000,29.720,29.660,nan,nan,30,0
figlet,100,1.000,20.019,3750741.333,nan,1,0,6963241,env,20,1.000,3.310,13207040.000,nan,1,0,6207691,curl,20,1.000,15.996,36127573.333,nan,1,0,378329987,63.333,137.633,5939453952.000,5925749248.000,29.711,29.652,nan,nan,25,0
figlet,100,1.000,17.104,3632384.000,nan,2,0,6857996,env,20,1.000,2.641,13140309.333,nan,2,0,6033561,curl,40,1.000,27.629,40178688.000,nan,2,0,380109928,62.067,146.617,5909415936.000,5896221696.000,29.593,29.536,nan,nan,30,0
figlet,100,1.000,14.996,3491947.276,nan,1,0,6943159,env,20,1.000,2.657,13237998.933,nan,1,0,6052888,curl,40,1.000,28.797,3596492.800,nan,1,0,374952687,62.533,156.933,5905956864.000,5896296448.000,29.580,29.538,nan,nan,25,0
figlet,100,1.000,17.883,3693397.333,nan,2,0,6858877,env,20,1.000,2.783,13188437.333,nan,1,0,6338303,curl,40,1.000,29.165,40669696.000,nan,1,0,379565297,63.133,151.667,5920958464.000,5912852480.000,29.641,29.605,nan,nan,30,0
figlet,100,1.000,15.520,3686570.667,nan,2,0,7007837,env,20,1.000,2.531,13237930.667,nan,2,0,6485759,curl,60,1.000,37.924,3691178.667,nan,2,0,380984129,62.600,158.533,5909168128.000,5910153728.000,29.595,29.595,nan,nan,30,0
figlet,100,1.000,17.348,3817608.533,nan,1,0,7122059,env,20,1.000,2.711,13293446.095,nan,1,0,6273099,curl,60,1.000,38.079,3697920.000,nan,1,0,381944499,66.267,170.650,5917300736.000,5913025024.000,29.631,29.609,nan,nan,25,0
figlet,100,1.000,16.150,3977898.667,nan,1,0,6873068,env,20,1.000,2.568,13229909.333,nan,2,0,6330592,curl,60,1.000,40.009,3947946.667,nan,2,0,381794123,63.733,162.767,5915133952.000,5918067712.000,29.621,29.629,nan,nan,30,0
figlet,100,1.000,14.422,4290048.000,nan,2,0,6952882,env,20,1.000,2.239,12993365.333,nan,2,0,5974055,curl,80,1.000,46.593,3888554.667,nan,2,0,379669055,64.933,168.733,5935644672.000,5933218304.000,29.705,29.691,nan,nan,30,0
figlet,100,1.000,15.904,3422549.333,nan,1,0,6818316,env,20,1.000,2.623,3514794.667,nan,1,0,6330483,curl,80,1.000,52.443,48083285.333,nan,1,0,380395175,64.333,180.983,5943134208.000,5941778944.000,29.736,29.726,nan,nan,25,0
figlet,100,1.000,15.078,3833856.000,nan,2,0,6687712,env,20,1.000,2.356,13148330.667,nan,2,0,5967123,curl,80,1.000,47.458,3562154.667,nan,2,0,379967074,67.733,174.317,5942407168.000,5938058240.000,29.734,29.701,nan,nan,30,0
figlet,100,1.000,13.181,3659776.000,nan,2,0,7254348,env,20,1.000,1.874,3775624.533,nan,2,0,6575451,curl,100,1.000,56.565,3868672.000,nan,2,0,382665389,63.333,181.717,5950007296.000,5958411776.000,29.733,29.762,nan,nan,30,0
figlet,100,1.000,15.565,3708586.667,nan,1,0,7256649,env,20,1.000,2.407,3405738.667,nan,1,0,6511325,curl,100,1.000,62.997,3842218.667,nan,1,0,381165530,67.400,200.250,5997023232.000,6009237504.000,29.928,29.976,nan,nan,25,0
figlet,100,1.000,14.365,4161126.400,nan,2,0,7188931,env,20,1.000,2.187,13196800.000,nan,2,0,6657820,curl,100,1.000,58.730,3762858.667,nan,2,0,381914735,65.533,186.317,5968871424.000,5972652544.000,29.813,29.824,nan,nan,30,0
figlet,100,1.000,14.742,3565577.752,nan,1,0,7304929,env,20,1.000,2.190,13242368.000,nan,1,0,6763988,curl,120,1.000,72.852,3483818.667,nan,1,0,382364974,64.467,215.450,5961435136.000,5971614720.000,29.784,29.820,nan,nan,25,0
figlet,100,1.000,14.735,3846144.000,nan,1,0,8035002,env,20,1.000,2.341,13201920.000,nan,2,0,7364405,curl,120,1.000,70.948,4079616.000,nan,1,0,384859685,55.733,201.950,6069387264.000,6088568832.000,30.197,30.273,nan,nan,60,0
figlet,100,1.000,13.902,3709952.000,nan,2,0,7884538,env,20,1.000,2.267,13163836.952,nan,2,0,6934193,curl,120,1.000,71.326,59750809.600,nan,2,0,384033906,66.600,201.617,6012112896.000,5962145792.000,29.981,29.779,nan,nan,30,0
figlet,100,1.000,15.792,4159829.333,nan,1,0,8549806,env,20,1.000,2.496,3583112.533,nan,1,0,7647037,curl,140,1.000,87.544,3619498.667,nan,1,0,391062008,61.800,232.783,5928964096.000,5944821248.000,29.657,29.717,nan,nan,25,0
figlet,100,1.000,14.660,3784362.667,nan,2,0,8685577,env,20,1.000,2.282,13198336.000,nan,1,0,7406045,curl,140,1.000,80.542,3692714.667,nan,1,0,390181747,64.733,223.600,5952798720.000,5962988544.000,29.750,29.786,nan,nan,30,0
figlet,100,1.000,13.046,3320149.333,nan,2,0,8147341,env,20,1.000,2.107,13104981.333,nan,2,0,7356921,curl,140,1.000,74.345,4140270.933,nan,2,0,388981417,65.000,210.450,5962721280.000,5973386752.000,29.791,29.829,nan,nan,30,0
figlet,100,1.000,13.539,3515557.790,nan,1,0,8660283,env,20,1.000,2.129,4027745.524,nan,1,0,7871127,curl,160,1.000,94.398,67778072.381,nan,1,0,393034586,66.800,248.167,5917321216.000,5933740032.000,29.612,29.672,nan,nan,25,0
figlet,100,1.000,14.565,3731882.667,nan,1,0,8686584,env,20,1.000,2.216,13216085.333,nan,1,0,7651753,curl,160,1.000,91.253,67801258.667,nan,1,0,390693313,65.200,235.767,5944516608.000,5961648640.000,29.718,29.782,nan,nan,30,0
figlet,100,1.000,13.573,3953578.667,nan,2,0,8746544,env,20,1.000,2.217,13198336.000,nan,1,0,7839686,curl,160,1.000,86.081,69607936.000,nan,2,0,392947360,66.467,230.600,5880064000.000,5899214848.000,29.464,29.536,nan,nan,30,0
figlet,100,1.000,12.959,12268714.667,nan,2,0,9534633,env,20,1.000,2.098,12950259.810,nan,2,0,8580117,curl,180,1.000,88.921,3558144.000,nan,2,0,400846842,64.800,233.217,5941090304.000,5958282752.000,29.706,29.770,nan,nan,30,0
figlet,100,1.000,14.936,3587072.000,nan,1,0,9465998,env,20,1.000,2.381,13134506.667,nan,1,0,8458965,curl,180,1.000,106.990,3760128.000,nan,1,0,399514665,65.933,258.033,5969698816.000,5977926656.000,29.826,29.853,nan,nan,55,0
figlet,100,1.000,14.189,3729237.333,nan,1,0,9810289,env,20,1.000,2.219,12920661.333,nan,1,0,8603628,curl,180,1.000,99.545,3928320.000,nan,2,0,400248813,63.667,247.017,5955166208.000,5975881728.000,29.766,29.844,nan,nan,30,0
figlet,100,1.000,13.728,3842438.095,nan,2,0,10748240,env,20,1.000,2.093,13108736.000,nan,2,0,9281280,curl,200,1.000,104.499,3840945.981,nan,2,0,416851607,64.133,252.283,5975037952.000,5991142912.000,29.846,29.905,nan,nan,30,0
figlet,100,1.000,13.576,3775000.381,nan,1,0,9915213,env,20,1.000,2.186,13140187.429,nan,1,0,8847838,curl,200,1.000,117.298,6011255.467,nan,1,0,408861421,65.267,275.000,5996455936.000,6024570880.000,29.936,30.046,nan,nan,25,0
figlet,100,1.000,14.357,3917738.667,nan,1,0,10377632,env,20,1.000,2.289,13125461.333,nan,1,0,9060432,curl,200,1.000,111.428,79570773.333,nan,1,0,411640159,61.733,262.850,5986365440.000,6007904256.000,29.893,29.975,nan,nan,30,0
figlet,100,1.000,21.020,3893345.524,nan,2,0,7378093,env,40,1.000,6.401,13154474.667,nan,2,0,6595831,curl,0,1.000,0.125,3653632.000,nan,1,0,0,64.600,124.050,5946847232.000,5927091200.000,29.739,29.656,nan,nan,30,0
figlet,100,1.000,20.943,3607040.000,nan,1,0,7091093,env,40,1.000,5.864,13204684.800,nan,1,0,6105271,curl,0,1.000,0.087,39153664.000,nan,1,0,0,60.600,123.667,5911838720.000,5905844224.000,29.596,29.570,nan,nan,25,0
figlet,100,1.000,22.036,3512490.667,nan,1,0,7280346,env,40,1.000,6.646,13184682.667,nan,2,0,6179276,curl,0,1.000,0.082,35495936.000,nan,1,0,0,60.533,123.300,5885581312.000,5876391936.000,29.492,29.453,nan,nan,30,0
figlet,100,1.000,18.064,3403776.000,nan,2,0,6933419,env,40,1.000,5.582,13239808.000,nan,2,0,6134094,curl,20,1.000,15.227,39187626.667,nan,1,0,383582007,61.600,136.133,5876387840.000,5871199744.000,29.457,29.434,nan,nan,30,0
figlet,100,1.000,17.150,3707153.067,nan,1,0,6814308,env,40,1.000,5.932,13249316.571,nan,1,0,5843422,curl,20,1.000,15.602,3688260.267,nan,1,0,383218610,65.000,146.033,5888913408.000,5879355392.000,29.512,29.470,nan,nan,25,0
figlet,100,1.000,18.860,3801002.667,nan,2,0,6991930,env,40,1.000,5.856,13254826.667,nan,1,0,5960492,curl,20,1.000,15.717,3591850.667,nan,1,0,381015918,65.000,140.917,5895917568.000,5885289984.000,29.541,29.494,nan,nan,30,0
figlet,100,1.000,15.864,3792213.333,nan,2,0,6751214,env,40,1.000,5.006,13223082.667,nan,2,0,5921720,curl,40,1.000,26.563,3866794.667,nan,2,0,384005605,62.400,148.417,5831432192.000,5825093632.000,29.286,29.257,nan,nan,30,0
figlet,100,1.000,15.716,3735864.076,nan,1,0,6563064,env,40,1.000,4.853,13241534.171,nan,1,0,5395989,curl,40,1.000,27.154,42497024.000,nan,1,0,377793293,64.933,157.867,5840117760.000,5832771584.000,29.322,29.288,nan,nan,25,0
figlet,100,1.000,16.511,3794261.333,nan,2,0,6742658,env,40,1.000,4.984,13218133.333,nan,2,0,5479462,curl,40,1.000,27.852,4091648.000,nan,1,0,377141766,61.200,151.667,5840005120.000,5831802880.000,29.323,29.286,nan,nan,30,0
figlet,100,1.000,15.441,3633980.952,nan,2,0,6795834,env,40,1.000,4.547,13308074.667,nan,2,0,5998339,curl,60,1.000,36.909,46859264.000,nan,2,0,378879696,63.467,160.183,5843542016.000,5837996032.000,29.336,29.310,nan,nan,30,0
figlet,100,1.000,16.820,3737941.333,nan,1,0,6853216,env,40,1.000,5.128,13314389.333,nan,1,0,5949300,curl,60,1.000,41.373,3810474.667,nan,1,0,380508361,66.000,173.283,5845979136.000,5847811072.000,29.349,29.351,nan,nan,25,0
