function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,160,1.000,19.993,13969237.333,nan,1,0,8898543,curl,200,1.000,107.497,10228736.000,nan,1,0,395486135,eat-memory,0,1.000,0.484,47964672.000,nan,1,0,0,61.400,259.600,5977638912.000,5991795200.000,28.552,28.605,nan,nan,55,0
figlet,160,1.000,19.130,14209877.333,nan,2,0,8850303,curl,200,1.000,103.779,80480085.333,nan,1,0,398569309,eat-memory,0,1.000,0.334,44454570.667,nan,1,0,0,60.933,247.967,5921202176.000,5946128384.000,28.320,28.419,nan,nan,60,0
figlet,160,1.000,17.257,14252202.667,nan,2,0,14900256,curl,200,1.000,82.740,90725717.333,nan,2,0,3419346374,eat-memory,20,1.000,70.626,96080213.333,nan,2,0,1275732169,58.533,282.250,5907638272.000,6035728384.000,28.266,28.775,nan,nan,60,0
figlet,160,1.000,18.467,14184106.667,nan,2,0,14781734,curl,200,0.999,88.602,127511381.333,nan,2,0,3299544039,eat-memory,20,1.000,74.532,100364458.667,nan,2,0,1270290585,59.400,292.867,6130257920.000,6163888128.000,29.150,29.282,nan,nan,85,0
figlet,160,1.000,17.739,3977216.000,nan,2,0,14495026,curl,200,1.000,84.719,4001336.889,nan,2,0,2672693354,eat-memory,20,1.000,72.421,99562496.000,nan,2,0,1275658722,62.067,295.217,6062387200.000,6112257536.000,28.882,29.079,nan,nan,55,0
figlet,160,1.000,18.171,3862528.000,nan,2,0,12487430,curl,200,0.641,41.189,74686464.000,nan,1,1,18731407608,eat-memory,40,0.347,162.022,194420849.778,nan,1,1,6191290670,62.733,353.812,6059929600.000,6227563178.667,28.881,29.544,nan,nan,55,1
figlet,160,1.000,20.022,3485696.000,nan,3,0,14356092,curl,200,0.605,68.090,133049685.333,nan,1,1,18353937630,eat-memory,40,0.431,134.268,3407872.000,nan,1,1,6394862042,64.400,339.200,6407282688.000,6435622912.000,30.279,30.388,nan,nan,20,1
figlet,160,1.000,20.303,13954116.267,nan,2,0,16228675,curl,200,0.998,75.813,148684800.000,nan,3,0,10380922543,eat-memory,40,0.302,147.633,197006209.219,nan,1,1,8670563613,59.200,373.547,6302963712.000,6432906854.400,29.851,30.367,nan,nan,65,1
figlet,180,1.000,32.573,14001356.800,nan,1,0,6260568,curl,0,1.000,0.099,3911577.600,nan,1,0,0,eat-memory,0,1.000,0.202,60841593.905,nan,1,0,0,59.667,131.283,6081642496.000,5985455616.000,28.961,28.576,nan,nan,75,0
figlet,180,1.000,33.563,14197248.000,nan,2,0,6239071,curl,0,1.000,0.088,4148053.333,nan,1,0,0,eat-memory,0,1.000,0.097,50204672.000,nan,1,0,0,59.600,131.317,5828448256.000,5832580096.000,27.954,27.969,nan,nan,30,0
figlet,180,1.000,32.075,14045696.000,nan,2,0,6204010,curl,0,1.000,0.092,4394325.333,nan,1,0,0,eat-memory,0,1.000,0.177,50017280.000,nan,1,0,0,59.267,126.050,5853310976.000,5847975936.000,28.055,28.033,nan,nan,30,0
figlet,180,1.000,25.389,14024118.857,nan,2,0,5955395,curl,0,1.000,0.090,4593322.667,nan,1,0,0,eat-memory,20,1.000,62.930,81320789.333,nan,2,0,1082546538,60.400,167.383,5842145280.000,5878447104.000,28.011,28.153,nan,nan,30,0
figlet,180,1.000,27.162,13873322.667,nan,2,0,5819088,curl,0,1.000,0.087,4924586.667,nan,1,0,0,eat-memory,20,1.000,69.359,93569877.333,nan,1,0,1081220116,61.133,175.833,5833820160.000,5870902784.000,27.975,28.122,nan,nan,55,0
figlet,180,1.000,25.047,13691904.000,nan,2,0,6082190,curl,0,1.000,0.086,5158058.667,nan,1,0,0,eat-memory,20,1.000,63.022,86190177.524,nan,2,0,1083036042,61.733,166.700,5803995136.000,5847686144.000,27.860,28.032,nan,nan,45,0
figlet,180,1.000,23.907,3793624.178,nan,1,0,6954274,curl,0,1.000,0.078,5396650.667,nan,1,0,0,eat-memory,40,1.000,139.261,147041109.333,nan,2,0,1088523563,62.333,232.833,5828505600.000,5909344256.000,27.958,28.278,nan,nan,40,0
figlet,180,1.000,21.473,3651584.000,nan,2,0,6698894,curl,0,1.000,0.078,5748053.333,nan,1,0,0,eat-memory,40,1.000,121.891,3104768.000,nan,2,0,1086320403,61.000,214.367,5838360576.000,5920422400.000,27.995,28.322,nan,nan,60,0
figlet,180,1.000,24.095,13934592.000,nan,2,0,6708610,curl,0,1.000,0.084,6007808.000,nan,1,0,0,eat-memory,40,1.000,134.742,147296426.667,nan,1,0,1086669147,64.000,230.617,5792430080.000,5869848576.000,27.816,28.122,nan,nan,55,0
figlet,180,1.000,19.449,14039210.667,nan,2,0,9115848,curl,0,1.000,0.084,6317568.000,nan,1,0,0,eat-memory,60,1.000,191.148,215806464.000,nan,2,0,1151272317,61.533,264.517,5811050496.000,5929492480.000,27.889,28.359,nan,nan,60,0
figlet,180,1.000,21.053,14027434.667,nan,1,0,9387784,curl,0,1.000,0.078,7116800.000,nan,1,0,0,eat-memory,60,1.000,197.619,203587754.667,nan,2,0,1118233372,59.267,283.517,5841371136.000,5957378048.000,28.011,28.471,nan,nan,55,0
figlet,180,1.000,19.068,3945301.333,nan,2,0,9479370,curl,0,1.000,0.108,6298653.257,nan,1,0,0,eat-memory,60,1.000,182.640,3942400.000,nan,2,0,1152136950,62.400,264.667,5857959936.000,5979624960.000,28.081,28.563,nan,nan,45,0
figlet,180,1.000,21.932,3330048.000,nan,2,0,10810245,curl,0,1.000,0.066,5474304.000,nan,1,0,0,eat-memory,80,0.465,268.492,3583624.533,nan,2,1,7370430061,60.800,363.733,5896038400.000,6115361587.200,28.237,29.106,nan,nan,25,1
figlet,180,1.000,21.680,3604480.000,nan,3,0,11557988,curl,0,1.000,0.074,5379959.467,nan,1,0,0,eat-memory,80,0.378,247.111,287275230.354,nan,1,1,8485129776,61.333,347.933,6032527360.000,6161193779.200,28.771,29.282,nan,nan,50,1
figlet,180,1.000,21.622,13923396.267,nan,2,0,10797547,curl,0,1.000,0.073,5464883.200,nan,1,0,0,eat-memory,80,0.420,265.887,3725312.000,nan,2,1,7706045297,63.400,360.960,6006405120.000,6167534796.800,28.643,29.281,nan,nan,30,1
figlet,180,1.000,28.241,13888375.467,nan,2,0,5915719,curl,20,1.000,15.436,11893077.333,nan,2,0,380331958,eat-memory,0,1.000,0.082,81354752.000,nan,1,0,0,61.200,148.250,6022469632.000,5990936576.000,28.702,28.578,nan,nan,45,0
figlet,180,1.000,29.130,13877589.333,nan,2,0,5908477,curl,20,1.000,15.125,17145685.333,nan,2,0,377023121,eat-memory,0,1.000,0.086,61829120.000,nan,1,0,0,61.267,138.901,5856757760.000,5848799744.000,28.045,28.013,nan,nan,75,0
figlet,180,1.000,26.348,3575296.000,nan,2,0,5871387,curl,20,1.000,14.279,3855018.667,nan,2,0,379163268,eat-memory,0,1.000,0.630,58505216.000,nan,1,0,0,63.933,136.700,5876260864.000,5874990592.000,28.130,28.123,nan,nan,30,0
figlet,180,1.000,24.031,14016463.238,nan,1,0,8560383,curl,20,1.000,13.103,17537672.533,nan,2,0,380035615,eat-memory,20,1.000,72.608,97151317.333,nan,1,0,1091453411,63.333,198.250,5864873984.000,5896828416.000,28.086,28.210,nan,nan,25,0
figlet,180,1.000,23.492,13972138.667,nan,2,0,6228617,curl,20,1.000,12.798,3768320.000,nan,2,0,375633903,eat-memory,20,1.000,64.863,96419328.000,nan,2,0,1086328658,59.200,182.517,5849257984.000,5884961280.000,28.018,28.160,nan,nan,60,0
figlet,180,1.000,26.138,14065834.667,nan,1,0,5972352,curl,20,1.000,14.040,3801088.000,nan,2,0,378177134,eat-memory,20,1.000,69.890,96439808.000,nan,1,0,1085709158,58.800,192.833,5826600960.000,5866726400.000,27.930,28.089,nan,nan,55,0
figlet,180,1.000,20.835,3930112.000,nan,2,0,7322122,curl,20,1.000,11.434,3821568.000,nan,2,0,381015298,eat-memory,40,1.000,126.789,150177792.000,nan,2,0,1098862985,58.000,230.300,5845551104.000,5928972288.000,28.006,28.337,nan,nan,60,0
figlet,180,1.000,23.415,14009173.333,nan,1,0,7397819,curl,20,1.000,12.399,17164458.667,nan,2,0,385702266,eat-memory,40,1.000,141.623,149000362.667,nan,1,0,1095193162,63.467,250.583,5907107840.000,5986184192.000,28.253,28.567,nan,nan,70,0
figlet,180,1.000,21.045,14025898.667,nan,2,0,7881194,curl,20,1.000,11.232,16888661.333,nan,2,0,377679355,eat-memory,40,1.000,127.611,150318250.667,nan,2,0,1100879098,57.067,232.567,5933973504.000,5993308672.000,28.361,28.596,nan,nan,60,0
figlet,180,1.000,20.977,14024021.333,nan,1,0,10804940,curl,20,1.000,11.404,17247914.667,nan,2,0,394860731,eat-memory,60,1.000,216.604,221916842.667,nan,1,0,1566999248,61.467,310.650,5878188032.000,6020072448.000,28.141,28.704,nan,nan,55,0
figlet,180,1.000,18.774,14096042.667,nan,2,0,11249182,curl,20,1.000,10.277,3661824.000,nan,2,0,393957838,eat-memory,60,1.000,175.138,189956539.733,nan,2,0,2131222873,57.600,281.900,5800478720.000,5935470592.000,27.832,28.368,nan,nan,60,0
figlet,180,1.000,19.852,14029141.333,nan,2,0,10707090,curl,20,1.000,11.228,3211264.000,nan,2,0,389845991,eat-memory,60,1.000,202.923,3629056.000,nan,2,0,1987832858,59.600,296.550,5899816960.000,6009247232.000,28.228,28.662,nan,nan,55,0
figlet,180,1.000,21.592,14098432.000,nan,2,0,10741073,curl,20,1.000,12.083,3653632.000,nan,2,0,395390974,eat-memory,80,0.330,258.232,269717777.067,nan,1,1,9369607558,59.000,367.867,5870139392.000,6084654284.800,28.107,28.960,nan,nan,55,1
figlet,180,1.000,20.647,3641344.000,nan,2,0,10648317,curl,20,1.000,12.581,3796992.000,nan,2,0,397417726,eat-memory,80,0.319,267.381,283338003.017,nan,1,1,9390378876,62.600,375.867,6051014656.000,6185351987.200,28.832,29.364,nan,nan,45,1
figlet,180,1.000,21.067,2912256.000,nan,3,0,10987844,curl,20,1.000,11.678,4136960.000,nan,2,0,394313116,eat-memory,80,0.280,234.491,261942613.333,nan,1,1,10206474654,59.000,345.453,6028599296.000,6164119961.600,28.744,29.281,nan,nan,50,1
figlet,180,1.000,23.017,14164309.333,nan,2,0,5540832,curl,40,1.000,22.755,20595848.533,nan,2,0,377035397,eat-memory,0,1.000,0.525,85574382.933,nan,1,0,0,58.800,141.567,6047002624.000,5996416512.000,28.816,28.615,nan,nan,90,0
figlet,180,1.000,28.422,14271756.190,nan,1,0,5645624,curl,40,1.000,27.338,23000234.667,nan,1,0,378589165,eat-memory,0,1.000,0.089,62976000.000,nan,1,0,0,63.400,158.167,5941585920.000,5938124800.000,28.411,28.396,nan,nan,25,0
figlet,180,1.000,24.750,14145365.333,nan,2,0,5631654,curl,40,1.000,26.407,23231829.333,nan,2,0,374553150,eat-memory,0,1.000,0.433,60807509.333,nan,1,0,0,62.867,151.983,5912672256.000,5905921024.000,28.292,28.263,nan,nan,30,0
figlet,180,1.000,21.750,3801088.000,nan,2,0,6220822,curl,40,1.000,22.720,4096000.000,nan,2,0,379657504,eat-memory,20,1.000,64.280,99352371.200,nan,2,0,1090770596,59.333,190.250,5781805056.000,5827813376.000,27.767,27.950,nan,nan,60,0
figlet,180,1.000,23.864,14049792.000,nan,1,0,6165599,curl,40,1.000,24.692,23591765.333,nan,2,0,374891605,eat-memory,20,1.000,70.398,96676693.333,nan,1,0,1089051845,58.333,203.517,5781436416.000,5824228352.000,27.766,27.936,nan,nan,55,0
figlet,180,1.000,21.690,14036138.667,nan,2,0,6590058,curl,40,1.000,23.128,22991701.333,nan,2,0,379514208,eat-memory,20,1.000,64.247,96241493.333,nan,2,0,1092702618,58.133,192.528,5783300096.000,5828997632.000,27.775,27.957,nan,nan,60,0
figlet,180,1.000,21.694,14019754.667,nan,2,0,8420137,curl,40,1.000,23.420,23568896.000,nan,1,0,387670692,eat-memory,40,1.000,140.073,150820181.333,nan,1,0,1110371869,60.667,263.383,5762686976.000,5847011840.000,27.695,28.029,nan,nan,55,0
figlet,180,1.000,20.066,14103040.000,nan,2,0,8727624,curl,40,1.000,21.187,22612821.333,nan,2,0,384543663,eat-memory,40,1.000,127.255,150593024.000,nan,2,0,1124352001,55.933,243.767,5795428352.000,5885448192.000,27.825,28.182,nan,nan,60,0
figlet,180,1.000,21.770,14040064.000,nan,2,0,8094256,curl,40,1.000,23.452,4096000.000,nan,1,0,380610122,eat-memory,40,1.000,136.790,150705322.667,nan,1,0,1103563713,60.133,263.617,5780852736.000,5863782912.000,27.768,28.098,nan,nan,55,0
figlet,180,1.000,19.459,14236672.000,nan,2,0,12392845,curl,40,1.000,21.122,23495168.000,nan,2,0,393992372,eat-memory,60,0.977,189.302,205666474.667,nan,2,0,3843155407,59.733,296.317,5844766720.000,5978828288.000,28.027,28.557,nan,nan,75,0
figlet,180,1.000,21.295,14291626.667,nan,2,0,11586979,curl,40,1.000,22.689,3899392.000,nan,2,0,399377276,eat-memory,60,0.729,200.583,3940352.000,nan,2,1,4547583430,62.267,316.667,5908502528.000,6020255744.000,28.272,28.715,nan,nan,50,1
figlet,180,1.000,17.379,3533824.000,nan,2,0,11203881,curl,40,1.000,20.491,3588096.000,nan,2,0,399434589,eat-memory,60,0.923,202.392,224124074.667,nan,2,0,4108803144,58.667,316.850,5916645376.000,6027892224.000,28.303,28.744,nan,nan,50,0
figlet,180,1.000,21.266,14148871.314,nan,2,0,12260427,curl,40,1.000,23.099,3162112.000,nan,2,0,401480486,eat-memory,80,0.196,214.312,247065258.667,nan,1,1,12634012125,60.267,351.120,5887496192.000,6077724672.000,28.187,28.945,nan,nan,70,1
figlet,180,1.000,20.788,3516416.000,nan,2,0,11271902,curl,40,1.000,23.652,3534848.000,nan,2,0,397106203,eat-memory,80,0.231,239.712,282842160.762,nan,1,1,11479520991,58.133,372.000,5993601024.000,6140589260.800,28.623,29.206,nan,nan,40,1
figlet,180,1.000,21.734,3698688.000,nan,2,0,11599114,curl,40,1.000,24.146,3680256.000,nan,2,0,395462809,eat-memory,80,0.223,238.165,292335889.067,nan,1,1,11761067674,57.600,368.187,6041849856.000,6178743091.200,28.814,29.358,nan,nan,45,1
figlet,180,1.000,23.677,14296917.333,nan,2,0,5753490,curl,60,1.000,36.072,27569493.333,nan,2,0,378456215,eat-memory,0,1.000,0.088,92262400.000,nan,1,0,0,59.400,160.367,6001780736.000,5933903360.000,28.659,28.389,nan,nan,45,0
figlet,180,1.000,22.281,14188032.000,nan,2,0,5950628,curl,60,1.000,31.549,28571818.667,nan,2,0,376209066,eat-memory,0,1.000,1.453,80052736.000,nan,1,0,0,63.867,159.117,5808076800.000,5803315712.000,27.896,27.875,nan,nan,30,0
figlet,180,1.000,24.436,14101674.667,nan,1,0,5596162,curl,60,1.000,36.663,3910678.756,nan,1,0,377685841,eat-memory,0,1.000,0.088,66101248.000,nan,1,0,0,62.067,165.000,5823119360.000,5821139968.000,27.958,27.947,nan,nan,55,0
figlet,180,1.000,21.480,14341120.000,nan,2,0,6776543,curl,60,1.000,32.453,3891541.333,nan,2,0,382726634,eat-memory,20,1.000,65.198,98128725.333,nan,2,0,1097762404,62.800,213.117,5804750848.000,5845064704.000,27.885,28.043,nan,nan,30,0
figlet,180,1.000,21.885,14207249.067,nan,1,0,6472363,curl,60,1.000,35.064,28580668.952,nan,1,0,376679013,eat-memory,20,1.000,68.570,94864281.600,nan,1,0,1094145387,58.933,222.867,5808711680.000,5856430080.000,27.896,28.085,nan,nan,55,0
figlet,180,1.000,21.065,14292650.667,nan,2,0,6439074,curl,60,1.000,32.410,29059242.667,nan,2,0,378006241,eat-memory,20,1.000,64.532,96754858.667,nan,2,0,1092478300,58.467,203.650,5823541248.000,5867705344.000,27.956,28.132,nan,nan,60,0
figlet,180,1.000,20.997,14095823.238,nan,1,0,9166106,curl,60,1.000,33.575,28447636.724,nan,1,0,390591606,eat-memory,40,1.000,138.430,146172045.410,nan,1,0,1120955430,59.667,284.200,5814562816.000,5900181504.000,27.922,28.262,nan,nan,55,0
figlet,180,1.000,19.878,14193664.000,nan,2,0,10107107,curl,60,1.000,31.548,3936256.000,nan,1,0,391185099,eat-memory,40,1.000,134.555,151448405.333,nan,2,0,1170331968,58.333,267.350,5823393792.000,5911181312.000,27.958,28.307,nan,nan,60,0
figlet,180,1.000,19.596,14289476.267,nan,1,0,9233234,curl,60,1.000,33.330,3819520.000,nan,1,0,389064915,eat-memory,40,1.000,139.721,146540227.048,nan,1,0,1124831179,57.133,286.183,5828904960.000,5915154944.000,27.981,28.323,nan,nan,55,0
figlet,180,1.000,20.280,3549184.000,nan,2,0,12001421,curl,60,1.000,32.337,3645440.000,nan,2,0,403965620,eat-memory,60,0.425,173.743,197449728.000,nan,2,1,7490774553,58.533,303.267,5832298496.000,5983948288.000,27.996,28.598,nan,nan,60,1
figlet,180,1.000,19.602,14228480.000,nan,2,0,12495726,curl,60,1.000,31.687,3424256.000,nan,2,0,400204355,eat-memory,60,0.399,171.827,217322325.333,nan,2,1,7681752745,57.267,299.867,5964105728.000,6082232832.000,28.518,28.987,nan,nan,50,1
figlet,180,1.000,19.973,14466048.000,nan,2,0,12183544,curl,60,1.000,31.465,3563520.000,nan,2,0,404300896,eat-memory,60,0.402,171.849,213418837.333,nan,2,1,7928749468,58.333,298.417,5983182848.000,6092063744.000,28.591,29.023,nan,nan,50,1
figlet,180,1.000,21.933,14373546.667,nan,2,0,5956253,curl,80,1.000,42.569,33801216.000,nan,2,0,373680977,eat-memory,0,1.000,0.084,74043392.000,nan,1,0,0,59.400,169.517,5929191424.000,5911554560.000,28.377,28.308,nan,nan,50,0
figlet,180,1.000,23.025,14468778.667,nan,1,0,5839013,curl,80,1.000,46.655,34261060.267,nan,1,0,376979881,eat-memory,0,1.000,0.085,47906816.000,nan,1,0,0,58.933,180.950,5797582848.000,5809284096.000,27.856,27.902,nan,nan,70,0
figlet,180,1.000,23.585,14239914.667,nan,2,0,6063569,curl,80,1.000,47.371,34714453.333,nan,2,0,378141050,eat-memory,0,1.000,0.174,47532373.333,nan,1,0,0,62.000,177.750,5825566720.000,5827419648.000,27.975,27.980,nan,nan,30,0
figlet,180,1.000,20.752,14287701.333,nan,2,0,7747133,curl,80,1.000,41.536,34316288.000,nan,2,0,381035918,eat-memory,20,1.000,63.705,95361536.000,nan,2,0,1108101565,64.000,222.600,5812828160.000,5859012608.000,27.925,28.106,nan,nan,30,0
figlet,180,1.000,22.118,14208000.000,nan,1,0,7029185,curl,80,1.000,44.834,34790229.333,nan,2,0,380105982,eat-memory,20,1.000,68.881,95145301.333,nan,1,0,1102028658,59.133,233.450,5785987072.000,5843218944.000,27.813,28.040,nan,nan,70,0
figlet,180,1.000,19.967,14265514.667,nan,2,0,7295642,curl,80,1.000,41.345,3657728.000,nan,2,0,380866204,eat-memory,20,1.000,62.904,91568810.667,nan,2,0,1104475454,56.467,215.917,5820078080.000,5871044096.000,27.950,28.152,nan,nan,60,0
figlet,180,1.000,21.271,14323200.000,nan,2,0,11177341,curl,80,1.000,43.967,4096000.000,nan,1,0,399252229,eat-memory,40,1.000,147.872,152449536.000,nan,1,0,1187521116,58.333,299.833,5853874176.000,5944654336.000,28.085,28.446,nan,nan,55,0
figlet,180,1.000,19.893,14438741.333,nan,2,0,12870145,curl,80,1.000,40.434,3936256.000,nan,2,0,408706772,eat-memory,40,1.000,139.029,155975680.000,nan,2,0,1459454529,55.800,282.917,5840287744.000,5934532608.000,28.032,28.407,nan,nan,60,0
figlet,180,1.000,22.300,14361600.000,nan,1,0,12469952,curl,80,1.000,44.751,36208469.333,nan,2,0,409998294,eat-memory,40,1.000,154.421,3903488.000,nan,1,0,1575312128,63.200,315.200,5911607296.000,6012581888.000,28.331,28.726,nan,nan,25,0
figlet,180,1.000,21.473,14338457.600,nan,2,0,12854826,curl,80,1.000,45.359,3764224.000,nan,2,0,413188812,eat-memory,60,0.262,193.215,227616221.867,nan,1,1,9916635933,57.533,355.147,5860806656.000,6042432716.800,28.083,28.805,nan,nan,60,1
figlet,180,1.000,21.236,14242942.781,nan,2,0,12597959,curl,80,1.000,43.739,3993600.000,nan,2,0,412123514,eat-memory,60,0.244,173.564,231533027.718,nan,1,1,10180421555,58.133,377.907,6034276352.000,6153300377.600,28.774,29.247,nan,nan,45,1
figlet,180,1.000,21.696,14308693.333,nan,2,0,12636147,curl,80,1.000,45.598,38283946.667,nan,2,0,413729860,eat-memory,60,0.241,219.979,275040529.067,nan,1,1,9876724107,63.200,365.560,6065612800.000,6197920563.200,28.907,29.428,nan,nan,20,1
figlet,180,1.000,20.892,14311594.667,nan,2,0,6325227,curl,100,1.000,52.392,39569066.667,nan,2,0,380765160,eat-memory,0,1.000,36.658,118673920.000,nan,1,0,0,63.933,183.200,6087319552.000,6071192064.000,28.992,28.925,nan,nan,20,0
figlet,180,1.000,19.229,14115089.067,nan,1,0,6322129,curl,100,1.000,52.016,38449327.543,nan,1,0,378948333,eat-memory,0,1.000,1.543,64186026.667,nan,1,0,0,64.333,202.933,5943545856.000,5899550720.000,28.412,28.237,nan,nan,70,0
figlet,180,1.000,22.906,14319274.667,nan,2,0,6306868,curl,100,1.000,57.123,41245354.667,nan,1,0,376619509,eat-memory,0,1.000,0.084,50278400.000,nan,1,0,0,62.467,192.433,5850951680.000,5866800128.000,28.052,28.112,nan,nan,30,0
figlet,180,1.000,20.269,14195370.667,nan,2,0,8069507,curl,100,1.000,50.257,3829760.000,nan,2,0,386158494,eat-memory,20,1.000,66.208,96777557.333,nan,2,0,1119351054,60.800,234.833,5860384768.000,5913090048.000,28.083,28.292,nan,nan,60,0
figlet,180,1.000,22.385,14197857.524,nan,1,0,7988454,curl,100,1.000,49.897,3551232.000,nan,1,0,388211912,eat-memory,20,1.000,72.333,98235684.571,nan,1,0,1114724332,58.800,255.150,5884811264.000,5935314432.000,28.181,28.381,nan,nan,55,0
figlet,180,1.000,21.056,14066346.667,nan,1,0,8304961,curl,100,1.000,52.003,41532245.333,nan,2,0,386956626,eat-memory,20,1.000,68.511,97327616.000,nan,2,0,1119544904,63.933,241.433,5885646848.000,5937331712.000,28.185,28.390,nan,nan,60,0
figlet,180,1.000,20.510,14228480.000,nan,2,0,12395470,curl,100,1.000,47.883,42392649.143,nan,1,0,429551592,eat-memory,40,1.000,134.572,167710134.857,nan,1,0,2467064572,60.267,322.750,5848668160.000,5975896064.000,28.040,28.546,nan,nan,55,0
figlet,180,1.000,19.808,14186496.000,nan,2,0,14459222,curl,100,1.000,50.959,43344896.000,nan,2,0,433011480,eat-memory,40,0.998,129.961,168435029.333,nan,2,0,3108163531,61.467,295.050,5919948800.000,6023570944.000,28.333,28.741,nan,nan,45,0
figlet,180,1.000,19.799,3461120.000,nan,2,0,14208292,curl,100,1.000,51.407,44583765.333,nan,2,0,437967990,eat-memory,40,0.997,136.883,4268032.000,nan,2,0,2997648773,59.600,301.633,5922934784.000,6018789888.000,28.338,28.719,nan,nan,55,0
figlet,180,1.000,22.155,3201024.000,nan,2,0,13605650,curl,100,1.000,56.868,3239936.000,nan,2,0,431430379,eat-memory,60,0.176,178.541,222888072.533,nan,1,1,12112092626,58.267,362.360,5919414272.000,6086670745.600,28.326,28.991,nan,nan,55,1
figlet,180,1.000,20.664,3385344.000,nan,2,0,12786908,curl,100,1.000,57.047,3522560.000,nan,2,0,436689817,eat-memory,60,0.183,179.666,242771776.853,nan,1,1,11638219056,60.067,375.427,6028339200.000,6145709260.800,28.764,29.230,nan,nan,45,1
figlet,180,1.000,21.870,14262818.133,nan,2,0,13838394,curl,100,1.000,54.039,3627008.000,nan,2,0,439252445,eat-memory,60,0.171,164.131,220993645.227,nan,1,1,12187319569,60.333,352.427,6037141504.000,6145417216.000,28.799,29.230,nan,nan,50,1
figlet,180,1.000,22.416,14404949.333,nan,2,0,6360786,curl,120,1.000,65.728,46412458.667,nan,1,0,380252765,eat-memory,0,1.000,0.082,82055168.000,nan,1,0,0,64.133,201.950,6067320832.000,6041759744.000,28.922,28.820,nan,nan,45,0
figlet,180,1.000,20.484,14232746.667,nan,2,0,6426101,curl,120,1.000,60.738,3540992.000,nan,2,0,377213259,eat-memory,0,1.000,0.479,61067946.667,nan,1,0,0,60.467,190.967,5910654976.000,5918915072.000,28.299,28.332,nan,nan,60,0
figlet,180,1.000,19.773,14244864.000,nan,1,0,6307444,curl,120,1.000,62.028,49258203.429,nan,1,0,377867392,eat-memory,0,1.000,0.666,53993081.905,nan,1,0,0,59.600,208.333,5871020032.000,5877560320.000,28.143,28.168,nan,nan,55,0
figlet,180,1.000,21.770,14239061.333,nan,1,0,10797597,curl,120,1.000,65.900,47717717.333,nan,1,0,401619674,eat-memory,20,1.000,74.451,98009088.000,nan,1,0,1163639825,63.933,272.883,5892370432.000,5946829824.000,28.235,28.448,nan,nan,45,0
figlet,180,1.000,20.442,14166357.333,nan,2,0,10085552,curl,120,1.000,59.411,49234432.000,nan,2,0,399394001,eat-memory,20,1.000,68.714,4175872.000,nan,2,0,1158116223,63.267,254.300,5959383040.000,6004291072.000,28.503,28.678,nan,nan,45,0
figlet,180,1.000,21.664,14395733.333,nan,1,0,9225283,curl,120,1.000,65.879,3776512.000,nan,2,0,391437587,eat-memory,20,1.000,73.401,98145621.333,nan,1,0,1135870171,58.067,264.967,5936568320.000,5983552000.000,28.406,28.593,nan,nan,55,0
figlet,180,1.000,19.808,14223360.000,nan,2,0,14057206,curl,120,1.000,59.451,3919872.000,nan,2,0,499716824,eat-memory,40,0.550,122.752,164833962.667,nan,2,1,5822006900,61.000,296.250,5894516736.000,6014604288.000,28.241,28.717,nan,nan,60,1
figlet,180,1.000,20.616,14319591.619,nan,2,0,13510231,curl,120,1.000,55.890,51371373.714,nan,2,0,474523872,eat-memory,40,0.473,130.942,168576390.095,nan,1,1,6265676951,57.867,320.467,5982539776.000,6075621888.000,28.589,28.958,nan,nan,50,1
figlet,180,1.000,20.517,14306986.667,nan,2,0,15363279,curl,120,1.000,61.454,3448832.000,nan,2,0,490695801,eat-memory,40,0.418,119.957,166048597.333,nan,2,1,6580566898,61.467,300.733,5969723392.000,6072686080.000,28.538,28.946,nan,nan,55,1
figlet,180,1.000,22.598,14413994.667,nan,2,0,6739118,curl,140,1.000,77.516,55995562.667,nan,2,0,381746593,eat-memory,0,1.000,0.079,58654720.000,nan,1,0,0,60.267,221.067,6003097600.000,5992055296.000,28.670,28.627,nan,nan,50,0
figlet,180,1.000,21.632,14207317.333,nan,2,0,6964976,curl,140,1.000,73.397,35729408.000,nan,2,0,382358129,eat-memory,0,1.000,0.776,49740458.667,nan,1,0,0,62.867,218.417,5896382464.000,5905810432.000,28.256,28.291,nan,nan,45,0
figlet,180,1.000,19.898,14133418.667,nan,2,0,6950558,curl,140,1.000,67.883,14671667.200,nan,2,0,380808892,eat-memory,0,1.000,0.093,47620096.000,nan,1,0,0,61.400,202.917,5918439424.000,5931864576.000,28.345,28.397,nan,nan,30,0
