function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,160,1.000,20.162,3399680.000,nan,2,0,11304351,env,0,1.000,0.082,9942630.400,nan,1,0,0,eat-memory,80,0.446,284.898,306495897.600,nan,1,1,7534372500,59.733,373.307,5997090816.000,6152395980.800,28.793,29.410,nan,nan,75,1
figlet,160,1.000,19.868,13065966.933,nan,2,0,11107092,env,0,1.000,0.083,9989734.400,nan,1,0,0,eat-memory,80,0.360,265.003,307256524.800,nan,1,1,8895259444,59.400,352.133,5999923200.000,6160197632.000,28.805,29.441,nan,nan,80,1
figlet,160,1.000,30.311,13255509.333,nan,2,0,6473381,env,20,1.000,2.999,11059712.000,nan,1,0,6000501,eat-memory,0,1.000,0.766,82818048.000,nan,1,0,0,55.867,125.567,6028994560.000,5968778752.000,28.923,28.684,nan,nan,90,0
figlet,160,1.000,27.789,13160960.000,nan,2,0,6372846,env,20,1.000,2.884,12706816.000,nan,2,0,5966677,eat-memory,0,1.000,0.103,65269760.000,nan,1,0,0,57.600,121.400,5770964992.000,5769072128.000,27.900,27.892,nan,nan,75,0
figlet,160,1.000,29.917,13082653.257,nan,1,0,6357163,env,20,1.000,2.665,12705275.124,nan,1,0,5860001,eat-memory,0,1.000,0.091,43055981.714,nan,1,0,0,60.133,131.233,5767919616.000,5760265728.000,27.889,27.859,nan,nan,55,0
figlet,160,1.000,25.610,4194304.000,nan,2,0,6275692,env,20,1.000,2.664,12645205.333,nan,2,0,5800930,eat-memory,20,1.000,69.770,98164906.667,nan,1,0,1086189855,58.133,180.667,5790830592.000,5826389504.000,27.981,28.123,nan,nan,60,0
figlet,160,1.000,23.199,3969024.000,nan,2,0,6396414,env,20,1.000,2.367,12676778.667,nan,2,0,6440943,eat-memory,20,1.000,66.377,92544443.733,nan,2,0,1088174935,60.133,170.581,5812615168.000,5846178816.000,28.069,28.203,nan,nan,60,0
figlet,160,1.000,25.636,3928064.000,nan,1,0,6198791,env,20,1.000,2.431,3278848.000,nan,2,0,5444988,eat-memory,20,1.000,70.476,97451349.333,nan,1,0,1085618380,58.333,179.250,5824868352.000,5867270656.000,28.119,28.288,nan,nan,55,0
figlet,160,1.000,20.221,3719168.000,nan,2,0,7251121,env,20,1.000,2.082,12735658.667,nan,2,0,7024858,eat-memory,40,1.000,120.852,133211204.267,nan,2,0,1093477548,60.267,219.150,5802479616.000,5880589312.000,28.032,28.342,nan,nan,60,0
figlet,160,1.000,23.015,13237760.000,nan,2,0,7567845,env,20,1.000,2.232,12679168.000,nan,2,0,6865185,eat-memory,40,1.000,143.535,151752192.000,nan,1,0,1095150245,56.800,235.550,5817888768.000,5895619072.000,28.095,28.404,nan,nan,70,0
figlet,160,1.000,20.384,3948544.000,nan,2,0,7805103,env,20,1.000,2.135,12730197.333,nan,2,0,6914595,eat-memory,40,1.000,134.439,151114615.467,nan,2,0,1096062956,60.267,219.383,5828259840.000,5907077120.000,28.138,28.451,nan,nan,60,0
figlet,160,1.000,19.283,3763427.556,nan,2,0,10126438,env,20,1.000,2.043,12705450.667,nan,2,0,9133855,eat-memory,60,1.000,211.334,205851477.333,nan,1,0,1157204837,60.667,295.450,5882695680.000,5999358976.000,28.364,28.824,nan,nan,55,0
figlet,160,1.000,17.932,3629056.000,nan,2,0,10807911,env,20,1.000,1.858,12785459.200,nan,2,0,9046886,eat-memory,60,1.000,209.667,222176529.067,nan,2,0,1253516360,56.400,273.817,5885163520.000,6000233984.000,28.367,28.824,nan,nan,60,0
figlet,160,1.000,19.073,3970616.889,nan,2,0,10635439,env,20,1.000,1.983,12749312.000,nan,1,0,8939552,eat-memory,60,1.000,221.246,221484885.333,nan,2,0,1440673100,61.067,302.650,5865283584.000,5981161984.000,28.298,28.754,nan,nan,55,0
figlet,160,1.000,19.478,3739648.000,nan,2,0,11564675,env,20,1.000,2.221,3487744.000,nan,2,0,9170867,eat-memory,80,0.398,255.796,258020166.705,nan,1,1,8359855778,60.800,378.373,5851856896.000,6060254412.800,28.236,29.063,nan,nan,55,1
figlet,160,1.000,20.799,3217408.000,nan,2,0,11127432,env,20,1.000,2.224,3792896.000,nan,2,0,9259595,eat-memory,80,0.326,258.383,306171084.800,nan,1,1,9582421761,56.533,352.040,5993474048.000,6145227161.600,28.798,29.401,nan,nan,50,1
figlet,160,1.000,20.430,3883008.000,nan,2,0,11298364,env,20,1.000,2.169,3072000.000,nan,2,0,9625630,eat-memory,80,0.290,257.986,302109764.267,nan,1,1,9909338072,60.733,353.307,6035757056.000,6180706304.000,28.968,29.543,nan,nan,45,1
figlet,160,1.000,26.111,3448832.000,nan,2,0,6290490,env,40,1.000,5.214,3563520.000,nan,2,0,5519249,eat-memory,0,1.000,0.085,88842922.667,nan,1,0,0,57.467,123.167,6019768320.000,5990264320.000,28.907,28.790,nan,nan,45,0
figlet,160,1.000,28.767,3805184.000,nan,1,0,6255774,env,40,1.000,5.950,12685653.333,nan,1,0,5796258,eat-memory,0,1.000,0.245,67038208.000,nan,1,0,0,61.333,133.183,5905797120.000,5898634240.000,28.453,28.425,nan,nan,55,0
figlet,160,1.000,28.073,3807232.000,nan,2,0,6162455,env,40,1.000,5.635,12674901.333,nan,1,0,5873221,eat-memory,0,1.000,1.153,56911872.000,nan,1,0,0,55.400,127.217,5902059520.000,5877122560.000,28.441,28.342,nan,nan,60,0
figlet,160,1.000,23.306,13093205.333,nan,2,0,6605273,env,40,1.000,4.612,3912704.000,nan,2,0,6383501,eat-memory,20,1.000,68.200,98256042.667,nan,2,0,1089363615,60.267,177.983,5833461760.000,5868020224.000,28.176,28.311,nan,nan,30,0
figlet,160,1.000,25.338,3903488.000,nan,1,0,6154342,env,40,1.000,5.207,12691626.667,nan,2,0,6099987,eat-memory,20,1.000,73.338,97677141.333,nan,1,0,1086516129,57.467,185.017,5844043776.000,5878804992.000,28.212,28.350,nan,nan,55,0
figlet,160,1.000,23.142,12972885.333,nan,2,0,6434807,env,40,1.000,4.551,12683093.333,nan,2,0,5881407,eat-memory,20,1.000,69.397,100650905.600,nan,2,0,1087240848,59.600,176.867,5853097984.000,5878633472.000,28.250,28.351,nan,nan,60,0
figlet,160,1.000,22.529,3602432.000,nan,1,0,7713770,env,40,1.000,4.578,3784704.000,nan,1,0,6982577,eat-memory,40,1.000,147.000,152090453.333,nan,2,0,1097655175,60.600,244.767,5829615616.000,5906289152.000,28.157,28.462,nan,nan,55,0
figlet,160,1.000,20.350,13268992.000,nan,2,0,7295106,env,40,1.000,4.060,3813376.000,nan,2,0,6744534,eat-memory,40,1.000,130.371,147798869.333,nan,2,0,1093873232,57.800,224.133,5817262080.000,5896169984.000,28.110,28.423,nan,nan,60,0
figlet,160,1.000,22.981,3930112.000,nan,1,0,7834177,env,40,1.000,4.468,4075520.000,nan,2,0,7032354,eat-memory,40,1.000,152.490,151779840.000,nan,1,0,1101539526,61.067,250.967,5874493440.000,5948485632.000,28.339,28.632,nan,nan,55,0
figlet,160,1.000,17.707,3768320.000,nan,2,0,11560411,env,40,1.000,3.947,12653397.333,nan,2,0,9352445,eat-memory,60,1.000,202.016,211793066.667,nan,2,0,2174906829,57.667,285.683,5877714944.000,6004701696.000,28.353,28.857,nan,nan,60,0
figlet,160,1.000,18.522,13123584.000,nan,2,0,10971130,env,40,1.000,3.907,12642645.333,nan,2,0,9034975,eat-memory,60,1.000,202.545,213262677.333,nan,2,0,1508690849,60.867,293.767,5912320000.000,6011005440.000,28.491,28.882,nan,nan,55,0
figlet,160,1.000,19.915,3661824.000,nan,1,0,11407237,env,40,1.000,4.308,3821568.000,nan,2,0,9118827,eat-memory,60,1.000,225.976,216030037.333,nan,1,0,1835086355,59.333,313.883,5884813312.000,5998556160.000,28.382,28.833,nan,nan,55,0
figlet,160,1.000,19.874,13272748.617,nan,3,0,12380678,env,40,1.000,3.991,12685760.610,nan,2,0,9903776,eat-memory,80,0.333,249.261,269982515.200,nan,1,1,9892534646,60.333,346.360,5882634240.000,6093206323.200,28.371,29.208,nan,nan,75,1
figlet,160,1.000,20.369,3418112.000,nan,2,0,10832034,env,40,1.000,4.126,12605713.067,nan,2,0,8970542,eat-memory,80,0.337,265.093,289320277.333,nan,1,1,9256545287,56.667,357.573,6061889536.000,6198971187.200,29.087,29.630,nan,nan,85,1
figlet,160,1.000,20.207,3426304.000,nan,2,0,10547940,env,40,1.000,4.292,12748800.000,nan,2,0,8626423,eat-memory,80,0.330,262.858,295581149.867,nan,1,1,9378302858,59.600,365.440,5975990272.000,6130914508.800,28.747,29.361,nan,nan,45,1
figlet,160,1.000,28.428,3840000.000,nan,1,0,6065639,env,60,1.000,8.040,12827477.333,nan,1,0,5405335,eat-memory,0,1.000,0.092,83521536.000,nan,1,0,0,56.800,132.333,5931991040.000,5895267840.000,28.565,28.418,nan,nan,45,0
figlet,160,1.000,27.041,3923968.000,nan,2,0,6161553,env,60,1.000,7.788,12797269.333,nan,2,0,5447612,eat-memory,0,1.000,0.093,62459904.000,nan,1,0,0,57.733,131.783,5808594944.000,5805407744.000,28.072,28.060,nan,nan,75,0
figlet,160,1.000,26.576,13273292.800,nan,2,0,6190107,env,60,1.000,7.329,12570282.667,nan,2,0,5378026,eat-memory,0,1.000,0.318,42395287.162,nan,1,0,0,60.600,127.236,5771769856.000,5775754240.000,27.894,27.910,nan,nan,75,0
figlet,160,1.000,21.528,3340970.667,nan,1,0,6070857,env,60,1.000,6.855,12543512.381,nan,1,0,5468245,eat-memory,20,1.000,65.851,93110579.200,nan,1,0,1085255968,58.133,190.017,5791109120.000,5820618240.000,27.972,28.089,nan,nan,55,0
figlet,160,1.000,22.581,4014080.000,nan,2,0,6272365,env,60,1.000,6.572,3899392.000,nan,2,0,5560010,eat-memory,20,1.000,68.291,96917674.667,nan,2,0,1086714084,60.600,179.450,5808427008.000,5844011520.000,28.042,28.184,nan,nan,60,0
figlet,160,1.000,24.687,3784704.000,nan,1,0,6003822,env,60,1.000,7.358,3895296.000,nan,1,0,5600226,eat-memory,20,1.000,65.186,92379306.667,nan,1,0,1086826698,58.025,190.212,5816881152.000,5840672256.000,28.077,28.172,nan,nan,55,0
figlet,160,1.000,20.114,13069824.000,nan,2,0,7757494,env,60,1.000,6.016,12586154.667,nan,2,0,6959250,eat-memory,40,1.000,133.842,150483285.333,nan,1,0,1101120993,58.400,233.267,5772961792.000,5851181056.000,27.904,28.215,nan,nan,75,0
figlet,160,1.000,22.539,3641344.000,nan,1,0,7791330,env,60,1.000,6.191,12769962.667,nan,1,0,6914381,eat-memory,40,1.000,144.451,144208437.638,nan,1,0,1100477384,60.467,258.083,5777457152.000,5859784192.000,27.922,28.249,nan,nan,55,0
figlet,160,1.000,20.892,4022272.000,nan,1,0,8213087,env,60,1.000,6.324,12690261.333,nan,2,0,7313528,eat-memory,40,1.000,139.387,151635285.333,nan,2,0,1110504905,57.133,240.517,5818474496.000,5896451584.000,28.086,28.396,nan,nan,60,0
figlet,160,1.000,19.534,3739648.000,nan,1,0,10603359,env,60,1.000,5.630,12753954.133,nan,2,0,9239303,eat-memory,60,1.000,204.155,206885853.867,nan,1,0,2502968859,60.467,315.900,5828438016.000,5951614976.000,28.127,28.616,nan,nan,55,0
figlet,160,1.000,19.578,13175978.667,nan,1,0,10775255,env,60,1.000,6.008,3469312.000,nan,1,0,9182228,eat-memory,60,1.000,228.050,223114752.000,nan,1,0,1425957945,60.733,314.767,5798574080.000,5913227776.000,28.009,28.465,nan,nan,55,0
figlet,160,1.000,18.140,13157376.000,nan,2,0,10565067,env,60,1.000,5.639,12768085.333,nan,2,0,9265757,eat-memory,60,1.000,202.886,219409339.733,nan,2,0,2318627998,60.733,290.083,5764046848.000,5893060096.000,27.874,28.386,nan,nan,90,0
figlet,160,1.000,21.061,3543040.000,nan,2,0,10853212,env,60,1.000,6.319,12752759.467,nan,2,0,9135886,eat-memory,80,0.243,250.791,271182916.267,nan,1,1,10524271159,57.133,356.720,5798262784.000,6011168768.000,28.011,28.858,nan,nan,85,1
figlet,160,1.000,19.965,3373056.000,nan,2,0,10668643,env,60,1.000,6.165,12772966.400,nan,2,0,9165069,eat-memory,80,0.331,261.725,303098538.667,nan,1,1,9399431948,59.600,360.200,5957160960.000,6090791731.200,28.651,29.181,nan,nan,45,1
figlet,160,1.000,19.654,3710976.000,nan,2,0,10118834,env,60,1.000,6.172,12701832.533,nan,2,0,8550231,eat-memory,80,0.329,268.817,303195613.867,nan,1,1,9110562649,59.333,368.560,5966954496.000,6122674585.600,28.686,29.304,nan,nan,45,1
figlet,160,1.000,24.723,3510272.000,nan,1,0,6173806,env,80,1.000,10.476,12756480.000,nan,1,0,5106898,eat-memory,0,1.000,0.091,72347648.000,nan,1,0,0,59.667,140.367,5924925440.000,5878800896.000,28.522,28.339,nan,nan,45,0
figlet,160,1.000,27.273,13231104.000,nan,2,0,6254352,env,80,1.000,9.931,12843008.000,nan,1,0,5410005,eat-memory,0,1.000,0.208,46848682.667,nan,1,0,0,57.000,132.300,5751844864.000,5750872576.000,27.834,27.830,nan,nan,75,0
figlet,160,1.000,25.625,3589205.333,nan,2,0,5948786,env,80,1.000,9.425,12732757.333,nan,2,0,5093995,eat-memory,0,1.000,0.166,46532334.933,nan,1,0,0,58.600,130.300,5789372416.000,5780071424.000,27.992,27.953,nan,nan,30,0
figlet,160,1.000,21.122,4082717.257,nan,2,0,6126549,env,80,1.000,8.400,3872256.000,nan,2,0,5595600,eat-memory,20,1.000,65.945,97444898.133,nan,2,0,1089535420,58.933,174.467,5783252992.000,5817092608.000,27.969,28.101,nan,nan,30,0
figlet,160,1.000,23.209,4237482.667,nan,1,0,6433961,env,80,1.000,8.851,12697429.333,nan,1,0,5758083,eat-memory,20,1.000,72.521,3896115.200,nan,2,0,1092240188,59.733,190.833,5807661056.000,5845859840.000,28.071,28.221,nan,nan,25,0
figlet,160,1.000,21.470,3252224.000,nan,2,0,6530977,env,80,1.000,7.942,3982404.267,nan,2,0,5733598,eat-memory,20,1.000,68.032,3562154.667,nan,2,0,1093786620,60.000,180.150,5833138176.000,5858966016.000,28.172,28.270,nan,nan,30,0
figlet,160,1.000,20.930,13312512.000,nan,1,0,8427549,env,80,1.000,8.269,12599808.000,nan,2,0,7184263,eat-memory,40,1.000,150.391,152746666.667,nan,1,0,1110090702,53.933,248.117,5786249216.000,5868028928.000,27.979,28.304,nan,nan,85,0
figlet,160,1.000,20.774,13378803.810,nan,2,0,7536494,env,80,1.000,7.293,12669098.667,nan,2,0,6756436,eat-memory,40,1.000,120.883,135820185.600,nan,2,0,1102968596,60.867,224.900,5768472576.000,5840616448.000,27.910,28.196,nan,nan,60,0
figlet,160,1.000,20.844,13256021.333,nan,2,0,7372479,env,80,1.000,7.798,12716544.000,nan,2,0,6417889,eat-memory,40,1.000,135.223,151484416.000,nan,1,0,1097058960,60.000,238.233,5785374720.000,5859016192.000,27.978,28.270,nan,nan,85,0
figlet,160,1.000,18.390,3736576.000,nan,1,0,10946639,env,80,1.000,8.163,12649813.333,nan,1,0,9313353,eat-memory,60,1.000,224.853,214985557.333,nan,2,0,2144195092,57.067,314.217,5791700992.000,5933708288.000,28.002,28.566,nan,nan,55,0
figlet,160,1.000,17.524,3606528.000,nan,2,0,10506953,env,80,1.000,6.968,4087808.000,nan,2,0,9020052,eat-memory,60,1.000,193.345,205656746.667,nan,2,0,2280350507,59.600,283.567,5858859008.000,5978385408.000,28.268,28.742,nan,nan,60,0
figlet,160,1.000,17.704,4055040.000,nan,2,0,10434574,env,80,1.000,6.977,12663808.000,nan,2,0,8758807,eat-memory,60,1.000,203.671,213525674.667,nan,2,0,1420067929,58.333,289.933,5857630208.000,5967754240.000,28.262,28.699,nan,nan,55,0
figlet,160,1.000,19.560,3813376.000,nan,2,0,10696709,env,80,1.000,7.821,12746069.333,nan,2,0,9176951,eat-memory,80,0.373,270.237,3747840.000,nan,1,1,8649384637,59.533,369.280,5836146688.000,6029918208.000,28.176,28.947,nan,nan,55,1
figlet,160,1.000,19.726,3575808.000,nan,2,0,10559901,env,80,1.000,8.369,12747079.680,nan,2,0,8724371,eat-memory,80,0.265,246.664,289906059.947,nan,1,1,9975070265,56.667,378.587,5920569344.000,6066320588.800,28.518,29.098,nan,nan,45,1
figlet,160,1.000,18.652,3752004.267,nan,2,0,10547940,env,80,1.000,7.761,12961245.867,nan,2,0,8923959,eat-memory,80,0.273,270.055,336380450.133,nan,1,1,10034812088,59.067,349.813,6005784576.000,6167273472.000,28.868,29.506,nan,nan,20,1
figlet,160,1.000,26.108,13300906.667,nan,2,0,6110214,env,100,1.000,11.432,12689578.667,nan,2,0,5126021,eat-memory,0,1.000,0.095,72794112.000,nan,1,0,0,59.533,129.817,6009397248.000,5964166144.000,28.874,28.694,nan,nan,45,0
figlet,160,1.000,25.948,3678208.000,nan,2,0,6248053,env,100,1.000,11.309,3850240.000,nan,2,0,5086150,eat-memory,0,1.000,1.806,52180582.400,nan,1,0,0,60.733,153.124,5834612736.000,5810644992.000,28.175,28.080,nan,nan,60,0
figlet,160,1.000,29.013,13362517.333,nan,1,0,6158474,env,100,1.000,12.267,3659434.667,nan,1,0,5012209,eat-memory,0,1.000,0.083,45940053.333,nan,1,0,0,55.667,135.983,5765847040.000,5780135936.000,27.912,27.969,nan,nan,25,0
figlet,160,1.000,22.793,3750741.333,nan,2,0,6508263,env,100,1.000,10.616,12666197.333,nan,1,0,5604683,eat-memory,20,1.000,72.958,98684416.000,nan,2,0,1094188719,57.533,191.417,5791023104.000,5825675264.000,28.013,28.148,nan,nan,30,0
figlet,160,1.000,24.069,3563520.000,nan,1,0,6008332,env,100,1.000,10.933,3831808.000,nan,1,0,5221618,eat-memory,20,1.000,73.779,97862485.333,nan,1,0,1088803153,59.600,194.700,5815099392.000,5851456000.000,28.102,28.247,nan,nan,55,0
figlet,160,1.000,22.252,3532800.000,nan,2,0,6187061,env,100,1.000,9.810,12717909.333,nan,2,0,5284944,eat-memory,20,1.000,66.275,97102165.333,nan,2,0,1090845179,56.667,181.367,5825773568.000,5859990528.000,28.147,28.282,nan,nan,60,0
figlet,160,1.000,21.959,13252437.333,nan,1,0,8149781,env,100,1.000,10.332,12690944.000,nan,2,0,7219062,eat-memory,40,1.000,147.156,150453248.000,nan,1,0,1104189514,55.267,254.717,5782638592.000,5858665472.000,27.976,28.278,nan,nan,70,0
figlet,160,1.000,19.287,13219840.000,nan,2,0,7662329,env,100,1.000,9.311,12696234.667,nan,2,0,6649494,eat-memory,40,1.000,129.117,153289898.667,nan,2,0,1105355716,56.667,232.383,5792788480.000,5869676032.000,28.018,28.323,nan,nan,60,0
figlet,160,1.000,21.482,3604480.000,nan,1,0,7495665,env,100,1.000,10.119,3901440.000,nan,1,0,6612760,eat-memory,40,1.000,149.695,152977578.667,nan,2,0,1101480202,56.200,252.233,5812758528.000,5884959232.000,28.098,28.385,nan,nan,55,0
figlet,160,1.000,17.800,4038656.000,nan,2,0,10722199,env,100,1.000,8.632,12624384.000,nan,2,0,8963293,eat-memory,60,1.000,199.430,216641774.933,nan,2,0,2381723514,58.267,288.700,5829865472.000,5960987136.000,28.168,28.688,nan,nan,60,0
figlet,160,1.000,17.858,3592192.000,nan,2,0,10164208,env,100,1.000,8.716,12786688.000,nan,2,0,8626896,eat-memory,60,1.000,203.597,4124672.000,nan,1,0,2064714802,55.733,292.533,5849985024.000,5969505792.000,28.248,28.722,nan,nan,55,0
figlet,160,1.000,18.949,3620864.000,nan,1,0,10792111,env,100,1.000,9.355,12617557.333,nan,1,0,8712226,eat-memory,60,1.000,219.869,213627733.333,nan,2,0,2131212994,58.067,308.633,5837037568.000,5973383168.000,28.198,28.739,nan,nan,55,0
figlet,160,1.000,19.340,3407872.000,nan,2,0,10117321,env,100,1.000,8.999,12540918.248,nan,2,0,8820453,eat-memory,80,0.320,244.685,266169147.002,nan,1,1,9723290771,56.200,374.827,5840283648.000,6052261888.000,28.212,29.055,nan,nan,55,1
figlet,160,1.000,19.412,3637248.000,nan,2,0,9881972,env,100,1.000,9.284,12690090.667,nan,2,0,8555673,eat-memory,80,0.320,248.986,297325242.270,nan,1,1,9479396558,59.333,345.013,5992433664.000,6120887910.400,28.823,29.332,nan,nan,50,1
figlet,160,1.000,18.738,2949120.000,nan,2,0,10126849,env,100,1.000,9.203,3779242.667,nan,2,0,8649126,eat-memory,80,0.298,253.080,309092894.232,nan,1,1,9833771727,59.600,348.907,6035193856.000,6167762534.400,29.000,29.522,nan,nan,45,1
figlet,160,1.000,23.775,3411968.000,nan,2,0,5784777,env,120,1.000,12.602,3997696.000,nan,2,0,4702809,eat-memory,0,1.000,0.091,73101312.000,nan,1,0,0,58.400,133.033,5998782464.000,5934022656.000,28.848,28.590,nan,nan,45,0
figlet,160,1.000,26.993,3936256.000,nan,1,0,5777810,env,120,1.000,13.800,3817472.000,nan,1,0,4706368,eat-memory,0,1.000,1.657,53882060.800,nan,1,0,0,61.133,142.867,5782136832.000,5771352064.000,27.986,27.943,nan,nan,55,0
figlet,160,1.000,25.304,3727104.000,nan,2,0,5748057,env,120,1.000,13.424,3782229.333,nan,1,0,4667180,eat-memory,0,1.000,0.091,47250432.000,nan,1,0,0,60.067,139.683,5789147136.000,5778463232.000,28.023,27.978,nan,nan,30,0
figlet,160,1.000,21.660,3702016.000,nan,2,0,6492508,env,120,1.000,11.788,12803584.000,nan,2,0,5224553,eat-memory,20,1.000,65.517,99762176.000,nan,2,0,1092144273,60.400,188.000,5795434496.000,5822581248.000,28.015,28.120,nan,nan,30,0
figlet,160,1.000,23.166,3887104.000,nan,2,0,6396609,env,120,1.000,12.673,12805973.333,nan,1,0,5452562,eat-memory,20,1.000,70.766,95828957.867,nan,1,0,1096215052,58.067,201.167,5781030912.000,5816827904.000,27.952,28.094,nan,nan,55,0
figlet,160,1.000,21.193,3833856.000,nan,2,0,6890542,env,120,1.000,11.468,4038656.000,nan,2,0,5827295,eat-memory,20,1.000,68.237,97462442.667,nan,2,0,1104926422,56.267,187.350,5794695168.000,5831736832.000,28.007,28.154,nan,nan,60,0
figlet,160,1.000,21.094,3745792.000,nan,1,0,7809070,env,120,1.000,11.731,12910421.333,nan,1,0,6516957,eat-memory,40,1.000,142.737,152916992.000,nan,2,0,1104633144,58.800,253.717,5822535680.000,5897140224.000,28.119,28.415,nan,nan,55,0
figlet,160,1.000,18.849,3776512.000,nan,2,0,7742338,env,120,1.000,10.515,3932160.000,nan,2,0,6618990,eat-memory,40,1.000,134.782,159215991.467,nan,2,0,1109809017,56.133,232.417,5823985664.000,5896946688.000,28.125,28.415,nan,nan,60,0
figlet,160,1.000,20.628,3584000.000,nan,2,0,8375321,env,120,1.000,11.573,12769621.333,nan,1,0,7049565,eat-memory,40,1.000,143.471,4026368.000,nan,1,0,1106771844,58.067,250.033,5833230336.000,5910374912.000,28.163,28.469,nan,nan,55,0
figlet,160,1.000,16.826,3837952.000,nan,2,0,10872553,env,120,1.000,10.051,3936256.000,nan,2,0,9062773,eat-memory,60,1.000,186.326,210588842.667,nan,2,0,2402511990,58.067,284.450,5829498880.000,5963282432.000,28.149,28.680,nan,nan,60,0
figlet,160,1.000,17.443,3526656.000,nan,2,0,10323005,env,120,1.000,10.139,12691968.000,nan,2,0,8770545,eat-memory,60,0.999,200.824,226512042.667,nan,2,0,2768748977,59.267,289.450,5866395648.000,5979411456.000,28.297,28.746,nan,nan,55,0
figlet,160,1.000,17.071,4116480.000,nan,2,0,10266412,env,120,1.000,9.991,12782421.333,nan,2,0,8914069,eat-memory,60,1.000,196.425,230184550.400,nan,2,0,2585955889,58.333,288.967,5862402048.000,5988235776.000,28.279,28.779,nan,nan,70,0
figlet,160,1.000,19.976,3559424.000,nan,2,0,10517539,env,120,1.000,11.318,12733781.333,nan,2,0,8826731,eat-memory,80,0.263,245.409,270976204.800,nan,1,1,10569450043,60.000,356.227,5880862720.000,6089097625.600,28.353,29.181,nan,nan,55,1
figlet,160,1.000,19.515,3442688.000,nan,2,0,10521776,env,120,1.000,10.881,12742929.067,nan,2,0,8547557,eat-memory,80,0.244,229.315,275606213.973,nan,1,1,11005321760,57.000,353.880,6078752768.000,6211060121.600,29.148,29.673,nan,nan,45,1
figlet,160,1.000,19.400,3112960.000,nan,2,0,11448360,env,120,1.000,11.334,3563520.000,nan,2,0,9425407,eat-memory,80,0.259,240.353,300283494.400,nan,1,1,10694790367,58.000,350.653,6037997568.000,6163903283.200,28.988,29.486,nan,nan,60,1
figlet,160,1.000,22.821,3620864.000,nan,2,0,5595815,env,140,1.000,13.690,3919872.000,nan,2,0,4456417,eat-memory,0,1.000,0.078,96227328.000,nan,1,0,0,56.067,131.400,6066188288.000,6009528320.000,29.100,28.874,nan,nan,45,0
figlet,160,1.000,25.283,3960832.000,nan,1,0,5697879,env,140,1.000,13.260,12867632.762,nan,1,0,4512188,eat-memory,0,1.000,0.958,63815133.867,nan,1,0,0,58.133,142.883,5848098816.000,5839811584.000,28.232,28.199,nan,nan,55,0
figlet,160,1.000,26.508,13323605.333,nan,1,0,5976963,env,140,1.000,15.678,12658176.000,nan,1,0,4818803,eat-memory,0,1.000,0.093,61263872.000,nan,1,0,0,58.533,141.533,5861914624.000,5854231040.000,28.294,28.249,nan,nan,30,0
figlet,160,1.000,20.709,13402965.333,nan,2,0,6077463,env,140,1.000,12.910,12689578.667,nan,2,0,5032519,eat-memory,20,1.000,68.256,97892522.667,nan,2,0,1091160367,56.400,186.483,5817372672.000,5852967424.000,28.079,28.220,nan,nan,60,0
figlet,160,1.000,20.044,13356348.952,nan,1,0,6014069,env,140,1.000,12.980,12739164.648,nan,1,0,5021388,eat-memory,20,1.000,75.235,97568597.333,nan,1,0,1091941052,57.333,201.783,5831530496.000,5871527424.000,28.136,28.295,nan,nan,55,0
figlet,160,1.000,20.847,3344384.000,nan,2,0,6022109,env,140,1.000,13.100,3866624.000,nan,2,0,5104443,eat-memory,20,1.000,69.099,97694890.667,nan,2,0,1093028910,59.733,189.417,5863485440.000,5904954880.000,28.231,28.396,nan,nan,60,0
figlet,160,1.000,20.591,3813376.000,nan,1,0,7544965,env,140,1.000,13.333,3725312.000,nan,1,0,6459844,eat-memory,40,1.000,144.938,148709814.857,nan,1,0,1103814423,57.333,261.883,5881915392.000,5948620800.000,28.306,28.570,nan,nan,55,0
figlet,160,1.000,19.551,3915776.000,nan,2,0,7824744,env,140,1.000,12.464,12624896.000,nan,2,0,6642950,eat-memory,40,1.000,135.689,151165440.000,nan,2,0,1115318083,61.333,245.750,5824774144.000,5900480512.000,28.079,28.380,nan,nan,75,0
figlet,160,1.000,18.502,13213764.267,nan,1,0,7628679,env,140,1.000,12.061,12779398.095,nan,1,0,6528841,eat-memory,40,1.000,139.619,137965772.800,nan,1,0,1105395456,59.533,264.017,5868673024.000,5950006784.000,28.255,28.578,nan,nan,55,0
figlet,160,1.000,18.148,3723264.000,nan,2,0,10905203,env,140,1.000,11.881,12680704.000,nan,2,0,8887858,eat-memory,60,1.000,196.283,210962602.667,nan,2,0,3157665934,60.333,302.233,5859708928.000,5993776128.000,28.221,28.753,nan,nan,60,0
