function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,100,1.000,9.367,3470301.867,nan,2,0,10246167,nmap,20,1.000,91.800,3793578.667,nan,1,0,266895834,curl,160,1.000,82.928,3849386.667,nan,2,0,496043975,62.867,287.867,6013306880.000,6049498112.000,27.716,27.856,nan,nan,30,0
shasum,100,1.000,8.413,3515562.667,nan,2,0,11067297,nmap,20,1.000,84.884,26305297.067,nan,2,0,293170563,curl,180,1.000,89.304,3878229.333,nan,2,0,717518522,63.333,281.900,6046423040.000,6082732032.000,27.847,27.988,nan,nan,30,0
shasum,100,1.000,9.528,3530240.000,nan,1,0,10998264,nmap,20,1.000,97.320,3799381.333,nan,1,0,319352024,curl,180,1.000,94.001,85474645.333,nan,1,0,611092872,65.267,311.454,6109368320.000,6147102720.000,28.100,28.248,nan,nan,25,0
shasum,100,1.000,9.138,3814741.333,nan,2,0,11244191,nmap,20,1.000,90.978,27027114.667,nan,1,0,318683206,curl,180,1.000,85.448,83015850.667,nan,2,0,1074863256,62.933,296.367,6087337984.000,6126787584.000,28.012,28.167,nan,nan,30,0
shasum,100,1.000,10.416,3602432.000,nan,2,0,10284523,nmap,20,1.000,96.091,28974635.886,nan,2,0,307839388,curl,200,1.000,90.584,142389248.000,nan,3,0,7501638115,65.733,335.040,6106687488.000,6168752947.200,28.093,28.339,nan,nan,25,0
shasum,100,1.000,9.028,3829760.000,nan,2,0,12056427,nmap,20,1.000,84.495,30597120.000,nan,2,0,400434318,curl,200,1.000,84.548,132354560.000,nan,2,0,3216641887,65.133,286.600,6432970752.000,6382459392.000,29.412,29.208,nan,nan,50,0
shasum,100,1.000,8.681,3955143.111,nan,2,0,12134943,nmap,20,1.000,89.248,32360789.333,nan,2,0,378024469,curl,200,1.000,84.709,134846941.867,nan,2,0,3471960753,67.533,294.133,6341259264.000,6308842496.000,29.058,28.922,nan,nan,55,0
shasum,100,1.000,10.983,3365546.667,nan,2,0,7043342,nmap,40,1.000,166.490,3889664.000,nan,1,0,111171854,curl,0,1.000,5.711,102803968.000,nan,1,0,0,67.000,240.883,6200897536.000,6159358976.000,28.494,28.328,nan,nan,25,0
shasum,100,1.000,10.176,3785815.771,nan,2,0,6859217,nmap,40,1.000,156.362,3518073.905,nan,2,0,104443936,curl,0,1.000,0.080,97386496.000,nan,1,0,0,63.667,228.983,6072479744.000,6045032960.000,27.969,27.858,nan,nan,30,0
shasum,100,1.000,10.550,3884202.667,nan,2,0,6770776,nmap,40,1.000,166.341,5095833.600,nan,2,0,105039164,curl,0,1.000,0.123,64857575.619,nan,1,0,0,63.133,257.150,5961287680.000,5959807488.000,27.529,27.522,nan,nan,25,0
shasum,100,1.000,10.328,6222301.867,nan,1,0,7226133,nmap,40,1.000,173.812,3948305.067,nan,1,0,114968524,curl,20,1.000,13.098,67744768.000,nan,1,0,382891992,64.733,264.900,5991786496.000,5999909888.000,27.650,27.682,nan,nan,30,0
shasum,100,1.000,9.593,3710293.333,nan,2,0,7407156,nmap,40,1.000,163.485,3825493.333,nan,2,0,126516630,curl,20,1.000,11.841,55540565.333,nan,1,0,385301753,66.200,253.517,6020093952.000,6025755136.000,27.768,27.790,nan,nan,30,0
shasum,100,1.000,9.288,4098657.524,nan,2,0,7746776,nmap,40,1.000,158.469,3725158.400,nan,2,0,132397524,curl,20,1.000,12.060,47038327.467,nan,2,0,382761739,67.533,247.250,6041270272.000,6039304704.000,27.852,27.844,nan,nan,30,0
shasum,100,1.000,9.634,3831637.333,nan,1,0,7944503,nmap,40,1.000,174.947,27621546.667,nan,1,0,134780386,curl,40,1.000,23.670,50650453.333,nan,1,0,383985008,63.600,279.250,6013560832.000,6012894208.000,27.739,27.734,nan,nan,25,0
shasum,100,1.000,8.910,3822762.667,nan,2,0,8407283,nmap,40,1.000,171.692,4002730.667,nan,1,0,146913247,curl,40,1.000,22.137,51790165.333,nan,1,0,387499945,67.267,271.550,6050650112.000,6044588032.000,27.890,27.863,nan,nan,30,0
shasum,100,1.000,8.450,3752618.667,nan,2,0,7960648,nmap,40,1.000,154.763,3643050.667,nan,1,0,143818872,curl,40,1.000,22.243,52270011.733,nan,2,0,383194265,63.267,255.283,6038249472.000,6040422400.000,27.842,27.848,nan,nan,30,0
shasum,100,1.000,8.394,3502421.333,nan,1,0,8828817,nmap,40,1.000,188.997,27132074.667,nan,1,0,173650516,curl,60,1.000,30.079,54967003.429,nan,1,0,388771040,62.333,301.133,6058569728.000,6062914048.000,27.922,27.936,nan,nan,25,0
shasum,100,1.000,9.422,3555840.000,nan,1,0,9365331,nmap,40,1.000,184.058,3567854.933,nan,1,0,308439189,curl,60,1.000,33.672,56247808.000,nan,1,0,391274991,65.733,299.100,6069579776.000,6107825664.000,27.967,28.116,nan,nan,30,0
shasum,100,1.000,8.806,3550720.000,nan,1,0,9660069,nmap,40,1.000,170.971,34549589.333,nan,2,0,272305159,curl,60,1.000,31.807,56054784.000,nan,2,0,398751567,67.600,287.700,6082627584.000,6095282688.000,28.021,28.070,nan,nan,30,0
shasum,100,1.000,8.026,2412544.000,nan,2,0,10477878,nmap,40,1.000,160.661,137998165.333,nan,2,0,2525119405,curl,80,1.000,38.915,57258973.867,nan,2,0,415123153,64.133,373.533,6086105088.000,6278522368.000,28.036,28.796,nan,nan,30,0
shasum,100,1.000,8.941,3638954.667,nan,1,0,12726378,nmap,40,1.000,180.771,3724458.667,nan,2,0,1957331491,curl,80,1.000,41.261,61303296.000,nan,2,0,422160378,62.400,302.600,6146291712.000,6263309824.000,28.283,28.747,nan,nan,25,0
shasum,100,1.000,9.817,12244309.333,nan,1,0,10736608,nmap,40,1.000,167.823,177271803.124,nan,1,0,2222306724,curl,80,1.000,40.614,59952128.000,nan,1,0,410938622,68.333,324.983,6113814528.000,6265261056.000,28.153,28.758,nan,nan,25,0
shasum,100,1.000,9.014,3829760.000,nan,2,0,11237244,nmap,40,1.000,155.888,296486741.333,nan,2,0,5929226719,curl,100,1.000,51.007,67261952.000,nan,2,0,441245764,68.933,301.433,6112372736.000,6430492160.000,28.148,29.413,nan,nan,30,0
shasum,100,1.000,8.776,12213760.000,nan,2,0,12031605,nmap,40,1.000,166.670,3519317.333,nan,2,0,5958702852,curl,100,1.000,48.335,67553792.000,nan,2,0,448372960,67.267,296.450,6201968640.000,6461459456.000,28.514,29.545,nan,nan,25,0
shasum,100,1.000,8.115,3752960.000,nan,2,0,11855860,nmap,40,1.000,161.427,4071850.667,nan,2,0,5151754852,curl,100,1.000,48.740,66634752.000,nan,2,0,451123591,67.800,294.017,6191984640.000,6387418624.000,28.474,29.247,nan,nan,25,0
shasum,100,1.000,8.640,3628800.000,nan,2,0,12473125,nmap,40,1.000,145.297,3515016.533,nan,2,0,8327106297,curl,120,1.000,58.618,74559726.933,nan,3,0,584088675,67.200,292.767,6220206080.000,6561117696.000,28.587,29.944,nan,nan,25,0
shasum,100,1.000,8.901,12317354.667,nan,1,0,11637190,nmap,40,1.000,127.035,343385058.743,nan,2,0,8548140251,curl,120,1.000,59.984,72794112.000,nan,2,0,515097428,58.800,294.733,6024159232.000,6324325888.000,28.269,29.467,nan,nan,80,0
shasum,100,1.000,9.409,3227648.000,nan,2,0,11873636,nmap,40,1.000,168.795,9444689.432,nan,2,0,9228129062,curl,120,1.000,65.217,76805547.154,nan,2,0,501686460,65.133,383.560,6138535936.000,6416192307.200,28.745,29.858,nan,nan,20,0
shasum,100,1.000,9.308,3662165.333,nan,2,0,12435968,nmap,40,0.999,164.465,426501802.667,nan,2,0,10536627606,curl,140,1.000,68.153,81878869.333,nan,2,0,2150846065,70.400,316.067,6124611584.000,6487981056.000,28.698,30.138,nan,nan,20,0
shasum,100,1.000,9.276,3170304.000,nan,2,0,14647088,nmap,40,1.000,141.030,353894058.667,nan,2,0,9415466977,curl,140,1.000,67.206,3774008.889,nan,2,0,1128082177,70.333,320.417,6093907968.000,6386233856.000,28.562,29.722,nan,nan,50,0
shasum,100,1.000,9.783,3510272.000,nan,2,0,11136164,nmap,40,0.999,141.395,256287812.267,nan,3,0,11327211960,curl,140,1.000,75.456,3817472.000,nan,3,0,1095486412,63.067,345.187,6030473216.000,6233174425.600,28.297,29.106,nan,nan,55,0
shasum,100,1.000,9.801,3184640.000,nan,2,0,11715279,nmap,40,0.999,131.348,394338304.000,nan,3,0,12327495644,curl,160,1.000,85.802,3549184.000,nan,2,0,3098641820,61.400,359.880,6018619392.000,6342077644.800,28.253,29.544,nan,nan,75,0
shasum,100,1.000,10.245,3567616.000,nan,2,0,12514769,nmap,40,1.000,148.482,304889856.000,nan,3,0,12244872875,curl,160,0.999,82.284,3969024.000,nan,2,0,4541492870,66.200,374.000,6116669440.000,6514422988.800,28.662,30.248,nan,nan,45,0
shasum,100,1.000,9.804,3571712.000,nan,2,0,12352363,nmap,40,1.000,152.039,422283264.000,nan,3,0,12426638030,curl,160,0.999,71.104,65665024.000,nan,3,0,7015450246,63.000,377.347,6188617728.000,6522225459.200,28.955,30.284,nan,nan,45,0
shasum,100,1.000,9.813,3377152.000,nan,2,0,12382586,nmap,40,0.999,156.757,257011712.000,nan,3,0,10499736204,curl,180,1.000,67.116,92718479.848,nan,3,0,9871667034,60.800,353.013,6147883008.000,6592448102.400,28.777,30.552,nan,nan,75,0
shasum,100,1.000,9.386,3508224.000,nan,2,0,13026336,nmap,40,0.999,159.321,441562808.320,nan,3,0,10474329437,curl,180,0.999,69.122,115775488.000,nan,3,0,9751212312,66.733,376.560,6229913600.000,6663332249.600,29.097,30.838,nan,nan,70,0
shasum,100,1.000,9.568,3373056.000,nan,2,0,11790174,nmap,40,1.000,182.424,154640384.000,nan,3,0,8388041702,curl,180,0.999,58.779,62834688.000,nan,3,0,10833979965,62.267,356.187,6107998208.000,6536907161.600,28.621,30.334,nan,nan,75,0
shasum,100,1.000,9.733,3190784.000,nan,2,0,13574147,nmap,40,0.999,159.777,230995968.000,nan,3,0,11294900008,curl,200,0.992,61.768,2326528.000,nan,3,0,13208213771,61.933,350.293,6252070912.000,6692689920.000,29.200,30.956,nan,nan,75,0
shasum,100,1.000,9.690,12964181.333,nan,2,0,10296482,nmap,40,0.999,161.978,336314436.267,nan,3,0,10591402356,curl,200,0.835,58.706,3837952.000,nan,3,1,16614579099,61.600,372.022,6247342080.000,6532967082.667,29.178,30.327,nan,nan,70,1
shasum,100,1.000,9.608,3525973.333,nan,2,0,12278067,nmap,40,0.940,145.732,359707136.000,nan,3,0,14464450270,curl,200,0.973,71.422,3004416.000,nan,3,0,12381074816,60.800,369.211,6509928448.000,6722793472.000,30.132,30.994,nan,nan,65,0
shasum,100,1.000,7.675,3723264.000,nan,2,0,10377567,nmap,60,1.000,231.967,214134101.333,nan,2,0,2273378642,curl,0,1.000,0.144,3348480.000,nan,1,0,0,69.467,294.233,6392657920.000,6449693696.000,29.698,29.920,nan,nan,40,0
shasum,100,1.000,8.420,3969194.667,nan,2,0,10756080,nmap,60,1.000,258.246,3767978.667,nan,2,0,1481378996,curl,0,1.000,0.082,3643904.000,nan,1,0,0,69.600,311.917,6027284480.000,6171759616.000,28.234,28.809,nan,nan,25,0
shasum,100,1.000,7.573,3829584.457,nan,1,0,9693354,nmap,60,1.000,264.876,99218895.238,nan,1,0,553547875,curl,0,1.000,0.075,3928064.000,nan,1,0,0,69.467,328.833,6010021888.000,6047758848.000,28.163,28.313,nan,nan,25,0
shasum,100,1.000,8.320,3443370.667,nan,2,0,10146985,nmap,60,1.000,241.351,385946624.000,nan,2,0,3971997209,curl,20,1.000,10.512,11997696.000,nan,2,0,397535142,67.267,315.433,5967628288.000,6303675392.000,27.986,29.323,nan,nan,30,0
shasum,100,1.000,8.326,3800917.333,nan,2,0,10827607,nmap,60,1.000,230.606,3572155.733,nan,2,0,4496426753,curl,20,1.000,10.601,16792917.333,nan,2,0,396129257,68.333,311.550,6003501056.000,6326868480.000,28.139,29.423,nan,nan,40,0
shasum,100,1.000,8.349,3368021.333,nan,2,0,12802948,nmap,60,1.000,243.280,452860074.667,nan,2,0,4563156063,curl,20,1.000,10.607,16904362.667,nan,2,0,404522175,65.400,307.633,6035228672.000,6380396032.000,28.264,29.638,nan,nan,25,0
shasum,100,1.000,8.260,3615744.000,nan,2,0,11312009,nmap,60,1.000,214.470,489991509.333,nan,2,0,7136876050,curl,40,1.000,20.003,21697536.000,nan,2,0,400915918,65.333,302.083,6060087296.000,6436134912.000,28.369,29.863,nan,nan,25,0
shasum,100,1.000,9.651,3706880.000,nan,2,0,10510402,nmap,60,1.000,256.017,3873177.600,nan,3,0,8170806443,curl,40,1.000,22.658,23253265.067,nan,2,0,402642840,66.200,369.747,6112169984.000,6282262528.000,28.584,29.250,nan,nan,20,0
shasum,100,1.000,8.635,3858432.000,nan,2,0,10381594,nmap,60,0.999,219.169,452324352.000,nan,2,0,6865622154,curl,40,1.000,20.810,23207765.333,nan,2,0,404292506,61.200,314.667,6028402688.000,6396797952.000,28.231,29.697,nan,nan,45,0
shasum,100,1.000,8.086,3363669.333,nan,2,0,12183609,nmap,60,0.999,198.286,3727530.667,nan,3,0,9626505503,curl,60,1.000,28.458,27652437.333,nan,2,0,411138376,68.533,294.500,6118922240.000,6515961344.000,28.595,30.174,nan,nan,25,0
shasum,100,1.000,9.635,3821568.000,nan,2,0,9842088,nmap,60,1.000,234.725,3635427.556,nan,3,0,9705043648,curl,60,1.000,34.925,30806562.133,nan,2,0,406751658,63.400,375.640,6090971136.000,6582962176.000,28.480,30.434,nan,nan,45,0
shasum,100,1.000,9.015,3792896.000,nan,2,0,8964352,nmap,60,0.997,173.525,3579039.289,nan,3,0,12832739762,curl,60,1.000,31.054,30073651.200,nan,2,0,406315778,59.200,338.920,6035560448.000,6286348288.000,28.258,29.256,nan,nan,45,0
shasum,100,1.000,8.745,3186688.000,nan,2,0,10981641,nmap,60,0.999,223.377,8947712.000,nan,3,0,10466886940,curl,80,1.000,41.082,36219016.533,nan,2,0,415590660,58.733,356.067,6069702656.000,6508523110.400,28.400,30.148,nan,nan,45,0
shasum,100,1.000,9.580,3745792.000,nan,2,0,10374170,nmap,60,1.000,210.434,437412249.600,nan,3,0,12091650540,curl,80,1.000,44.004,36172458.667,nan,2,0,414889621,62.067,374.880,6140506112.000,6587034009.600,28.679,30.456,nan,nan,45,0
shasum,100,1.000,9.314,3938304.000,nan,2,0,11445292,nmap,60,0.998,207.917,3205120.000,nan,3,0,12180612827,curl,80,1.000,43.638,37962683.733,nan,2,0,415340242,63.600,364.000,6152992768.000,6627096166.400,28.733,30.620,nan,nan,45,0
shasum,100,1.000,8.970,3037184.000,nan,2,0,10149777,nmap,60,0.999,208.648,3789368.889,nan,3,0,11480127549,curl,100,1.000,50.104,43212663.467,nan,2,0,434747861,59.600,355.507,6140493824.000,6634410803.200,28.690,30.650,nan,nan,45,0
shasum,100,1.000,9.746,3485696.000,nan,2,0,10340138,nmap,60,0.981,192.795,3575921.778,nan,3,0,14969266821,curl,100,1.000,56.356,44377156.267,nan,2,0,449687329,63.267,370.120,6099533824.000,6548350566.400,28.524,30.309,nan,nan,45,0
shasum,100,1.000,10.281,2967552.000,nan,2,0,12368429,nmap,60,0.999,203.674,3848840.533,nan,3,0,14856386692,curl,100,1.000,56.603,45804748.800,nan,2,0,451679332,64.200,376.240,6126329856.000,6736462233.600,28.635,31.061,nan,nan,40,0
shasum,100,1.000,9.890,3547136.000,nan,2,0,13656142,nmap,60,0.999,185.734,545141145.600,nan,3,0,16351749868,curl,120,1.000,65.063,54900326.400,nan,2,0,574569107,63.933,366.933,6093684736.000,6566524108.800,28.505,30.384,nan,nan,45,0
shasum,100,1.000,9.004,2891776.000,nan,2,0,13520577,nmap,60,0.976,173.329,3862528.000,nan,3,0,17517247819,curl,120,1.000,60.455,2453504.000,nan,2,0,574672381,61.333,381.533,6106646528.000,6665069772.800,28.562,30.784,nan,nan,40,0
shasum,100,1.000,9.817,3426304.000,nan,2,0,12587081,nmap,60,0.959,181.749,11573248.000,nan,3,0,17689570189,curl,120,1.000,65.445,3463168.000,nan,2,0,657832733,61.000,360.587,6136911872.000,6613346304.000,28.683,30.577,nan,nan,45,0
shasum,100,1.000,10.115,3670016.000,nan,2,0,11650002,nmap,60,0.998,171.552,257351680.000,nan,3,0,16633292149,curl,140,1.000,62.125,3158016.000,nan,3,0,4435873479,61.467,375.720,6163509248.000,6562905702.400,28.795,30.383,nan,nan,40,0
shasum,100,1.000,9.510,3088384.000,nan,2,0,12149822,nmap,60,0.997,169.860,3851946.667,nan,3,0,17345303213,curl,140,1.000,74.193,3291136.000,nan,2,0,1705175202,69.667,376.813,6312587264.000,6800603545.600,29.389,31.332,nan,nan,40,0
shasum,100,1.000,9.207,3317760.000,nan,2,0,12792242,nmap,60,0.984,179.352,432152903.680,nan,2,0,15743698738,curl,140,0.999,48.625,3620864.000,nan,2,0,9449686787,62.000,349.373,6209421312.000,6705461248.000,28.973,30.951,nan,nan,45,0
shasum,100,1.000,9.537,3616768.000,nan,2,0,13923357,nmap,60,0.861,183.598,664369189.384,nan,3,1,20005388030,curl,160,0.999,73.805,2875392.000,nan,3,0,7517069229,68.600,419.044,6418231296.000,6992320512.000,29.827,32.117,nan,nan,35,1
shasum,100,1.000,9.127,3455488.000,nan,2,0,11785248,nmap,60,0.797,160.881,3878058.667,nan,3,1,19716990396,curl,160,1.000,78.234,3338581.333,nan,2,0,2840963632,69.733,379.867,6409633792.000,6590793045.333,29.790,30.512,nan,nan,40,1
shasum,100,1.000,8.965,3618816.000,nan,2,0,13462198,nmap,60,0.945,196.603,478642881.422,nan,3,0,18076281079,curl,160,1.000,77.470,14742016.000,nan,3,0,4832336988,61.267,408.100,6214817792.000,6732571306.667,29.013,31.081,nan,nan,35,0
shasum,100,1.000,9.936,3073024.000,nan,2,0,8846345,nmap,80,0.948,253.650,4024320.000,nan,3,0,13204592551,curl,0,1.000,0.075,21592632.889,nan,1,0,0,59.467,342.644,6326923264.000,6503742805.333,29.397,30.107,nan,nan,70,0
shasum,100,1.000,10.254,3278165.333,nan,2,0,10264072,nmap,80,0.860,227.767,3233792.000,nan,3,1,15853140123,curl,0,1.000,0.073,20387293.867,nan,1,0,0,62.200,327.389,6060976128.000,6378231466.667,28.340,29.610,nan,nan,35,1
shasum,100,1.000,9.995,4136960.000,nan,2,0,10009486,nmap,80,0.999,271.314,501957973.333,nan,3,0,11608909248,curl,0,1.000,0.076,18294374.400,nan,1,0,0,61.933,372.107,6053177344.000,6398109286.400,28.311,29.690,nan,nan,35,0
shasum,100,1.000,9.350,3634176.000,nan,2,0,10082652,nmap,80,0.865,200.780,516531541.333,nan,3,1,16396986181,curl,20,1.000,12.010,3652266.667,nan,2,0,394621573,69.733,354.667,6106984448.000,6361218389.333,28.537,29.550,nan,nan,25,1
shasum,100,1.000,9.408,3307178.667,nan,2,0,8184083,nmap,80,0.398,163.136,60616704.000,nan,1,1,22086817111,curl,20,1.000,11.166,3829760.000,nan,2,0,388655406,65.933,305.562,6038704128.000,6461030400.000,28.257,29.946,nan,nan,35,1
shasum,100,1.000,9.188,3469312.000,nan,2,0,9831461,nmap,80,0.997,273.453,554164224.000,nan,3,0,12866559806,curl,20,1.000,11.878,23109768.533,nan,2,0,396858385,64.933,362.040,6102452224.000,6398448435.200,28.509,29.690,nan,nan,30,0
shasum,100,1.000,8.634,4594346.667,nan,2,0,10544123,nmap,100,0.566,283.852,534814856.533,nan,2,1,15270985130,curl,0,1.000,0.070,18345984.000,nan,1,0,0,66.000,364.720,5942009856.000,6489732710.400,27.872,30.065,nan,nan,40,1
shasum,100,1.000,8.852,3397085.867,nan,2,0,7903363,nmap,100,0.618,247.317,3165696.000,nan,3,1,19723638861,curl,0,1.000,0.068,16379904.000,nan,1,0,0,65.267,348.381,6112763904.000,6519529764.571,28.451,30.073,nan,nan,60,1
shasum,100,1.000,8.859,3507200.000,nan,2,0,9131081,nmap,100,0.853,292.566,2998272.000,nan,3,1,16944372536,curl,0,1.000,0.070,16232448.000,nan,1,0,0,62.067,383.978,6138005504.000,6482508117.333,28.553,29.933,nan,nan,30,1
shasum,120,1.000,19.058,3776512.000,nan,2,0,6083088,nmap,0,1.000,0.199,3932257.524,nan,1,0,0,curl,0,1.000,0.095,16183296.000,nan,1,0,0,62.800,113.250,6103584768.000,6038458880.000,28.420,28.156,nan,nan,35,0
shasum,120,1.000,20.662,3828258.133,nan,1,0,6226953,nmap,0,1.000,0.091,3703364.267,nan,1,0,0,curl,0,1.000,0.084,16183296.000,nan,1,0,0,61.800,116.300,5851191296.000,5846155776.000,27.396,27.375,nan,nan,25,0
shasum,120,1.000,19.778,3604309.333,nan,1,0,6174652,nmap,0,1.000,0.098,3927040.000,nan,1,0,0,curl,0,1.000,0.114,16183637.333,nan,1,0,0,66.800,114.717,5844484096.000,5839272960.000,27.370,27.348,nan,nan,30,0
shasum,120,1.000,16.264,5140480.000,nan,2,0,5769883,nmap,0,1.000,0.089,4132010.667,nan,1,0,0,curl,20,1.000,16.942,20868778.667,nan,2,0,383636770,63.133,132.183,5785896960.000,5793215488.000,27.138,27.166,nan,nan,30,0
shasum,120,1.000,15.162,8784554.667,nan,2,0,5627223,nmap,0,1.000,0.091,4352512.000,nan,1,0,0,curl,20,1.000,15.361,21948245.333,nan,2,0,378957082,65.800,125.450,5826719744.000,5832278016.000,27.309,27.330,nan,nan,30,0
shasum,120,1.000,17.169,3764838.400,nan,1,0,5682788,nmap,0,1.000,0.094,4626944.000,nan,1,0,0,curl,20,1.000,15.447,21372723.200,nan,1,0,382724945,61.600,131.817,5828263936.000,5824410112.000,27.313,27.295,nan,nan,25,0
shasum,120,1.000,13.535,3986261.333,nan,2,0,5401615,nmap,0,1.000,0.092,4868437.333,nan,1,0,0,curl,40,1.000,27.389,3949909.333,nan,2,0,375975848,62.400,136.967,5832960000.000,5830540800.000,27.333,27.320,nan,nan,30,0
shasum,120,1.000,13.728,3615744.000,nan,2,0,5461831,nmap,0,1.000,0.086,5047808.000,nan,1,0,0,curl,40,1.000,26.601,26541738.667,nan,2,0,380911674,57.600,134.733,5838225408.000,5836567040.000,27.355,27.345,nan,nan,30,0
shasum,120,1.000,14.815,3297280.000,nan,2,0,5478813,nmap,0,1.000,0.087,5225472.000,nan,1,0,0,curl,40,1.000,29.513,26342741.333,nan,2,0,378200748,60.867,147.250,5846970368.000,5847966720.000,27.391,27.392,nan,nan,25,0
shasum,120,1.000,12.904,8190156.800,nan,2,0,5336807,nmap,0,1.000,0.080,5458090.667,nan,1,0,0,curl,60,1.000,38.026,32108032.000,nan,2,0,376764023,64.733,152.117,5827401728.000,5832846848.000,27.314,27.335,nan,nan,30,0
shasum,120,1.000,14.061,3864490.667,nan,1,0,5734958,nmap,0,1.000,0.077,5638485.333,nan,1,0,0,curl,60,1.000,39.891,31220896.914,nan,1,0,381079525,61.333,157.483,5825064960.000,5822179328.000,27.304,27.290,nan,nan,25,0
shasum,120,1.000,12.988,12925098.667,nan,2,0,5624731,nmap,0,1.000,0.082,5839872.000,nan,1,0,0,curl,60,1.000,39.840,31429120.000,nan,2,0,378781926,61.533,151.917,5821935616.000,5829866496.000,27.291,27.320,nan,nan,30,0
shasum,120,1.000,11.100,3495424.000,nan,2,0,5355220,nmap,0,1.000,0.080,5978112.000,nan,1,0,0,curl,80,1.000,45.533,35731626.667,nan,2,0,379236871,62.533,156.217,5846458368.000,5854710272.000,27.388,27.419,nan,nan,30,0
shasum,120,1.000,12.652,4107946.667,nan,2,0,5562174,nmap,0,1.000,0.092,6677845.333,nan,1,0,0,curl,80,1.000,50.923,4030378.667,nan,2,0,379451481,64.000,174.650,5867915264.000,5878439936.000,27.480,27.521,nan,nan,25,0
shasum,120,1.000,12.660,8636586.667,nan,2,0,5595050,nmap,0,1.000,0.088,6916096.000,nan,1,0,0,curl,80,1.000,47.496,37619200.000,nan,2,0,378220535,65.467,165.833,5868806144.000,5880247808.000,27.483,27.527,nan,nan,30,0
shasum,120,1.000,12.621,3857664.000,nan,1,0,5416764,nmap,0,1.000,0.094,5926400.000,nan,1,0,0,curl,100,1.000,56.665,38798848.000,nan,1,0,377212191,65.133,184.417,5848696832.000,5862930432.000,27.401,27.456,nan,nan,25,0
shasum,120,1.000,12.092,3534762.667,nan,2,0,5761460,nmap,0,1.000,0.084,5336234.667,nan,1,0,0,curl,100,1.000,57.027,3808682.667,nan,2,0,380063465,62.000,178.633,5854767104.000,5863138816.000,27.425,27.456,nan,nan,30,0
shasum,120,1.000,11.771,3903573.333,nan,2,0,5846210,nmap,0,1.000,0.095,5270528.000,nan,1,0,0,curl,100,1.000,55.516,3537510.400,nan,2,0,380039490,63.400,170.817,5860055040.000,5865703936.000,27.448,27.468,nan,nan,30,0
shasum,120,1.000,12.474,12806144.000,nan,1,0,5921419,nmap,0,1.000,0.071,5218304.000,nan,1,0,0,curl,120,1.000,70.872,46404096.000,nan,1,0,378963360,65.133,199.667,5889026048.000,5902287360.000,27.568,27.619,nan,nan,25,0
shasum,120,1.000,11.444,12794197.333,nan,2,0,5815671,nmap,0,1.000,0.081,5282133.333,nan,1,0,0,curl,120,1.000,65.531,46840149.333,nan,2,0,382208846,63.133,189.167,5872521216.000,5878351360.000,27.500,27.520,nan,nan,30,0
shasum,120,1.000,10.721,3721557.333,nan,2,0,5845730,nmap,0,1.000,0.068,5343524.571,nan,1,0,0,curl,120,1.000,61.321,3935061.333,nan,2,0,379364723,64.933,182.317,5868318720.000,5871500288.000,27.484,27.494,nan,nan,30,0
