function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,0,1.000,0.080,6164480.000,nan,1,0,0,env,60,1.000,8.476,3706880.000,nan,2,0,5952830,curl,40,1.000,31.272,4713984.000,nan,2,0,383612800,63.133,135.833,4878661632.000,4883774976.000,27.614,27.633,nan,nan,30,0
shasum,0,1.000,0.073,6201344.000,nan,1,0,0,env,60,1.000,7.968,6174822.400,nan,2,0,6245447,curl,60,1.000,36.373,5209009.981,nan,2,0,384196034,61.000,157.683,4831252480.000,4843842560.000,27.426,27.476,nan,nan,25,0
shasum,0,1.000,0.077,6216533.333,nan,1,0,0,env,60,1.000,8.121,3416064.000,nan,2,0,5957089,curl,60,1.000,43.104,3276800.000,nan,2,0,383799634,58.600,151.067,4832131072.000,4840946176.000,27.430,27.465,nan,nan,30,0
shasum,0,1.000,0.074,6152874.667,nan,1,0,0,env,60,1.000,7.515,3627144.533,nan,2,0,5994450,curl,60,1.000,39.710,3719577.600,nan,1,0,381287939,62.867,147.667,4793458688.000,4809347584.000,27.276,27.339,nan,nan,30,0
shasum,0,1.000,0.077,6200495.543,nan,1,0,0,env,60,1.000,6.165,11129480.533,nan,2,0,5692607,curl,80,1.000,52.668,3662182.400,nan,2,0,378861809,63.600,171.117,4832813056.000,4843958272.000,27.436,27.480,nan,nan,25,0
shasum,0,1.000,0.078,6230016.000,nan,1,0,0,env,60,1.000,7.354,3084288.000,nan,2,0,5865637,curl,80,1.000,53.441,3900654.933,nan,2,0,377457486,63.600,165.517,4795422720.000,4811991552.000,27.286,27.352,nan,nan,30,0
shasum,0,1.000,0.081,6242304.000,nan,1,0,0,env,60,1.000,6.862,5322137.600,nan,1,0,5625972,curl,80,1.000,48.955,3847918.933,nan,1,0,378483522,65.667,156.417,4803688448.000,4806493184.000,27.320,27.330,nan,nan,30,0
shasum,0,1.000,0.069,6259029.333,nan,1,0,0,env,60,1.000,7.132,3555754.667,nan,2,0,5765351,curl,100,1.000,64.970,3485696.000,nan,2,0,377907543,69.600,183.333,4807159808.000,4826410496.000,27.332,27.409,nan,nan,25,0
shasum,0,1.000,0.083,6233088.000,nan,1,0,0,env,60,1.000,6.881,11182592.000,nan,2,0,6024353,curl,100,1.000,61.094,3272704.000,nan,2,0,379773685,62.067,176.167,4843126784.000,4864207360.000,27.478,27.561,nan,nan,30,0
shasum,0,1.000,0.071,6174476.190,nan,1,0,0,env,60,1.000,6.634,11243554.133,nan,1,0,5619981,curl,100,1.000,55.826,9047766.552,nan,1,0,379712740,61.800,201.033,4887296000.000,4904186368.000,27.657,27.722,nan,nan,30,0
shasum,0,1.000,0.081,6189056.000,nan,1,0,0,env,60,1.000,6.730,3321856.000,nan,2,0,5802735,curl,120,1.000,72.030,3744256.000,nan,2,0,379997560,65.533,192.017,4869808128.000,4884021760.000,27.585,27.639,nan,nan,40,0
shasum,0,1.000,0.077,6199978.667,nan,1,0,0,env,60,1.000,6.332,4366131.200,nan,2,0,6149673,curl,120,1.000,67.184,3772893.867,nan,2,0,380317455,66.867,185.433,4884760576.000,4907489792.000,27.646,27.736,nan,nan,30,0
shasum,0,1.000,0.080,6225173.943,nan,1,0,0,env,60,1.000,6.787,6458880.000,nan,2,0,6306982,curl,120,1.000,66.715,13427541.333,nan,2,0,379434821,65.533,201.167,4900700160.000,4920170496.000,27.713,27.789,nan,nan,25,0
shasum,0,1.000,0.072,6235136.000,nan,1,0,0,env,60,1.000,6.737,11278677.333,nan,2,0,6516038,curl,140,1.000,82.533,3063808.000,nan,2,0,384691762,66.467,208.900,4858875904.000,4867955200.000,27.545,27.580,nan,nan,30,0
shasum,0,1.000,0.083,6308522.667,nan,1,0,0,env,60,1.000,6.006,3411968.000,nan,2,0,6056107,curl,140,1.000,76.091,10694724.267,nan,2,0,380302808,63.733,192.483,4850360320.000,4873676288.000,27.513,27.605,nan,nan,30,0
shasum,0,1.000,0.073,6347434.667,nan,1,0,0,env,60,1.000,6.102,6978218.667,nan,2,0,5928771,curl,140,1.000,72.893,14311048.533,nan,2,0,379464736,64.733,209.650,4834004992.000,4851534336.000,27.449,27.518,nan,nan,25,0
shasum,0,1.000,0.085,6239744.000,nan,1,0,0,env,60,1.000,6.639,3523072.000,nan,2,0,6750268,curl,160,1.000,93.018,3420160.000,nan,2,0,386468848,65.400,220.267,4813684736.000,4845369344.000,27.367,27.493,nan,nan,30,0
shasum,0,1.000,0.077,6161749.333,nan,1,0,0,env,60,1.000,5.971,3489792.000,nan,2,0,6398247,curl,160,1.000,84.470,3743129.600,nan,1,0,383268269,64.733,207.917,4839987200.000,4880834048.000,27.474,27.635,nan,nan,30,0
shasum,0,1.000,0.073,6169526.857,nan,1,0,0,env,60,1.000,6.221,7292867.048,nan,2,0,6522511,curl,160,1.000,95.624,3497984.000,nan,2,0,387178912,68.600,229.500,4915738624.000,4931567616.000,27.779,27.839,nan,nan,40,0
shasum,0,1.000,0.069,6153557.333,nan,1,0,0,env,60,1.000,6.344,3133440.000,nan,2,0,6777535,curl,180,1.000,99.276,4002372.267,nan,2,0,387923911,66.667,232.269,4906123264.000,4932759552.000,27.741,27.846,nan,nan,30,0
shasum,0,1.000,0.079,6075050.667,nan,1,0,0,env,60,1.000,5.902,3749034.667,nan,2,0,6750566,curl,180,1.000,90.060,13786965.333,nan,2,0,387240398,63.400,218.367,4920225792.000,4933963264.000,27.799,27.852,nan,nan,30,0
shasum,0,1.000,0.068,6116410.514,nan,1,0,0,env,60,1.000,6.374,11157577.143,nan,2,0,6851163,curl,180,1.000,89.742,65387861.333,nan,2,0,385770287,64.533,239.900,4852721664.000,4877092864.000,27.530,27.626,nan,nan,25,0
shasum,0,1.000,0.078,6310229.333,nan,1,0,0,env,60,1.000,6.303,11140096.000,nan,2,0,7180780,curl,200,1.000,108.120,3342336.000,nan,2,0,393410775,65.733,243.983,4837634048.000,4865552384.000,27.469,27.580,nan,nan,30,0
shasum,0,1.000,0.079,6360917.333,nan,1,0,0,env,60,1.000,5.982,11438762.667,nan,2,0,7490035,curl,200,1.000,103.040,3873416.533,nan,2,0,397444785,65.733,240.933,4874481664.000,4908527104.000,27.616,27.751,nan,nan,30,0
shasum,0,1.000,0.081,6255616.000,nan,1,0,0,env,60,1.000,5.730,3527119.238,nan,1,0,7819165,curl,200,1.000,103.635,13594248.533,nan,1,0,397568779,65.800,235.150,4887164928.000,4916275200.000,27.667,27.782,nan,nan,30,0
shasum,0,1.000,0.088,6351018.667,nan,1,0,0,env,80,1.000,15.664,3711624.533,nan,2,0,6287358,curl,0,1.000,0.129,3804945.067,nan,1,0,0,66.667,108.383,4879536128.000,4859985408.000,27.638,27.557,nan,nan,40,0
shasum,0,1.000,0.094,6200661.333,nan,1,0,0,env,80,1.000,14.251,11390464.000,nan,1,0,6407977,curl,0,1.000,0.105,31302997.333,nan,1,0,0,67.000,104.283,4795385856.000,4790865920.000,27.302,27.283,nan,nan,30,0
shasum,0,1.000,0.096,6217045.333,nan,1,0,0,env,80,1.000,14.316,2990080.000,nan,2,0,6855467,curl,0,1.000,0.091,28389376.000,nan,1,0,0,66.271,102.020,4798392320.000,4792286720.000,27.314,27.290,nan,nan,30,0
shasum,0,1.000,0.090,6144341.333,nan,1,0,0,env,80,1.000,12.434,7944543.086,nan,2,0,6083077,curl,20,1.000,16.019,31988838.400,nan,1,0,386253047,63.467,127.267,4807684096.000,4808621568.000,27.353,27.356,nan,nan,25,0
shasum,0,1.000,0.079,6180181.333,nan,1,0,0,env,80,1.000,12.842,11291989.333,nan,2,0,6104307,curl,20,1.000,18.293,2973696.000,nan,2,0,385284178,65.933,128.050,4837027840.000,4840646144.000,27.471,27.485,nan,nan,30,0
shasum,0,1.000,0.088,6208170.667,nan,1,0,0,env,80,1.000,11.960,3059712.000,nan,2,0,6099034,curl,20,1.000,17.299,5972753.067,nan,1,0,388777641,67.000,125.533,4835252224.000,4830567424.000,27.468,27.449,nan,nan,30,0
shasum,0,1.000,0.072,6236228.267,nan,1,0,0,env,80,1.000,10.857,3916322.133,nan,2,0,5874535,curl,40,1.000,29.643,3252224.000,nan,2,0,382792594,67.600,149.867,4861220864.000,4861875200.000,27.575,27.574,nan,nan,40,0
shasum,0,1.000,0.078,6330368.000,nan,1,0,0,env,80,1.000,11.115,4015035.733,nan,2,0,5741269,curl,40,1.000,31.477,3721888.914,nan,2,0,381222266,63.667,141.200,4858177536.000,4863375360.000,27.561,27.581,nan,nan,30,0
shasum,0,1.000,0.085,6321493.333,nan,1,0,0,env,80,1.000,10.066,11286698.667,nan,1,0,6437697,curl,40,1.000,29.546,3948441.600,nan,1,0,388842903,64.733,135.050,4852113408.000,4856942592.000,27.538,27.556,nan,nan,30,0
shasum,0,1.000,0.074,6207341.714,nan,1,0,0,env,80,1.000,10.485,11330048.000,nan,2,0,5486706,curl,60,1.000,43.603,3280896.000,nan,2,0,380229157,62.933,157.650,4884289536.000,4892380672.000,27.665,27.695,nan,nan,40,0
shasum,0,1.000,0.083,6241962.667,nan,1,0,0,env,80,1.000,9.435,4001621.333,nan,2,0,5632345,curl,60,1.000,40.645,3035136.000,nan,2,0,379160873,60.933,151.200,4876040192.000,4892568576.000,27.635,27.700,nan,nan,30,0
shasum,0,1.000,0.071,6319835.429,nan,1,0,0,env,80,1.000,9.129,5560751.543,nan,1,0,5569502,curl,60,1.000,42.310,7876334.933,nan,1,0,377318844,62.000,144.483,4895442944.000,4904305152.000,27.714,27.748,nan,nan,30,0
shasum,0,1.000,0.076,6205440.000,nan,1,0,0,env,80,1.000,9.644,11183274.667,nan,2,0,5825537,curl,80,1.000,54.660,3741457.067,nan,2,0,377039544,62.467,170.360,4895909888.000,4898415616.000,27.715,27.722,nan,nan,40,0
shasum,0,1.000,0.077,6133248.000,nan,1,0,0,env,80,1.000,9.161,11377493.333,nan,2,0,5748086,curl,80,1.000,50.020,3145728.000,nan,2,0,380608435,64.533,165.350,4899952640.000,4905264128.000,27.732,27.753,nan,nan,30,0
shasum,0,1.000,0.088,6232473.600,nan,1,0,0,env,80,1.000,8.792,11421184.000,nan,2,0,5837387,curl,80,1.000,55.150,10858188.800,nan,2,0,380752688,65.200,174.633,4891199488.000,4899174400.000,27.699,27.730,nan,nan,25,0
shasum,0,1.000,0.072,6297941.333,nan,1,0,0,env,80,1.000,8.961,3346432.000,nan,2,0,5649752,curl,100,1.000,61.889,3526656.000,nan,2,0,379239103,66.667,181.550,4909023232.000,4918812672.000,27.770,27.808,nan,nan,30,0
shasum,0,1.000,0.083,6241621.333,nan,1,0,0,env,80,1.000,8.376,5929857.219,nan,2,0,5704618,curl,100,1.000,57.195,3796377.600,nan,1,0,377788000,65.267,171.867,4888158208.000,4900113408.000,27.690,27.737,nan,nan,30,0
shasum,0,1.000,0.070,6193152.000,nan,1,0,0,env,80,1.000,9.352,7415040.000,nan,2,0,6052592,curl,100,1.000,61.607,3121152.000,nan,2,0,379756092,69.067,188.967,4914974720.000,4896745472.000,27.800,27.724,nan,nan,40,0
shasum,0,1.000,0.073,6110549.333,nan,1,0,0,env,80,1.000,8.444,3485696.000,nan,2,0,6033332,curl,120,1.000,68.946,3627212.800,nan,2,0,381327880,67.400,192.533,4843628544.000,4865041920.000,27.515,27.599,nan,nan,30,0
shasum,0,1.000,0.073,6106965.333,nan,1,0,0,env,80,1.000,7.853,6992759.467,nan,1,0,5866822,curl,120,1.000,65.895,9994035.200,nan,1,0,378610012,64.800,182.750,4868509696.000,4876889088.000,27.616,27.648,nan,nan,30,0
shasum,0,1.000,0.069,6197248.000,nan,1,0,0,env,80,1.000,7.603,3650628.267,nan,2,0,5600034,curl,120,1.000,67.383,3948032.000,nan,2,0,378937312,67.133,197.750,4845965312.000,4857842176.000,27.523,27.568,nan,nan,40,0
shasum,0,1.000,0.079,6203392.000,nan,1,0,0,env,80,1.000,8.271,11168597.333,nan,2,0,6013790,curl,140,1.000,78.849,3604480.000,nan,2,0,382759318,65.600,204.467,4822984704.000,4837167616.000,27.435,27.491,nan,nan,30,0
shasum,0,1.000,0.073,6205440.000,nan,1,0,0,env,80,1.000,8.018,3096576.000,nan,2,0,6086742,curl,140,1.000,76.108,7496099.352,nan,2,0,381351915,63.667,198.233,4827158528.000,4853178880.000,27.453,27.556,nan,nan,30,0
shasum,0,1.000,0.067,6206259.200,nan,1,0,0,env,80,1.000,8.276,3629056.000,nan,2,0,5891573,curl,140,1.000,78.879,14057642.667,nan,2,0,382937038,65.067,215.050,4846653440.000,4866692608.000,27.530,27.610,nan,nan,25,0
shasum,0,1.000,0.071,6106453.333,nan,1,0,0,env,80,1.000,8.266,3861230.933,nan,2,0,6419923,curl,160,1.000,91.338,63341056.000,nan,2,0,386369740,64.867,220.767,4836382720.000,4862466048.000,27.490,27.593,nan,nan,30,0
shasum,0,1.000,0.080,6148437.333,nan,1,0,0,env,80,1.000,7.968,3219456.000,nan,2,0,6558458,curl,160,1.000,85.506,2424832.000,nan,2,0,384618190,66.200,214.683,4847996928.000,4872875008.000,27.538,27.636,nan,nan,30,0
shasum,0,1.000,0.072,6218069.333,nan,1,0,0,env,80,1.000,7.434,6107618.743,nan,1,0,6071729,curl,160,1.000,78.830,12872772.267,nan,1,0,384439718,65.800,254.783,4852836352.000,4889917440.000,27.558,27.704,nan,nan,30,0
shasum,0,1.000,0.074,6200661.333,nan,1,0,0,env,80,1.000,8.618,3618133.333,nan,2,0,7010632,curl,180,1.000,103.502,3006464.000,nan,2,0,393757821,61.533,238.583,4892962816.000,4920700928.000,27.717,27.825,nan,nan,40,0
shasum,0,1.000,0.074,6045696.000,nan,1,0,0,env,80,1.000,7.921,3526656.000,nan,2,0,6857530,curl,180,1.000,94.677,3697766.400,nan,2,0,389882262,62.467,226.233,4915679232.000,4950160896.000,27.808,27.944,nan,nan,30,0
shasum,0,1.000,0.078,6064128.000,nan,1,0,0,env,80,1.000,7.883,5690231.467,nan,1,0,6920655,curl,180,1.000,91.021,8252635.429,nan,1,0,389951395,63.067,220.183,4938758144.000,4965957120.000,27.903,28.005,nan,nan,30,0
shasum,0,1.000,0.074,6139708.952,nan,1,0,0,env,80,1.000,8.273,11487992.686,nan,2,0,7717565,curl,200,1.000,115.096,3600725.333,nan,2,0,397142831,65.533,259.700,4949372928.000,4962424320.000,27.910,27.959,nan,nan,40,0
shasum,0,1.000,0.075,6223360.000,nan,1,0,0,env,80,1.000,8.042,4015445.333,nan,2,0,7595391,curl,200,1.000,107.273,3685341.867,nan,2,0,398117811,65.000,246.200,4909910016.000,4938190336.000,27.753,27.865,nan,nan,30,0
shasum,0,1.000,0.073,6265173.333,nan,1,0,0,env,80,1.000,7.614,11272021.333,nan,2,0,7395123,curl,200,1.000,102.163,3039232.000,nan,2,0,397414494,63.200,235.600,4919275520.000,4951304704.000,27.791,27.918,nan,nan,30,0
shasum,0,1.000,0.090,6244010.667,nan,1,0,0,env,100,1.000,16.722,11452928.000,nan,2,0,6201886,curl,0,1.000,5.788,15181989.790,nan,1,0,0,66.800,120.483,4916883456.000,4907249152.000,27.786,27.746,nan,nan,25,0
shasum,0,1.000,0.087,6154410.667,nan,1,0,0,env,100,1.000,18.513,4200448.000,nan,2,0,6345176,curl,0,1.000,0.093,30429184.000,nan,1,0,0,65.267,116.083,4876830720.000,4871873024.000,27.623,27.603,nan,nan,30,0
shasum,0,1.000,0.095,6202538.667,nan,1,0,0,env,100,1.000,17.533,3761902.933,nan,2,0,6194629,curl,0,1.000,0.094,29323264.000,nan,1,0,0,63.200,110.867,4862044160.000,4855475712.000,27.564,27.538,nan,nan,30,0
shasum,0,1.000,0.077,6246058.667,nan,1,0,0,env,100,1.000,13.517,11572906.667,nan,1,0,5597167,curl,20,1.000,16.626,33072469.333,nan,1,0,380937576,62.667,122.767,4866914304.000,4858060800.000,27.584,27.549,nan,nan,30,0
shasum,0,1.000,0.089,6149851.429,nan,1,0,0,env,100,1.000,15.455,2973696.000,nan,2,0,5633890,curl,20,1.000,18.640,3432448.000,nan,2,0,382108748,65.333,134.617,4840302592.000,4829519872.000,27.482,27.437,nan,nan,40,0
shasum,0,1.000,0.084,6118400.000,nan,1,0,0,env,100,1.000,14.252,3589870.933,nan,2,0,5723235,curl,20,1.000,17.593,3965132.800,nan,1,0,382535736,64.467,130.217,4837167104.000,4840146432.000,27.471,27.482,nan,nan,30,0
shasum,0,1.000,0.084,6235648.000,nan,1,0,0,env,100,1.000,11.588,4119842.133,nan,1,0,5391607,curl,40,1.000,28.040,3829589.333,nan,1,0,379007377,69.000,137.933,4897957888.000,4891384320.000,27.718,27.688,nan,nan,45,0
shasum,0,1.000,0.080,6302890.667,nan,1,0,0,env,100,1.000,13.391,11447125.333,nan,3,0,5475929,curl,40,1.000,31.778,10430464.000,nan,3,0,380763724,70.533,150.433,4900751360.000,4921785856.000,27.723,27.810,nan,nan,25,0
shasum,0,1.000,0.085,6156117.333,nan,1,0,0,env,100,1.000,12.048,11433130.667,nan,2,0,5552566,curl,40,1.000,29.212,9755818.667,nan,1,0,375817137,66.667,139.550,4920004608.000,4925039104.000,27.806,27.825,nan,nan,30,0
shasum,0,1.000,0.075,6194536.838,nan,1,0,0,env,100,1.000,11.141,11155553.524,nan,2,0,5299353,curl,60,1.000,42.322,3749666.133,nan,2,0,376944258,66.600,165.267,4940144640.000,4945298432.000,27.888,27.908,nan,nan,25,0
shasum,0,1.000,0.077,6049621.333,nan,1,0,0,env,100,1.000,12.273,3624960.000,nan,2,0,5616558,curl,60,1.000,42.478,3272704.000,nan,2,0,381438450,63.400,158.850,4923942912.000,4932014080.000,27.822,27.853,nan,nan,30,0
shasum,0,1.000,0.083,6049450.667,nan,1,0,0,env,100,1.000,10.919,2822144.000,nan,2,0,5286841,curl,60,1.000,39.066,3842730.667,nan,1,0,378531537,63.133,149.483,4921808896.000,4930841600.000,27.813,27.849,nan,nan,30,0
shasum,0,1.000,0.075,6091605.333,nan,1,0,0,env,100,1.000,11.838,8505022.171,nan,2,0,5435888,curl,80,1.000,50.956,3600844.800,nan,2,0,379135145,64.724,174.329,4947159040.000,4963141632.000,27.919,27.981,nan,nan,25,0
shasum,0,1.000,0.076,6094848.000,nan,1,0,0,env,100,1.000,10.987,3543040.000,nan,2,0,5472978,curl,80,1.000,49.759,3301376.000,nan,2,0,379625962,63.933,168.083,4894371840.000,4890979840.000,27.707,27.693,nan,nan,30,0
shasum,0,1.000,0.072,6129152.000,nan,1,0,0,env,100,1.000,10.454,4564548.267,nan,1,0,5324899,curl,80,1.000,46.673,9664214.552,nan,1,0,378916681,62.667,157.317,4864165888.000,4880109056.000,27.590,27.652,nan,nan,30,0
shasum,0,1.000,0.072,6137173.333,nan,1,0,0,env,100,1.000,10.993,3449600.000,nan,2,0,5876896,curl,100,1.000,63.257,3628032.000,nan,2,0,376892320,70.000,188.367,4897226752.000,4920421376.000,27.718,27.811,nan,nan,25,0
shasum,0,1.000,0.073,6236501.333,nan,1,0,0,env,100,1.000,10.185,4029098.667,nan,2,0,5708571,curl,100,1.000,60.030,3321856.000,nan,2,0,380223402,65.467,179.700,4915937280.000,4931727872.000,27.797,27.859,nan,nan,30,0
shasum,0,1.000,0.080,6242304.000,nan,1,0,0,env,100,1.000,10.425,11238126.933,nan,2,0,5642118,curl,100,1.000,56.680,9510775.467,nan,2,0,379504802,65.333,192.200,4927729664.000,4942470144.000,27.844,27.902,nan,nan,25,0
shasum,0,1.000,0.073,6174720.000,nan,1,0,0,env,100,1.000,10.079,11325440.000,nan,2,0,5483637,curl,120,1.000,71.011,3871095.467,nan,2,0,379097372,64.133,195.800,4914100224.000,4931859456.000,27.789,27.859,nan,nan,30,0
shasum,0,1.000,0.069,6171989.333,nan,1,0,0,env,100,1.000,9.535,11258880.000,nan,2,0,5558491,curl,120,1.000,65.287,4038485.333,nan,2,0,376852110,65.000,187.700,4922802176.000,4941677568.000,27.826,27.901,nan,nan,30,0
shasum,0,1.000,0.084,6189056.000,nan,1,0,0,env,100,1.000,9.797,11468049.067,nan,1,0,5702413,curl,120,1.000,64.195,13006043.429,nan,1,0,381581593,63.267,182.683,4939304960.000,4953720320.000,27.892,27.948,nan,nan,30,0
shasum,0,1.000,0.074,6183765.333,nan,1,0,0,env,100,1.000,10.515,3342336.000,nan,2,0,6244921,curl,140,1.000,82.291,3096576.000,nan,2,0,383057125,62.200,212.633,4931188736.000,4955511296.000,27.860,27.954,nan,nan,40,0
shasum,0,1.000,0.066,6062080.000,nan,1,0,0,env,100,1.000,9.760,3863381.333,nan,2,0,6000506,curl,140,1.000,75.074,6788573.867,nan,2,0,382663964,63.467,201.717,4977440768.000,5001690112.000,28.011,28.107,nan,nan,30,0
shasum,0,1.000,0.075,6062080.000,nan,1,0,0,env,100,1.000,10.265,2891776.000,nan,2,0,5740153,curl,140,1.000,76.227,11896012.800,nan,2,0,382449723,61.400,209.418,4997392384.000,5020551168.000,28.093,28.180,nan,nan,25,0
shasum,0,1.000,0.077,6062080.000,nan,1,0,0,env,100,1.000,9.815,3631001.600,nan,2,0,6437931,curl,160,1.000,88.022,3239936.000,nan,2,0,384458552,64.200,220.583,4997087232.000,5023646208.000,28.055,28.160,nan,nan,30,0
shasum,0,1.000,0.075,6077098.667,nan,1,0,0,env,100,1.000,9.870,11358446.933,nan,2,0,6474432,curl,160,1.000,84.878,12435763.200,nan,1,0,388166965,64.600,218.667,4912005120.000,4987198976.000,27.722,28.017,nan,nan,30,0
shasum,0,1.000,0.068,6033310.476,nan,1,0,0,env,100,1.000,9.035,6281728.000,nan,2,0,6608335,curl,160,1.000,88.670,2560000.000,nan,2,0,388660330,64.533,237.067,5067804672.000,5028824576.000,28.337,28.182,nan,nan,25,0
shasum,0,1.000,0.076,6069248.000,nan,1,0,0,env,100,1.000,10.291,2785280.000,nan,2,0,7234492,curl,180,1.000,102.370,3416064.000,nan,2,0,395302373,62.267,242.200,4916011008.000,4953228800.000,27.732,27.880,nan,nan,30,0
shasum,0,1.000,0.072,6090752.000,nan,1,0,0,env,100,1.000,10.312,3879082.667,nan,2,0,7185448,curl,180,1.000,97.339,3863547.124,nan,2,0,393632397,61.467,232.817,4873945088.000,4910403584.000,27.566,27.710,nan,nan,30,0
shasum,0,1.000,0.079,6096042.667,nan,1,0,0,env,100,1.000,8.875,11466240.000,nan,1,0,6616397,curl,180,1.000,90.089,13742660.267,nan,1,0,391027938,66.000,219.733,4900329472.000,4930119168.000,27.672,27.789,nan,nan,30,0
shasum,0,1.000,0.067,6160725.333,nan,1,0,0,env,100,1.000,10.401,3289088.000,nan,2,0,7437619,curl,200,1.000,119.776,3639296.000,nan,2,0,399006139,70.133,262.100,4886247424.000,4920411648.000,27.614,27.750,nan,nan,25,0
shasum,0,1.000,0.074,6186325.333,nan,1,0,0,env,100,1.000,9.775,2822144.000,nan,2,0,7553376,curl,200,1.000,104.830,3734357.333,nan,2,0,397767290,62.533,244.400,4892467200.000,4928274944.000,27.643,27.784,nan,nan,30,0
shasum,0,1.000,0.078,6082218.667,nan,1,0,0,env,100,1.000,9.098,3483209.143,nan,2,0,7320377,curl,200,1.000,99.076,73580885.333,nan,1,0,398490425,62.600,235.267,4900966400.000,4944858624.000,27.676,27.850,nan,nan,30,0
shasum,0,1.000,0.087,6119931.124,nan,1,0,0,env,120,1.000,18.794,3864541.867,nan,2,0,5804181,curl,0,1.000,0.142,32509952.000,nan,1,0,0,68.867,125.817,4918130688.000,4898249728.000,27.751,27.668,nan,nan,40,0
shasum,0,1.000,0.092,6193152.000,nan,1,0,0,env,120,1.000,20.703,11424768.000,nan,2,0,5875325,curl,0,1.000,0.114,32203434.667,nan,1,0,0,64.667,121.083,4833568768.000,4831171584.000,27.407,27.398,nan,nan,30,0
shasum,0,1.000,0.094,6220117.333,nan,1,0,0,env,120,1.000,20.254,3448832.000,nan,2,0,5925737,curl,0,1.000,0.101,30670848.000,nan,1,0,0,65.533,117.983,4846161920.000,4839665664.000,27.460,27.434,nan,nan,30,0
shasum,0,1.000,0.096,6136320.000,nan,1,0,0,env,120,1.000,15.925,8252245.333,nan,1,0,5524097,curl,20,1.000,15.960,33728853.333,nan,1,0,385771287,63.200,127.717,4805431296.000,4805811200.000,27.300,27.301,nan,nan,30,0
shasum,0,1.000,0.093,6098944.000,nan,1,0,0,env,120,1.000,17.609,11192832.000,nan,2,0,5517719,curl,20,1.000,17.946,3836313.600,nan,2,0,386109179,65.000,138.667,4820191232.000,4811581440.000,27.360,27.324,nan,nan,40,0
shasum,0,1.000,0.085,6023509.333,nan,1,0,0,env,120,1.000,16.311,11440810.667,nan,2,0,5470178,curl,20,1.000,16.929,3781939.200,nan,1,0,383716977,66.867,133.383,4799027200.000,4798825984.000,27.279,27.277,nan,nan,30,0
shasum,0,1.000,0.088,6149529.600,nan,1,0,0,env,120,1.000,13.423,11614208.000,nan,1,0,5270602,curl,40,1.000,27.091,4046677.333,nan,1,0,379546167,69.000,142.183,4837281792.000,4849101824.000,27.436,27.481,nan,nan,30,0
shasum,0,1.000,0.075,6190592.000,nan,1,0,0,env,120,1.000,14.960,11346773.333,nan,2,0,5344931,curl,40,1.000,30.774,37010432.000,nan,2,0,380644597,61.133,147.550,4859592704.000,4858634240.000,27.521,27.515,nan,nan,40,0
shasum,0,1.000,0.085,6232746.667,nan,1,0,0,env,120,1.000,14.314,11266525.867,nan,2,0,5307150,curl,40,1.000,28.168,36451157.333,nan,1,0,381382529,64.333,143.950,4865431552.000,4872324608.000,27.546,27.573,nan,nan,30,0
shasum,0,1.000,0.072,6273048.381,nan,1,0,0,env,120,1.000,13.713,3739075.048,nan,2,0,5253612,curl,60,1.000,41.035,3773184.000,nan,2,0,379076278,65.000,168.733,4883968000.000,4888900608.000,27.625,27.644,nan,nan,25,0
