function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,140,1.000,22.341,3700565.333,nan,2,0,6123800,nmap,0,1.000,0.077,5202432.000,nan,1,0,0,curl,40,1.000,28.114,3271424.000,nan,2,0,377358641,61.133,147.750,5734672384.000,5738788352.000,26.443,26.456,nan,nan,30,0
figlet,140,1.000,20.624,3806037.333,nan,2,0,6136987,nmap,0,1.000,0.082,5411669.333,nan,1,0,0,curl,40,1.000,25.885,36441088.000,nan,2,0,375455222,63.867,142.033,5770993664.000,5779896832.000,26.589,26.621,nan,nan,30,0
figlet,140,1.000,23.372,4032256.000,nan,2,0,5997983,nmap,0,1.000,0.080,5624320.000,nan,1,0,0,curl,40,1.000,29.057,3675050.667,nan,2,0,376108494,62.133,154.067,5805852672.000,5810569216.000,26.728,26.744,nan,nan,25,0
figlet,140,1.000,20.289,16044373.333,nan,2,0,6127813,nmap,0,1.000,0.088,5805568.000,nan,1,0,0,curl,60,1.000,37.125,7723758.933,nan,2,0,378860854,66.533,159.667,5818503168.000,5822530560.000,26.780,26.795,nan,nan,30,0
figlet,140,1.000,21.355,3703296.000,nan,1,0,6058746,nmap,0,1.000,0.080,5991424.000,nan,1,0,0,curl,60,1.000,40.772,3643818.667,nan,1,0,375632978,64.267,166.383,5818368000.000,5817393152.000,26.779,26.773,nan,nan,25,0
figlet,140,1.000,20.110,3785813.333,nan,2,0,5961454,nmap,0,1.000,0.086,6180693.333,nan,1,0,0,curl,60,1.000,37.296,3892650.667,nan,2,0,376922484,62.000,156.400,5838872576.000,5841558016.000,26.862,26.870,nan,nan,30,0
figlet,140,1.000,17.300,3802436.267,nan,2,0,6000092,nmap,0,1.000,0.079,6338730.667,nan,1,0,0,curl,80,1.000,43.888,3781939.200,nan,2,0,377923280,63.667,161.433,5847994368.000,5855447552.000,26.900,26.929,nan,nan,30,0
figlet,140,1.000,19.473,3448746.667,nan,1,0,6142065,nmap,0,1.000,0.085,6837248.000,nan,1,0,0,curl,80,1.000,49.402,3867050.667,nan,2,0,376420979,63.800,176.900,5867675648.000,5877660160.000,26.982,27.021,nan,nan,25,0
figlet,140,1.000,18.840,3867067.733,nan,2,0,6193623,nmap,0,1.000,0.083,7236949.333,nan,1,0,0,curl,80,1.000,46.745,3791394.133,nan,2,0,379044507,64.733,169.817,5811777536.000,5818200064.000,26.759,26.784,nan,nan,30,0
figlet,140,1.000,17.605,3670016.000,nan,1,0,6238913,nmap,0,1.000,0.094,6523738.210,nan,1,0,0,curl,100,1.000,56.490,3679300.267,nan,1,0,378008050,62.400,194.083,5816201216.000,5825722368.000,26.778,26.813,nan,nan,25,0
figlet,140,1.000,19.444,3939669.333,nan,1,0,6467938,nmap,0,1.000,0.082,5609130.667,nan,1,0,0,curl,100,1.000,57.128,3583146.667,nan,2,0,376764000,64.067,185.850,5805129728.000,5809877504.000,26.735,26.751,nan,nan,30,0
figlet,140,1.000,18.118,3852970.667,nan,2,0,6336484,nmap,0,1.000,0.080,5582848.000,nan,1,0,0,curl,100,1.000,49.943,3624106.667,nan,2,0,376456415,63.600,179.283,5833367552.000,5836982784.000,26.848,26.859,nan,nan,30,0
figlet,140,1.000,19.181,4076800.000,nan,1,0,6218984,nmap,0,1.000,0.083,5498880.000,nan,1,0,0,curl,120,1.000,71.678,3398109.867,nan,1,0,380139235,64.400,201.317,5825939456.000,5838707200.000,26.818,26.867,nan,nan,25,0
figlet,140,1.000,18.246,3669162.667,nan,2,0,6516428,nmap,0,1.000,0.092,5604010.667,nan,1,0,0,curl,120,1.000,63.535,3973120.000,nan,2,0,378182141,65.533,194.850,5834188800.000,5842507776.000,26.853,26.883,nan,nan,30,0
figlet,140,1.000,16.404,15808853.333,nan,2,0,6527135,nmap,0,1.000,0.081,5651729.067,nan,1,0,0,curl,120,1.000,59.819,3914581.333,nan,2,0,379926618,65.333,186.050,5822572544.000,5830633472.000,26.807,26.836,nan,nan,30,0
figlet,140,1.000,19.165,3497813.333,nan,1,0,7074990,nmap,0,1.000,0.083,5833216.000,nan,1,0,0,curl,140,1.000,78.752,3806378.667,nan,2,0,381327529,61.333,218.050,5828419584.000,5855021568.000,26.829,26.935,nan,nan,25,0
figlet,140,1.000,17.347,3829418.667,nan,2,0,7124369,nmap,0,1.000,0.089,5828266.667,nan,1,0,0,curl,140,1.000,72.067,4032085.333,nan,2,0,380775117,63.733,205.767,5839607808.000,5853632000.000,26.875,26.928,nan,nan,30,0
figlet,140,1.000,15.607,3500800.000,nan,2,0,7080503,nmap,0,1.000,0.091,5832806.400,nan,1,0,0,curl,140,1.000,70.534,3477504.000,nan,2,0,382071385,63.133,196.600,5835345920.000,5849652736.000,26.859,26.913,nan,nan,30,0
figlet,140,1.000,19.110,6662997.333,nan,1,0,7820432,nmap,0,1.000,0.075,5750784.000,nan,1,0,0,curl,160,1.000,90.551,3927893.333,nan,1,0,384995386,61.733,231.967,5844148224.000,5869100032.000,26.897,26.996,nan,nan,25,0
figlet,140,1.000,18.289,3907413.333,nan,2,0,8670036,nmap,0,1.000,0.086,5769045.333,nan,1,0,0,curl,160,1.000,86.346,3703978.667,nan,2,0,389752461,63.800,228.500,5861826560.000,5884403200.000,26.966,27.053,nan,nan,30,0
figlet,140,1.000,14.894,3772501.333,nan,2,0,7943697,nmap,0,1.000,0.083,5791744.000,nan,1,0,0,curl,160,1.000,80.694,3866282.667,nan,2,0,388577580,64.600,215.692,5870372864.000,5886992896.000,27.001,27.064,nan,nan,30,0
figlet,140,1.000,18.385,15643306.667,nan,1,0,8185119,nmap,0,1.000,0.084,5769167.238,nan,1,0,0,curl,180,1.000,101.885,9399588.571,nan,1,0,389807541,64.400,248.933,5890381824.000,5913182720.000,27.085,27.174,nan,nan,25,0
figlet,140,1.000,18.306,3865258.667,nan,1,0,8328262,nmap,0,1.000,0.080,5709824.000,nan,1,0,0,curl,180,1.000,96.100,3763200.000,nan,2,0,393893378,65.067,240.683,5871900672.000,5895066624.000,27.008,27.099,nan,nan,30,0
figlet,140,1.000,16.738,15761237.333,nan,2,0,8272789,nmap,0,1.000,0.081,5784234.667,nan,1,0,0,curl,180,1.000,89.419,3949226.667,nan,2,0,393373048,63.133,229.100,5880029184.000,5899894784.000,27.042,27.118,nan,nan,30,0
figlet,140,1.000,18.588,15894235.429,nan,1,0,8969270,nmap,0,1.000,0.072,5820416.000,nan,1,0,0,curl,200,1.000,97.116,3681553.067,nan,1,0,398551661,64.800,269.167,5856624640.000,5876034048.000,26.950,27.024,nan,nan,25,0
figlet,140,1.000,18.378,3749546.667,nan,1,0,9147188,nmap,0,1.000,0.085,5789184.000,nan,1,0,0,curl,200,1.000,107.590,3517610.667,nan,1,0,401350908,66.467,259.733,5883164672.000,5904979456.000,27.055,27.139,nan,nan,30,0
figlet,140,1.000,16.843,3956394.667,nan,2,0,8722345,nmap,0,1.000,0.080,5713578.667,nan,1,0,0,curl,200,1.000,100.066,4101632.000,nan,2,0,396629013,67.733,246.750,5876555776.000,5899814912.000,27.029,27.118,nan,nan,30,0
figlet,140,1.000,20.877,3859421.867,nan,2,0,6271203,nmap,20,1.000,77.415,13320362.667,nan,2,0,100865712,curl,0,1.000,0.134,3816652.800,nan,1,0,0,67.200,177.633,5880281088.000,5877800448.000,27.044,27.037,nan,nan,30,0
figlet,140,1.000,24.931,4616913.676,nan,1,0,6177146,nmap,20,1.000,86.797,3719680.000,nan,1,0,104518962,curl,0,1.000,0.087,36888576.000,nan,1,0,0,67.333,195.733,5890867200.000,5884770304.000,27.100,27.075,nan,nan,25,0
figlet,140,1.000,23.824,15839061.333,nan,2,0,6446012,nmap,20,1.000,88.135,3989930.667,nan,1,0,103510114,curl,0,1.000,0.087,32518144.000,nan,1,0,0,64.000,189.800,5868015616.000,5856653824.000,27.008,26.960,nan,nan,30,0
figlet,140,1.000,19.254,15895722.667,nan,2,0,6299432,nmap,20,1.000,82.896,3764224.000,nan,2,0,111728079,curl,20,1.000,12.864,36243114.667,nan,2,0,385878778,65.667,195.217,5859033088.000,5855645184.000,26.972,26.956,nan,nan,30,0
figlet,140,1.000,19.366,3671859.200,nan,1,0,6845988,nmap,20,1.000,87.321,3702625.524,nan,1,0,117019166,curl,20,1.000,14.097,3662906.514,nan,1,0,378076572,66.200,213.100,5884852224.000,5870119936.000,27.080,27.018,nan,nan,25,0
figlet,140,1.000,20.746,15695360.000,nan,1,0,6455299,nmap,20,1.000,87.366,3681450.667,nan,1,0,107763304,curl,20,1.000,13.777,3534421.333,nan,2,0,380722773,66.133,204.317,5891211264.000,5879444480.000,27.073,27.023,nan,nan,30,0
figlet,140,1.000,17.671,4051114.667,nan,2,0,6734648,nmap,20,1.000,79.831,3983257.600,nan,2,0,113433273,curl,40,1.000,22.702,3483989.333,nan,2,0,380422537,69.333,207.567,5888976896.000,5881182208.000,27.067,27.032,nan,nan,30,0
figlet,140,1.000,20.286,15798832.762,nan,1,0,6851225,nmap,20,1.000,86.331,3794846.476,nan,1,0,113582734,curl,40,1.000,23.278,3507507.200,nan,1,0,375811782,68.533,223.900,5898469376.000,5892880896.000,27.102,27.078,nan,nan,25,0
figlet,140,1.000,18.750,3555754.667,nan,2,0,7152865,nmap,20,1.000,84.968,4032768.000,nan,1,0,118739881,curl,40,1.000,24.054,3742378.667,nan,2,0,373407378,65.133,212.650,5909489664.000,5903112192.000,27.148,27.120,nan,nan,30,0
figlet,140,1.000,17.423,15942246.400,nan,2,0,7372116,nmap,20,1.000,79.735,3324074.667,nan,2,0,125774658,curl,60,1.000,31.319,4122624.000,nan,2,0,383509468,66.000,216.667,5914161152.000,5911656960.000,27.170,27.156,nan,nan,30,0
figlet,140,1.000,18.762,3557205.333,nan,1,0,7288620,nmap,20,1.000,91.955,3562325.333,nan,1,0,124241086,curl,60,1.000,36.340,43378688.000,nan,1,0,378945209,68.467,238.869,5929742336.000,5924723200.000,27.234,27.210,nan,nan,25,0
figlet,140,1.000,18.017,3724202.667,nan,2,0,7868748,nmap,20,1.000,85.711,3804672.000,nan,2,0,132933866,curl,60,1.000,34.237,3763097.600,nan,1,0,386896201,69.200,231.850,5930383360.000,5937344512.000,27.237,27.264,nan,nan,30,0
figlet,140,1.000,16.810,3722581.333,nan,2,0,9070836,nmap,20,1.000,81.355,3904597.333,nan,2,0,152174352,curl,80,1.000,44.259,3444736.000,nan,2,0,387549135,65.533,235.000,5930641408.000,5927957504.000,27.239,27.225,nan,nan,30,0
figlet,140,1.000,17.881,3893020.444,nan,2,0,7467705,nmap,20,1.000,87.933,4112384.000,nan,1,0,133165661,curl,80,1.000,44.288,4054698.667,nan,1,0,380434331,69.200,247.683,5903749120.000,5895738880.000,27.139,27.102,nan,nan,55,0
figlet,140,1.000,16.975,15867050.667,nan,2,0,8120045,nmap,20,1.000,84.012,3867489.524,nan,2,0,136377396,curl,80,1.000,41.640,4057770.667,nan,2,0,383593881,66.067,236.583,5881415680.000,5892469760.000,27.047,27.087,nan,nan,30,0
figlet,140,1.000,16.549,3316394.667,nan,1,0,8175029,nmap,20,1.000,86.843,3484023.467,nan,1,0,140894934,curl,100,1.000,53.256,3269358.933,nan,1,0,385954175,65.533,268.083,5914974208.000,5927554560.000,27.180,27.226,nan,nan,25,0
figlet,140,1.000,17.776,3611136.000,nan,1,0,8499042,nmap,20,1.000,90.467,3632128.000,nan,1,0,148009494,curl,100,1.000,54.247,3944925.867,nan,1,0,385622840,69.333,263.067,5920540672.000,5931916800.000,27.203,27.246,nan,nan,30,0
figlet,140,1.000,16.258,3716437.333,nan,1,0,8531821,nmap,20,1.000,84.913,3908949.333,nan,2,0,147094914,curl,100,1.000,51.123,3569664.000,nan,2,0,388841454,64.933,249.217,5931249664.000,5936022016.000,27.249,27.264,nan,nan,30,0
figlet,140,1.000,16.009,3678037.333,nan,2,0,9582901,nmap,20,1.000,81.029,3862835.200,nan,2,0,178279962,curl,120,1.000,57.252,3465557.333,nan,2,0,393006688,66.467,254.017,5932201984.000,5943086080.000,27.256,27.294,nan,nan,30,0
figlet,140,1.000,18.307,15794029.714,nan,1,0,9519583,nmap,20,1.000,92.532,3918848.000,nan,1,0,173406964,curl,120,1.000,65.326,4172595.200,nan,1,0,395300909,66.000,284.117,5970747392.000,5986470912.000,27.412,27.473,nan,nan,25,0
figlet,140,1.000,16.754,3901440.000,nan,1,0,9245144,nmap,20,1.000,88.827,3966976.000,nan,1,0,174007223,curl,120,1.000,62.979,3864832.000,nan,1,0,394610404,61.400,268.400,5953888256.000,5961039360.000,27.343,27.368,nan,nan,30,0
figlet,140,1.000,16.367,3712853.333,nan,2,0,10912330,nmap,20,1.000,83.244,3904341.333,nan,1,0,228193050,curl,140,1.000,68.590,3798562.133,nan,2,0,427102863,64.467,273.617,5951121408.000,5963371520.000,27.336,27.380,nan,nan,30,0
figlet,140,1.000,15.594,3669435.733,nan,1,0,10287476,nmap,20,1.000,92.609,3992917.333,nan,1,0,191929189,curl,140,1.000,68.928,3510272.000,nan,1,0,410607144,65.067,301.467,5952141312.000,5962035712.000,27.338,27.373,nan,nan,25,0
figlet,140,1.000,16.971,3740842.667,nan,1,0,10107099,nmap,20,1.000,94.134,3542016.000,nan,1,0,201466478,curl,140,1.000,73.628,3699968.000,nan,1,0,407526014,64.333,289.250,5934663680.000,5943934464.000,27.268,27.301,nan,nan,30,0
figlet,140,1.000,16.110,4314794.667,nan,1,0,12028213,nmap,20,1.000,86.440,4011178.667,nan,2,0,273720613,curl,160,1.000,79.767,3657966.933,nan,2,0,466807648,64.533,291.585,5932709888.000,5954870784.000,27.263,27.349,nan,nan,30,0
figlet,140,1.000,15.150,3828004.571,nan,2,0,11558055,nmap,20,1.000,82.396,3857954.133,nan,2,0,276224659,curl,160,1.000,72.252,3947432.229,nan,2,0,509408366,65.467,276.150,5929955328.000,5962741760.000,27.254,27.379,nan,nan,30,0
figlet,140,1.000,17.223,3722752.000,nan,1,0,12534697,nmap,20,1.000,96.374,4018944.000,nan,1,0,314105114,curl,160,1.000,83.362,3633237.333,nan,1,0,500909109,65.733,311.217,6001858560.000,6029048832.000,27.546,27.654,nan,nan,25,0
figlet,140,1.000,15.605,3558058.667,nan,2,0,14176236,nmap,20,1.000,89.416,3934549.333,nan,2,0,356923766,curl,180,1.000,83.219,3739136.000,nan,2,0,1265606457,65.200,300.583,5967011840.000,6007591936.000,27.404,27.561,nan,nan,30,0
figlet,140,1.000,15.583,3558938.819,nan,1,0,13545999,nmap,20,1.000,90.860,3724561.067,nan,1,0,348012567,curl,180,1.000,80.795,3507968.000,nan,1,0,1986182596,65.200,323.650,6021136384.000,6059417600.000,27.620,27.768,nan,nan,25,0
figlet,140,1.000,17.011,3978069.333,nan,2,0,11909700,nmap,20,1.000,90.820,3883861.333,nan,2,0,302248250,curl,180,1.000,72.649,4136789.333,nan,2,0,4501437340,63.924,284.995,6066628608.000,6079224320.000,27.800,27.847,nan,nan,30,0
figlet,140,1.000,18.787,3512320.000,nan,2,0,14212661,nmap,20,1.000,103.703,3635200.000,nan,2,0,401181752,curl,200,1.000,85.579,3768320.000,nan,3,0,7647783343,64.933,357.800,6207942656.000,6184769536.000,28.371,28.277,nan,nan,50,0
figlet,140,1.000,18.065,3698688.000,nan,2,0,13567924,nmap,20,1.000,95.949,3424256.000,nan,2,0,391588231,curl,200,1.000,86.222,127002624.000,nan,2,0,7073106532,60.333,361.773,6316697600.000,6280846540.800,28.808,28.662,nan,nan,45,0
figlet,140,1.000,15.992,4157440.000,nan,2,0,15278865,nmap,20,1.000,89.917,3719168.000,nan,2,0,361084845,curl,200,1.000,83.458,122361002.667,nan,2,0,4107804945,61.933,298.783,6226153472.000,6229498880.000,28.451,28.462,nan,nan,50,0
figlet,140,1.000,18.249,3606869.333,nan,1,0,7499050,nmap,40,1.000,165.406,3642282.667,nan,1,0,115997283,curl,0,1.000,5.640,107491157.333,nan,1,0,0,67.267,248.733,6340540416.000,6273379328.000,28.913,28.645,nan,nan,25,0
figlet,140,1.000,17.478,3772552.533,nan,2,0,7471194,nmap,40,1.000,156.419,3909656.381,nan,2,0,112876180,curl,0,1.000,0.077,101974698.667,nan,1,0,0,68.133,241.550,6113314816.000,6077346304.000,27.996,27.851,nan,nan,30,0
figlet,140,1.000,18.875,3303219.200,nan,2,0,7366175,nmap,40,1.000,162.987,3702869.333,nan,2,0,108566789,curl,0,1.000,0.081,83861504.000,nan,1,0,0,62.600,258.900,6001571840.000,5999567872.000,27.553,27.544,nan,nan,25,0
figlet,140,1.000,17.306,6475980.800,nan,1,0,8217684,nmap,40,1.000,171.332,9160430.933,nan,2,0,133368553,curl,20,1.000,11.596,87964330.667,nan,1,0,386694867,63.200,267.700,6012928000.000,6018573824.000,27.607,27.629,nan,nan,30,0
figlet,140,1.000,16.032,3750351.238,nan,2,0,8498355,nmap,40,1.000,158.020,3684693.333,nan,2,0,140619092,curl,20,1.000,10.806,58519552.000,nan,2,0,387749121,67.533,257.083,6000898048.000,5987169792.000,27.555,27.493,nan,nan,30,0
figlet,140,1.000,17.891,3795797.333,nan,1,0,8639173,nmap,40,1.000,178.384,3732514.133,nan,1,0,136380413,curl,20,1.000,12.081,44695005.867,nan,1,0,382915829,66.200,291.250,5983594496.000,5988263424.000,27.453,27.469,nan,nan,25,0
figlet,140,1.000,17.528,3902020.267,nan,1,0,9671468,nmap,40,1.000,180.638,3487419.733,nan,1,0,176318047,curl,40,1.000,22.693,48638293.333,nan,1,0,390147630,65.933,292.700,6085279744.000,6084495872.000,27.862,27.855,nan,nan,30,0
figlet,140,1.000,16.009,15947264.000,nan,1,0,9977083,nmap,40,1.000,175.075,3630421.333,nan,2,0,235097020,curl,40,1.000,21.940,49044650.667,nan,1,0,386753432,64.067,281.150,6091458560.000,6076050432.000,27.887,27.823,nan,nan,45,0
figlet,140,1.000,15.027,3740672.000,nan,2,0,9853064,nmap,40,1.000,159.527,3843072.000,nan,2,0,241695269,curl,40,1.000,20.619,3671563.378,nan,2,0,392721524,63.533,270.583,5995255808.000,6013726208.000,27.505,27.575,nan,nan,30,0
figlet,140,1.000,16.227,3434325.333,nan,1,0,11646068,nmap,40,1.000,181.193,3820475.733,nan,1,0,1027275571,curl,60,1.000,33.900,53499392.000,nan,1,0,404040194,63.600,319.433,6050510848.000,6121645056.000,27.723,28.002,nan,nan,25,0
figlet,140,1.000,16.179,3687406.933,nan,2,0,11954063,nmap,40,1.000,180.087,3416917.333,nan,2,0,1572024188,curl,60,1.000,31.023,54781952.000,nan,2,0,401040155,64.933,303.050,6062073856.000,6156948480.000,27.769,28.143,nan,nan,30,0
figlet,140,1.000,16.619,3768490.667,nan,1,0,10963151,nmap,40,1.000,179.354,3786581.333,nan,1,0,759015180,curl,60,1.000,30.805,53621735.619,nan,1,0,401896896,67.067,320.333,6046504960.000,6075013120.000,27.709,27.818,nan,nan,25,0
figlet,140,1.000,16.741,3451221.333,nan,2,0,12788141,nmap,40,1.000,167.062,3684864.000,nan,2,0,4709839189,curl,80,1.000,43.204,58537642.667,nan,2,0,417346182,66.400,311.717,6008614912.000,6256483328.000,27.554,28.538,nan,nan,30,0
figlet,140,1.000,17.402,3806515.200,nan,2,0,13087652,nmap,40,1.000,151.758,3723605.333,nan,2,0,5706761558,curl,80,1.000,42.789,58887850.667,nan,2,0,419214608,67.000,314.600,6080944128.000,6353787904.000,27.853,28.937,nan,nan,40,0
figlet,140,1.000,16.559,3775146.667,nan,2,0,12305733,nmap,40,1.000,174.479,3706880.000,nan,2,0,4327895073,curl,80,1.000,42.883,58578432.000,nan,2,0,417340019,62.600,311.867,6123843584.000,6408145920.000,28.019,29.150,nan,nan,25,0
figlet,140,1.000,17.686,3718656.000,nan,2,0,15690303,nmap,40,1.000,133.382,4774497.524,nan,2,0,8229108258,curl,100,1.000,53.874,63808536.381,nan,2,0,449410956,64.133,321.285,5983899648.000,6372855296.000,27.470,29.018,nan,nan,25,0
figlet,140,1.000,15.756,3522560.000,nan,2,0,13444901,nmap,40,0.999,145.454,3888355.556,nan,2,0,7161589490,curl,100,1.000,48.717,63976106.667,nan,2,0,455319943,62.733,299.417,6031136768.000,6309905920.000,27.645,28.753,nan,nan,55,0
figlet,140,1.000,15.918,15854957.714,nan,2,0,13715639,nmap,40,0.999,133.599,3866077.867,nan,2,0,7722658317,curl,100,1.000,48.757,63535104.000,nan,2,0,448453237,60.600,324.383,6045804544.000,6309863936.000,27.707,28.756,nan,nan,50,0
figlet,140,1.000,16.846,4050944.000,nan,2,0,13122069,nmap,40,0.999,148.482,4048896.000,nan,2,0,9200885599,curl,120,1.000,58.280,68125422.933,nan,2,0,486567656,63.200,319.417,5993318400.000,6308856832.000,27.501,28.754,nan,nan,50,0
figlet,140,1.000,15.442,3540992.000,nan,2,0,15248343,nmap,40,0.999,122.435,3790620.444,nan,2,0,10342776558,curl,120,1.000,59.233,71028224.000,nan,2,0,523401548,61.200,297.133,6025598976.000,6356700672.000,27.620,28.940,nan,nan,55,0
figlet,140,1.000,16.885,16020480.000,nan,2,0,14318304,nmap,40,0.999,159.937,3951189.333,nan,2,0,9640037480,curl,120,1.000,63.121,74423637.333,nan,2,0,732079219,68.267,319.167,6188032000.000,6475076608.000,28.301,29.436,nan,nan,20,0
figlet,140,1.000,16.661,3632800.914,nan,2,0,14672673,nmap,40,1.000,156.304,3620522.667,nan,3,0,11625574132,curl,140,1.000,72.767,88631647.086,nan,3,0,2282465638,63.667,352.267,6175168512.000,6623879987.200,28.243,30.025,nan,nan,25,0
figlet,140,1.000,16.866,15970986.667,nan,2,0,16041108,nmap,40,1.000,129.878,378152448.000,nan,2,0,12257839638,curl,140,1.000,64.717,3886080.000,nan,2,0,2975432792,66.800,315.533,6073221120.000,6439851008.000,27.831,29.286,nan,nan,45,0
figlet,140,1.000,17.930,3600384.000,nan,2,0,14846598,nmap,40,1.000,147.435,3950592.000,nan,3,0,11745809109,curl,140,1.000,72.336,3994055.111,nan,2,0,1295914312,64.800,369.067,6220587008.000,6444292915.200,28.416,29.305,nan,nan,50,0
figlet,140,1.000,16.998,3895296.000,nan,2,0,17948463,nmap,40,0.999,143.661,486734623.695,nan,2,0,13222737556,curl,160,0.999,65.404,3981312.000,nan,2,0,6926649143,62.267,380.013,6123372544.000,6704898457.600,28.033,30.348,nan,nan,45,0
figlet,140,1.000,17.650,3438592.000,nan,2,0,12298953,nmap,40,1.000,154.858,3974030.222,nan,3,0,10481408122,curl,160,0.770,38.336,59887388.444,nan,1,1,16583285162,63.067,345.067,6288918528.000,6389245610.667,28.697,29.096,nan,nan,50,1
figlet,140,1.000,17.177,3657728.000,nan,2,0,14124778,nmap,40,0.999,169.501,444139793.067,nan,3,0,9613725043,curl,160,1.000,64.453,57079808.000,nan,3,0,7253086240,62.200,363.053,6434578432.000,6790780928.000,29.295,30.708,nan,nan,35,0
figlet,140,1.000,17.523,3293184.000,nan,2,0,17193905,nmap,40,0.999,130.904,3897571.556,nan,3,0,13794245416,curl,180,1.000,81.559,3683896.889,nan,3,0,8751015594,59.733,374.107,6245281792.000,6618299187.200,28.548,30.024,nan,nan,45,0
figlet,140,1.000,16.894,3610624.000,nan,2,0,14865628,nmap,40,0.996,164.393,3514823.111,nan,3,0,10923090071,curl,180,1.000,56.570,84807680.000,nan,3,0,11103710906,64.067,354.813,6404749312.000,6766997094.400,29.183,30.619,nan,nan,45,0
figlet,140,1.000,17.816,3280896.000,nan,2,0,17922880,nmap,40,0.999,137.875,388211780.267,nan,3,0,13363541701,curl,180,0.999,74.510,72581120.000,nan,3,0,8658973410,61.667,374.947,6467008512.000,6724821401.600,29.431,30.456,nan,nan,40,0
figlet,140,1.000,17.383,3602432.000,nan,2,0,13417250,nmap,40,0.999,172.346,3330048.000,nan,3,0,9899146890,curl,200,0.688,48.021,73782180.978,nan,1,1,19696895900,66.133,374.411,6289907712.000,6510038698.667,28.738,29.610,nan,nan,45,1
figlet,140,1.000,16.811,3006464.000,nan,2,0,18473312,nmap,40,1.000,145.874,3686400.000,nan,3,0,12204799397,curl,200,0.991,71.716,53547008.000,nan,2,0,12645170510,66.533,358.547,6491006976.000,6801098752.000,29.526,30.763,nan,nan,50,0
figlet,140,1.000,15.886,3323904.000,nan,2,0,14689513,nmap,40,0.999,160.626,3472661.943,nan,1,0,10436454653,curl,200,0.891,59.640,3440640.000,nan,3,1,15827297723,66.733,400.333,6546276352.000,6928770730.667,29.769,31.291,nan,nan,40,1
figlet,140,1.000,15.911,3721216.000,nan,2,0,11437408,nmap,60,1.000,241.939,305465002.667,nan,2,0,3951256854,curl,0,1.000,0.140,3831466.667,nan,1,0,0,68.333,315.150,6544441344.000,6634902528.000,29.749,30.105,nan,nan,40,0
figlet,140,1.000,15.594,3499776.000,nan,2,0,11462806,nmap,60,1.000,243.533,3809109.333,nan,2,0,3351148564,curl,0,1.000,0.079,4062890.667,nan,1,0,0,66.533,310.221,6105094144.000,6386534912.000,27.991,29.111,nan,nan,25,0
