function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,60,1.000,6.224,10397067.947,nan,2,0,9871271,env,60,1.000,6.253,12101113.173,nan,2,0,9772164,eat-memory,80,0.582,300.711,351820595.200,nan,1,1,6140257885,64.533,350.920,6304266240.000,6442124492.800,34.437,34.982,nan,nan,20,1
shasum,60,1.000,9.709,10562389.333,nan,2,0,6609306,env,80,1.000,12.629,12393764.571,nan,2,0,5953399,eat-memory,0,1.000,0.105,77844480.000,nan,1,0,0,64.067,127.883,6260328448.000,6212897280.000,34.257,34.066,nan,nan,30,0
shasum,60,1.000,10.114,10494805.333,nan,2,0,6513801,env,80,1.000,12.935,12322645.333,nan,2,0,5937062,eat-memory,0,1.000,0.533,76634794.667,nan,1,0,0,63.733,124.917,6049335296.000,6031804416.000,33.417,33.347,nan,nan,30,0
shasum,60,1.000,9.924,10585600.000,nan,2,0,6547525,env,80,1.000,12.518,3149824.000,nan,2,0,5957236,eat-memory,0,1.000,0.104,56270848.000,nan,1,0,0,65.133,124.017,6016874496.000,6015048192.000,33.291,33.283,nan,nan,30,0
shasum,60,1.000,8.815,10641066.667,nan,2,0,6290837,env,80,1.000,11.507,3694592.000,nan,2,0,5851648,eat-memory,20,1.000,76.898,98096640.000,nan,2,0,1085688750,60.067,179.067,5960062976.000,6007705600.000,33.057,33.247,nan,nan,70,0
shasum,60,1.000,7.876,10459477.333,nan,2,0,6223993,env,80,1.000,10.239,12156245.333,nan,2,0,5627441,eat-memory,20,1.000,68.986,96680106.667,nan,1,0,1086180060,57.800,167.267,5984000000.000,6020905984.000,33.152,33.299,nan,nan,75,0
shasum,60,1.000,8.697,10650624.000,nan,2,0,6289640,env,80,1.000,11.118,12213248.000,nan,2,0,5614584,eat-memory,20,1.000,74.133,95539029.333,nan,2,0,1085165021,60.800,176.483,5948456960.000,5991734784.000,33.014,33.187,nan,nan,70,0
shasum,60,1.000,6.688,10505045.333,nan,1,0,6933237,env,80,1.000,8.742,12191914.667,nan,2,0,6317700,eat-memory,40,1.000,134.455,149637973.333,nan,1,0,1089215766,61.267,217.267,6010552320.000,6083998720.000,33.261,33.553,nan,nan,75,0
shasum,60,1.000,7.245,10503509.333,nan,2,0,7038345,env,80,1.000,9.379,12075178.667,nan,2,0,6519304,eat-memory,40,1.000,145.951,150932821.333,nan,2,0,1090152914,60.733,230.900,5985556480.000,6073348608.000,33.164,33.513,nan,nan,70,0
shasum,60,1.000,6.699,10554197.333,nan,1,0,6770127,env,80,1.000,8.528,12184576.000,nan,1,0,6275408,eat-memory,40,1.000,127.614,132379136.000,nan,1,0,1086994785,64.867,217.667,6019575808.000,6093761536.000,33.312,33.604,nan,nan,30,0
shasum,60,1.000,6.336,10570581.333,nan,2,0,8737032,env,80,1.000,8.045,12216320.000,nan,2,0,8101484,eat-memory,60,1.000,213.598,209572181.333,nan,2,0,1135953041,59.067,281.567,5990221824.000,6121668096.000,33.185,33.708,nan,nan,70,0
shasum,60,1.000,5.784,10563208.533,nan,1,0,8310352,env,80,1.000,7.077,12169386.667,nan,1,0,8130568,eat-memory,60,1.000,187.585,205544789.333,nan,1,0,1110886621,61.467,258.100,6033790976.000,6152947712.000,33.359,33.832,nan,nan,75,0
shasum,60,1.000,6.000,10481493.333,nan,2,0,9206367,env,80,1.000,8.242,12167850.667,nan,2,0,8849966,eat-memory,60,1.000,215.566,213352277.333,nan,2,0,1175561164,65.200,291.883,6100766720.000,6207307264.000,33.634,34.054,nan,nan,40,0
shasum,60,1.000,5.921,10653696.000,nan,2,0,9369574,env,80,1.000,7.876,12086675.749,nan,2,0,8830372,eat-memory,80,0.507,279.187,295756400.152,nan,1,1,6864545919,61.400,415.213,6020374528.000,6227923353.600,33.307,34.131,nan,nan,75,1
shasum,60,1.000,6.085,3839726.933,nan,3,0,9483589,env,80,1.000,8.061,12062446.933,nan,3,0,8686575,eat-memory,80,0.655,290.573,306442103.467,nan,2,1,5532957943,62.733,369.067,6194857984.000,6363718860.800,34.009,34.677,nan,nan,30,1
shasum,60,1.000,5.474,10538496.000,nan,2,0,9685923,env,80,1.000,6.988,11927210.667,nan,2,0,9358927,eat-memory,80,0.699,229.323,265307818.667,nan,1,1,5020646654,62.533,296.250,6192529408.000,6296404480.000,33.996,34.408,nan,nan,65,1
shasum,60,1.000,8.938,10660352.000,nan,2,0,6328235,env,100,1.000,13.925,12310869.333,nan,2,0,5645226,eat-memory,0,1.000,39.415,110288725.333,nan,1,0,0,62.800,114.751,6174148608.000,6157059072.000,33.930,33.861,nan,nan,20,0
shasum,60,1.000,8.866,10491616.305,nan,1,0,6297021,env,100,1.000,13.756,12231338.667,nan,1,0,5704577,eat-memory,0,1.000,0.089,70795264.000,nan,1,0,0,65.400,133.867,6165526528.000,6122034688.000,33.896,33.722,nan,nan,30,0
shasum,60,1.000,9.966,10709845.333,nan,2,0,6298822,env,100,1.000,15.877,12207445.333,nan,2,0,5765849,eat-memory,0,1.000,0.102,50028544.000,nan,1,0,0,61.800,127.617,6065475584.000,6058350080.000,33.498,33.468,nan,nan,40,0
shasum,60,1.000,7.932,10667349.333,nan,2,0,6251926,env,100,1.000,12.750,12210688.000,nan,2,0,5514948,eat-memory,20,1.000,70.109,103554218.667,nan,1,0,1085839592,63.133,177.483,6034931712.000,6078640128.000,33.379,33.552,nan,nan,30,0
shasum,60,1.000,7.991,10461013.333,nan,2,0,6009744,env,100,1.000,13.434,12220245.333,nan,2,0,5486264,eat-memory,20,1.000,67.376,93662086.095,nan,2,0,1084022313,60.667,179.167,6022899712.000,6060832768.000,33.325,33.477,nan,nan,70,0
shasum,60,1.000,7.481,10530645.333,nan,2,0,6062557,env,100,1.000,11.611,12083029.333,nan,2,0,5459893,eat-memory,20,1.000,67.527,96380586.667,nan,1,0,1084357523,63.133,168.476,6062151680.000,6099439104.000,33.484,33.632,nan,nan,75,0
shasum,60,1.000,6.862,10475520.000,nan,2,0,7014419,env,100,1.000,11.339,12162560.000,nan,2,0,6481132,eat-memory,40,1.000,140.309,150219605.333,nan,2,0,1089657572,62.000,232.883,6122004480.000,6200673792.000,33.723,34.036,nan,nan,70,0
shasum,60,1.000,6.131,10489514.667,nan,1,0,6455618,env,100,1.000,10.036,11877888.000,nan,1,0,5968631,eat-memory,40,1.000,129.405,148447744.000,nan,1,0,1086171861,59.667,211.250,6002569216.000,6079397376.000,33.249,33.554,nan,nan,75,0
shasum,60,1.000,6.764,10629802.667,nan,2,0,6724177,env,100,1.000,10.919,12028757.333,nan,2,0,6228055,eat-memory,40,1.000,140.996,3973120.000,nan,2,0,1089377941,64.933,231.817,6061723648.000,6144131584.000,33.493,33.818,nan,nan,40,0
shasum,60,1.000,5.402,10535765.333,nan,1,0,8292121,env,100,1.000,8.748,12369066.667,nan,1,0,7925740,eat-memory,60,1.000,193.118,4297045.333,nan,1,0,1111276031,59.800,266.067,6122532864.000,6251476480.000,33.741,34.250,nan,nan,30,0
shasum,60,1.000,6.076,10560170.667,nan,2,0,8191805,env,100,1.000,9.683,12478464.000,nan,2,0,8004738,eat-memory,60,1.000,214.251,3627008.000,nan,2,0,1142495114,65.000,294.833,6133178368.000,6237312512.000,33.776,34.187,nan,nan,40,0
shasum,60,1.000,5.423,10588672.000,nan,2,0,8744133,env,100,1.000,8.893,12009642.667,nan,2,0,8378144,eat-memory,60,1.000,195.477,207955968.000,nan,1,0,1142540243,58.533,269.533,6026938368.000,6125503488.000,33.347,33.739,nan,nan,75,0
shasum,60,1.000,6.211,10459600.213,nan,3,0,9866395,env,100,1.000,9.087,3749127.314,nan,3,0,9762284,eat-memory,80,0.385,285.257,286121543.192,nan,1,1,8814934727,64.267,376.600,6090811392.000,6320980377.600,33.621,34.534,nan,nan,25,1
shasum,60,1.000,5.481,3440640.000,nan,3,0,9467216,env,100,1.000,9.107,12135585.890,nan,3,0,9266222,eat-memory,80,0.391,306.072,355697158.827,nan,2,1,8279489992,62.933,380.840,6281836544.000,6446498611.200,34.389,35.041,nan,nan,15,1
shasum,60,1.000,5.610,3936256.000,nan,2,0,9040783,env,100,1.000,9.300,11998685.867,nan,2,0,9167533,eat-memory,80,0.493,272.247,313971643.733,nan,1,1,7024493272,63.800,356.627,6193375232.000,6317191168.000,34.021,34.511,nan,nan,65,1
shasum,60,1.000,7.505,10552729.600,nan,2,0,5848623,env,120,1.000,16.179,12212736.000,nan,2,0,5396583,eat-memory,0,1.000,82.822,152886442.667,nan,1,0,0,65.333,133.000,6178050048.000,6153821184.000,33.965,33.869,nan,nan,15,0
shasum,60,1.000,8.562,10641749.333,nan,2,0,5555518,env,120,1.000,16.408,12178944.000,nan,2,0,4935103,eat-memory,0,1.000,0.568,79386282.667,nan,1,0,0,60.067,125.883,6028476416.000,5963077120.000,33.622,33.486,nan,nan,45,0
shasum,60,1.000,8.420,10591914.667,nan,2,0,6077691,env,120,1.000,15.877,2973696.000,nan,2,0,5093879,eat-memory,0,1.000,0.093,55341056.000,nan,1,0,0,60.000,123.683,5880346624.000,5883556864.000,33.286,33.299,nan,nan,30,0
shasum,60,1.000,6.875,10564608.000,nan,1,0,5647806,env,120,1.000,12.167,8355328.000,nan,1,0,4909533,eat-memory,20,1.000,65.950,104017920.000,nan,1,0,1084501741,60.133,163.917,5865142272.000,5909534720.000,33.227,33.403,nan,nan,30,0
shasum,60,1.000,6.999,10483541.333,nan,2,0,5846726,env,120,1.000,13.770,12254037.333,nan,2,0,5088088,eat-memory,20,1.000,70.428,97093290.667,nan,1,0,1082917117,60.000,173.583,5897506816.000,5930679808.000,33.357,33.487,nan,nan,40,0
shasum,60,1.000,6.617,10577920.000,nan,1,0,5568318,env,120,1.000,13.592,12321792.000,nan,1,0,5153393,eat-memory,20,1.000,61.679,87597236.419,nan,1,0,1082202303,65.133,168.650,5961732096.000,5991123968.000,33.627,33.740,nan,nan,30,0
shasum,60,1.000,6.293,10566656.000,nan,2,0,6857161,env,120,1.000,12.110,12240896.000,nan,2,0,6040804,eat-memory,40,1.000,140.106,150124714.667,nan,2,0,1087906178,58.267,225.500,5935794176.000,6008742400.000,33.514,33.801,nan,nan,40,0
shasum,60,1.000,5.743,10419029.333,nan,1,0,6512735,env,120,1.000,11.344,12066474.667,nan,1,0,6192504,eat-memory,40,1.000,124.669,136704170.667,nan,1,0,1086526672,64.467,211.767,5958780928.000,6020859392.000,33.610,33.854,nan,nan,30,0
shasum,60,1.000,6.474,10687317.333,nan,2,0,6980171,env,120,1.000,12.589,3725209.600,nan,2,0,6535441,eat-memory,40,1.000,140.374,149861888.000,nan,2,0,1090610167,59.667,230.183,5924812800.000,5970322944.000,33.471,33.650,nan,nan,40,0
shasum,60,1.000,5.312,10384042.667,nan,1,0,7690709,env,120,1.000,9.776,12156074.667,nan,2,0,8062549,eat-memory,60,1.000,193.082,173043712.000,nan,1,0,1159096098,60.733,274.050,5890447360.000,6004193280.000,33.340,33.789,nan,nan,30,0
shasum,60,1.000,5.915,3750536.533,nan,2,0,8498882,env,120,1.000,11.387,12078762.667,nan,2,0,8586246,eat-memory,60,1.000,223.624,211638442.667,nan,2,0,1193777700,63.814,302.532,5911498752.000,6021426688.000,33.427,33.862,nan,nan,25,0
shasum,60,1.000,5.281,10465280.000,nan,2,0,8051824,env,120,1.000,9.985,12165632.000,nan,2,0,8178631,eat-memory,60,1.000,191.989,207222442.667,nan,1,0,1188447491,62.733,273.167,5930586112.000,6055488000.000,33.502,33.996,nan,nan,30,0
shasum,60,1.000,6.027,10586275.840,nan,3,0,9178671,env,120,1.000,11.198,12188018.590,nan,3,0,9039398,eat-memory,80,0.467,274.095,4056320.000,nan,1,1,7447642381,62.600,375.280,5994174464.000,6202084966.400,33.764,34.585,nan,nan,25,1
shasum,60,1.000,5.549,10562628.267,nan,2,0,8728757,env,120,1.000,10.538,12268202.667,nan,2,0,9010675,eat-memory,80,0.544,289.388,351917260.800,nan,1,1,6404409553,63.000,355.893,6150789120.000,6305777254.400,34.384,34.997,nan,nan,20,1
shasum,60,1.000,5.605,10518488.990,nan,3,0,8814424,env,120,1.000,10.975,12210573.897,nan,3,0,8555927,eat-memory,80,0.565,316.803,361697689.600,nan,2,1,6362734791,62.800,381.000,6077243392.000,6239595315.200,34.087,34.728,nan,nan,15,1
shasum,60,1.000,8.347,10615808.000,nan,2,0,5486611,env,140,1.000,17.869,12203008.000,nan,2,0,4798835,eat-memory,0,1.000,25.295,111384576.000,nan,1,0,0,64.800,130.017,6104608768.000,6078073344.000,34.201,34.095,nan,nan,20,0
shasum,60,1.000,7.891,10582357.333,nan,2,0,5617557,env,140,1.000,17.471,12065280.000,nan,2,0,4879566,eat-memory,0,1.000,0.177,78064298.667,nan,1,0,0,61.267,127.500,6000961536.000,5975076352.000,33.783,33.680,nan,nan,30,0
shasum,60,1.000,7.962,10550784.000,nan,2,0,5703833,env,140,1.000,16.611,12057258.667,nan,2,0,4894950,eat-memory,0,1.000,0.090,62050304.000,nan,1,0,0,58.733,123.217,5933142016.000,5936180224.000,33.515,33.527,nan,nan,30,0
shasum,60,1.000,6.832,10581191.924,nan,2,0,5566170,env,140,1.000,14.974,12279027.810,nan,2,0,4936655,eat-memory,20,1.000,64.692,107784830.781,nan,2,0,1083133041,60.267,183.950,5945679872.000,5981744128.000,33.565,33.708,nan,nan,25,0
shasum,60,1.000,6.967,10509653.333,nan,2,0,5575850,env,140,1.000,15.202,12292608.000,nan,2,0,4900369,eat-memory,20,1.000,68.156,3983132.444,nan,1,0,1083872374,60.867,175.817,5933033472.000,5966381568.000,33.519,33.649,nan,nan,30,0
shasum,60,1.000,5.893,10449100.800,nan,2,0,5712525,env,140,1.000,13.953,12281275.733,nan,2,0,5000425,eat-memory,20,1.000,68.485,100417487.238,nan,2,0,1087634069,63.867,191.533,5971994624.000,6002831360.000,33.682,33.802,nan,nan,25,0
shasum,60,1.000,6.085,10579968.000,nan,2,0,6517118,env,140,1.000,13.286,12156245.333,nan,2,0,5950788,eat-memory,40,1.000,139.837,150499157.333,nan,2,0,1091792171,55.733,228.567,5931919360.000,6009184256.000,33.517,33.822,nan,nan,30,0
shasum,60,1.000,5.650,10583893.333,nan,1,0,6467912,env,140,1.000,12.187,12142421.333,nan,1,0,5868717,eat-memory,40,1.000,127.352,150515029.333,nan,1,0,1089495739,62.133,218.433,5943289856.000,6017176576.000,33.563,33.850,nan,nan,30,0
shasum,60,1.000,5.926,10692608.000,nan,2,0,6482092,env,140,1.000,13.640,12276736.000,nan,2,0,5945822,eat-memory,40,1.000,139.086,3416064.000,nan,2,0,1089884832,60.200,232.950,5976397824.000,6049307648.000,33.657,33.944,nan,nan,40,0
shasum,60,1.000,5.212,10449066.667,nan,2,0,8081140,env,140,1.000,11.202,12122453.333,nan,2,0,7988670,eat-memory,60,1.000,191.928,3873678.222,nan,1,0,1162601416,62.400,273.633,5977933824.000,6100585984.000,33.668,34.153,nan,nan,30,0
shasum,60,1.000,4.652,3611648.000,nan,2,0,7535281,env,140,1.000,11.908,12218197.333,nan,2,0,7611001,eat-memory,60,1.000,215.980,208493226.667,nan,2,0,1134100637,56.400,289.550,5964969984.000,6086449152.000,33.608,34.090,nan,nan,70,0
shasum,60,1.000,5.194,10290346.667,nan,2,0,8009154,env,140,1.000,11.627,12235776.000,nan,2,0,7869812,eat-memory,60,1.000,197.137,3773895.111,nan,1,0,1176620708,61.867,278.817,6012418048.000,6125270528.000,33.805,34.251,nan,nan,30,0
shasum,60,1.000,5.531,10500646.034,nan,3,0,8935465,env,140,1.000,11.114,3921237.333,nan,3,0,8909731,eat-memory,80,0.480,258.668,286438881.768,nan,2,1,7029181441,56.800,376.907,5949460480.000,6183338803.200,33.549,34.479,nan,nan,70,1
shasum,60,1.000,5.115,10458453.333,nan,2,0,8907924,env,140,1.000,11.045,3751936.000,nan,2,0,8743811,eat-memory,80,0.562,225.106,261329408.000,nan,1,1,6064660882,63.800,301.600,6113910784.000,6225912832.000,34.209,34.654,nan,nan,65,1
shasum,60,1.000,5.429,10437836.800,nan,2,0,8444363,env,140,1.000,11.492,12040874.667,nan,2,0,8433646,eat-memory,80,0.575,297.752,333441160.533,nan,1,1,6437336335,59.733,354.493,6160793600.000,6324307558.400,34.399,35.048,nan,nan,20,1
shasum,60,1.000,8.100,10505830.400,nan,2,0,5571263,env,160,1.000,18.556,12337834.667,nan,2,0,4708975,eat-memory,0,1.000,64.421,144078950.400,nan,1,0,0,60.933,135.433,6184669184.000,6152677376.000,34.497,34.369,nan,nan,15,0
shasum,60,1.000,8.324,10547541.333,nan,2,0,5541768,env,160,1.000,20.555,3359631.848,nan,2,0,4681964,eat-memory,0,1.000,0.083,76156928.000,nan,1,0,0,64.333,134.918,6096410624.000,6039094784.000,34.143,33.915,nan,nan,30,0
shasum,60,1.000,8.098,10822656.000,nan,2,0,5468865,env,160,1.000,19.751,12278101.333,nan,2,0,4674171,eat-memory,0,1.000,0.270,60245674.667,nan,1,0,0,61.067,128.967,5945229312.000,5946459648.000,33.546,33.550,nan,nan,30,0
shasum,60,1.000,6.244,10706944.000,nan,2,0,5438542,env,160,1.000,15.432,3489792.000,nan,2,0,4800462,eat-memory,20,1.000,66.930,112707242.667,nan,1,0,1085847611,61.338,173.324,5959696384.000,6004264448.000,33.604,33.781,nan,nan,30,0
shasum,60,1.000,6.869,10514432.000,nan,2,0,5437188,env,160,1.000,16.737,8380416.000,nan,2,0,4706048,eat-memory,20,1.000,71.536,96918016.000,nan,2,0,1084566442,56.067,179.068,5933264896.000,5978654208.000,33.495,33.675,nan,nan,70,0
shasum,60,1.000,6.186,3502080.000,nan,2,0,5460605,env,160,1.000,15.736,12169386.667,nan,2,0,5163341,eat-memory,20,1.000,64.985,95979178.667,nan,1,0,1084276526,62.200,173.067,5982447616.000,6020099072.000,33.700,33.848,nan,nan,30,0
shasum,60,1.000,5.869,5869568.000,nan,2,0,6110311,env,160,1.000,15.144,12066133.333,nan,2,0,5539201,eat-memory,40,1.000,140.352,148841642.667,nan,2,0,1089535860,56.933,232.633,5949591552.000,6026905600.000,33.562,33.870,nan,nan,70,0
shasum,60,1.000,5.474,11069610.667,nan,2,0,6092124,env,160,1.000,13.831,12173824.000,nan,2,0,5587852,eat-memory,40,1.000,126.418,149066752.000,nan,1,0,1089495238,60.467,221.817,5999198208.000,6074452992.000,33.770,34.067,nan,nan,30,0
shasum,60,1.000,6.087,11073706.667,nan,2,0,6066515,env,160,1.000,14.863,12101461.333,nan,2,0,5457163,eat-memory,40,1.000,140.506,149326506.667,nan,2,0,1086913246,56.200,229.867,5946302464.000,6022010880.000,33.551,33.853,nan,nan,70,0
shasum,60,1.000,5.125,10998101.333,nan,2,0,7817720,env,160,1.000,12.218,12126208.000,nan,2,0,7808611,eat-memory,60,1.000,190.843,205146794.667,nan,1,0,1185606617,64.267,273.417,6017165312.000,6134628352.000,33.845,34.309,nan,nan,30,0
shasum,60,1.000,5.292,10874880.000,nan,2,0,7646364,env,160,1.000,13.296,12117845.333,nan,2,0,7637965,eat-memory,60,1.000,214.500,207074133.333,nan,2,0,1148789705,60.800,294.333,6005262336.000,6100401664.000,33.789,34.167,nan,nan,70,0
shasum,60,1.000,4.984,11076437.333,nan,2,0,7753273,env,160,1.000,12.248,12266154.667,nan,2,0,7688044,eat-memory,60,1.000,194.117,205641728.000,nan,1,0,1184095646,63.600,278.350,5993916416.000,6104114688.000,33.755,34.191,nan,nan,30,0
shasum,60,1.000,5.126,10908510.110,nan,3,0,8349589,env,160,1.000,12.748,12224523.703,nan,3,0,8481924,eat-memory,80,0.483,284.919,289122557.562,nan,2,1,7041176516,55.867,372.640,5979303936.000,6217789030.400,33.689,34.637,nan,nan,70,1
shasum,60,1.000,5.626,11066026.667,nan,3,0,8668427,env,160,1.000,13.233,12256460.800,nan,3,0,9001528,eat-memory,80,0.530,290.763,334430481.067,nan,1,1,6737149247,63.600,362.507,6176333824.000,6342100172.800,34.487,35.143,nan,nan,20,1
shasum,60,1.000,5.494,10979191.467,nan,2,0,8424615,env,160,1.000,13.007,12241442.133,nan,2,0,8601242,eat-memory,80,0.463,285.261,341319680.000,nan,1,1,7344011504,65.200,349.493,6203498496.000,6350600192.000,34.594,35.177,nan,nan,20,1
shasum,60,1.000,8.085,11292672.000,nan,2,0,5512236,env,180,1.000,21.418,12137472.000,nan,2,0,4581726,eat-memory,0,1.000,0.075,81326080.000,nan,1,0,0,62.467,134.100,6226311168.000,6184475648.000,34.682,34.514,nan,nan,30,0
shasum,60,1.000,7.522,10979669.333,nan,2,0,5459524,env,180,1.000,21.636,12289194.667,nan,2,0,4703769,eat-memory,0,1.000,0.619,78521002.667,nan,1,0,0,61.533,132.017,6113961984.000,6090681344.000,34.236,34.143,nan,nan,30,0
shasum,60,1.000,7.522,11027797.333,nan,2,0,5528491,env,180,1.000,20.591,12444160.000,nan,2,0,4544897,eat-memory,0,1.000,0.073,63234048.000,nan,1,0,0,64.333,130.883,6049177600.000,6022521344.000,33.981,33.874,nan,nan,30,0
shasum,60,1.000,6.133,11073024.000,nan,2,0,5518381,env,180,1.000,17.271,12199936.000,nan,2,0,4801784,eat-memory,20,1.000,64.281,102994724.571,nan,2,0,1084795890,62.800,193.067,6019403776.000,6063749120.000,33.864,34.039,nan,nan,25,0
shasum,60,1.000,6.474,10998272.000,nan,2,0,5539510,env,180,1.000,17.455,4131771.733,nan,2,0,4662740,eat-memory,20,1.000,68.039,96663381.333,nan,1,0,1085533964,64.400,183.650,6028785664.000,6058032128.000,33.905,34.019,nan,nan,30,0
shasum,60,1.000,6.590,11091602.286,nan,2,0,5415392,env,180,1.000,19.113,12119722.667,nan,2,0,4577015,eat-memory,20,1.000,71.541,94544418.133,nan,2,0,1085780862,57.267,184.800,5971898368.000,6012444160.000,33.670,33.832,nan,nan,70,0
shasum,60,1.000,5.574,10981034.667,nan,2,0,6549731,env,180,1.000,15.254,3534848.000,nan,2,0,5938273,eat-memory,40,1.000,128.967,149984768.000,nan,1,0,1093377240,60.467,228.900,5977520128.000,6057566720.000,33.705,34.021,nan,nan,30,0
shasum,60,1.000,6.324,11134025.143,nan,2,0,6955888,env,180,1.000,15.901,8729429.333,nan,2,0,6184596,eat-memory,40,1.000,133.287,143332815.238,nan,2,0,1098607253,64.867,250.417,6040330240.000,6118948864.000,33.966,34.275,nan,nan,25,0
shasum,60,1.000,5.420,11008170.667,nan,2,0,6223848,env,180,1.000,14.999,12137813.333,nan,2,0,5773651,eat-memory,40,1.000,131.161,150930090.667,nan,1,0,1093095233,61.200,228.817,6009251840.000,6083599872.000,33.834,34.127,nan,nan,30,0
shasum,60,1.000,5.651,10980522.667,nan,2,0,8434024,env,180,1.000,13.791,3915776.000,nan,2,0,8605868,eat-memory,60,1.000,206.499,210988032.000,nan,2,0,1822811679,57.600,302.033,5987551232.000,6121405952.000,33.739,34.267,nan,nan,70,0
shasum,60,1.000,5.019,11051690.667,nan,1,0,8538805,env,180,1.000,12.989,12210176.000,nan,1,0,8253457,eat-memory,60,1.000,194.976,193390421.333,nan,1,0,1257420329,62.000,282.217,6085900288.000,6200418304.000,34.108,34.561,nan,nan,30,0
shasum,60,1.000,5.440,10956970.667,nan,2,0,8139736,env,180,1.000,14.643,12351829.333,nan,2,0,8215518,eat-memory,60,1.000,215.274,3880960.000,nan,2,0,1193366083,59.400,300.667,6089226240.000,6203719168.000,34.120,34.572,nan,nan,40,0
shasum,60,1.000,5.539,10995848.533,nan,2,0,8949480,env,180,1.000,14.795,12241442.133,nan,2,0,9240690,eat-memory,80,0.361,255.234,272680823.467,nan,1,1,8827960367,60.867,354.987,6113462272.000,6278964428.800,34.220,34.875,nan,nan,30,1
shasum,60,1.000,5.308,10889898.667,nan,3,0,8764270,env,180,1.000,14.429,12303155.200,nan,3,0,8643782,eat-memory,80,0.487,273.820,307145659.733,nan,1,1,7192705181,60.267,366.787,6198108160.000,6333027123.200,34.555,35.088,nan,nan,30,1
shasum,60,1.000,5.308,11008136.533,nan,2,0,8628481,env,180,1.000,14.484,12448153.600,nan,3,0,8654997,eat-memory,80,0.417,281.671,345309593.600,nan,1,1,7938047277,65.067,353.267,6197229568.000,6347583078.400,34.560,35.156,nan,nan,20,1
shasum,60,1.000,7.626,11049301.333,nan,2,0,5186421,env,200,1.000,23.074,12410197.333,nan,2,0,4365289,eat-memory,0,1.000,0.073,82137088.000,nan,1,0,0,63.333,136.950,6232866816.000,6185350656.000,34.702,34.510,nan,nan,30,0
shasum,60,1.000,7.160,11032234.667,nan,2,0,5186879,env,200,1.000,22.205,12444160.000,nan,2,0,4381662,eat-memory,0,1.000,0.596,79368192.000,nan,1,0,0,59.800,132.567,6088101888.000,6066858496.000,34.120,34.036,nan,nan,30,0
shasum,60,1.000,6.980,11042474.667,nan,2,0,5252132,env,200,1.000,21.019,12413781.333,nan,2,0,4373827,eat-memory,0,1.000,0.078,62337024.000,nan,1,0,0,58.600,128.450,6041569280.000,6026189824.000,33.938,33.877,nan,nan,30,0
