function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,0,1.000,0.053,6120277.333,nan,1,0,0,curl,100,1.000,49.299,2678784.000,nan,2,0,387288257,eat-memory,40,1.000,125.490,4057884.444,nan,1,0,1101588846,35.229,237.202,6093682688.000,6188558336.000,32.093,32.468,nan,nan,30,0
shasum,0,1.000,0.050,6108145.371,nan,1,0,0,curl,100,1.000,49.901,11182080.000,nan,2,0,385570941,eat-memory,40,1.000,131.875,3432448.000,nan,2,0,1099343755,32.067,254.415,6077315072.000,6163118592.000,32.022,32.363,nan,nan,70,0
shasum,0,1.000,0.050,6028288.000,nan,1,0,0,curl,100,1.000,50.804,3706026.667,nan,3,0,411792406,eat-memory,60,0.776,184.710,2535424.000,nan,2,1,4318038261,34.429,290.900,6074355712.000,6214061568.000,32.019,32.571,nan,nan,30,1
shasum,0,1.000,0.052,6059315.200,nan,1,0,0,curl,100,1.000,47.803,3584102.400,nan,2,0,409150713,eat-memory,60,0.849,207.723,3607210.667,nan,2,1,4258163386,34.162,307.965,6159822848.000,6275685376.000,32.353,32.813,nan,nan,20,1
shasum,0,1.000,0.050,6118741.333,nan,1,0,0,curl,100,1.000,49.431,3539558.400,nan,2,0,415218155,eat-memory,60,0.664,179.449,226433194.667,nan,1,1,5036062681,36.000,279.931,6125000704.000,6245796864.000,32.215,32.694,nan,nan,25,1
shasum,0,1.000,0.051,6157312.000,nan,1,0,0,curl,120,1.000,63.338,12039884.800,nan,2,0,374341097,eat-memory,0,1.000,26.715,101521749.333,nan,1,0,0,33.000,139.206,6145744896.000,6145745408.000,32.298,32.297,nan,nan,20,0
shasum,0,1.000,0.050,6129664.000,nan,1,0,0,curl,120,1.000,61.733,3293184.000,nan,2,0,374999951,eat-memory,0,1.000,0.053,65011370.667,nan,1,0,0,33.267,139.400,6115506176.000,6113164800.000,32.177,32.167,nan,nan,30,0
shasum,0,1.000,0.059,6163285.333,nan,1,0,0,curl,120,1.000,57.851,7852339.200,nan,1,0,375430384,eat-memory,0,1.000,0.253,49140565.333,nan,1,0,0,33.600,173.950,6054866944.000,6069965312.000,31.937,31.996,nan,nan,30,0
shasum,0,1.000,0.051,6033408.000,nan,1,0,0,curl,120,1.000,64.319,3608985.600,nan,2,0,380516121,eat-memory,20,1.000,70.225,3362816.000,nan,2,0,1091019109,34.000,206.352,6021965824.000,6080090112.000,31.806,32.036,nan,nan,40,0
shasum,0,1.000,0.055,6017024.000,nan,1,0,0,curl,120,1.000,60.147,4091904.000,nan,1,0,380457984,eat-memory,20,1.000,65.744,94865749.333,nan,1,0,1094544258,33.867,198.870,6022131712.000,6073701376.000,31.804,32.008,nan,nan,75,0
shasum,0,1.000,0.068,6046086.095,nan,1,0,0,curl,120,1.000,72.259,3920315.733,nan,2,0,386388154,eat-memory,20,1.000,78.091,3661824.000,nan,2,0,1111252987,32.829,231.584,6029301760.000,6089357824.000,31.837,32.074,nan,nan,40,0
shasum,0,1.000,0.050,6094506.667,nan,1,0,0,curl,120,1.000,59.748,3575808.000,nan,2,0,391449488,eat-memory,40,1.000,130.530,149641216.000,nan,1,0,1116723045,35.438,253.467,6056343552.000,6159065088.000,31.943,32.350,nan,nan,60,0
shasum,0,1.000,0.052,6165143.162,nan,1,0,0,curl,120,1.000,56.464,12172288.000,nan,2,0,393258213,eat-memory,40,1.000,129.213,145281843.200,nan,2,0,1124120402,31.667,280.634,5875888128.000,5985696768.000,31.218,31.655,nan,nan,70,0
shasum,0,1.000,0.051,5992448.000,nan,1,0,0,curl,120,1.000,62.230,3933161.244,nan,2,0,395619100,eat-memory,40,1.000,134.706,150069077.333,nan,2,0,1123755842,35.638,263.250,5972256768.000,6074915840.000,31.604,32.011,nan,nan,60,0
shasum,0,1.000,0.048,5992789.333,nan,1,0,0,curl,120,1.000,56.666,3890073.600,nan,1,0,429352819,eat-memory,60,0.410,158.011,179842730.667,nan,1,1,7479912768,34.333,276.803,5897834496.000,6046846464.000,31.314,31.904,nan,nan,30,1
shasum,0,1.000,0.049,6000640.000,nan,1,0,0,curl,120,1.000,57.696,2547712.000,nan,2,0,428169282,eat-memory,60,0.443,193.058,251948885.333,nan,1,1,7155517624,34.238,280.016,6047551488.000,6156166144.000,31.908,32.338,nan,nan,20,1
shasum,0,1.000,0.054,6013952.000,nan,1,0,0,curl,120,1.000,58.902,12162423.467,nan,2,0,429401489,eat-memory,60,0.444,193.213,250488832.000,nan,1,1,7215634360,33.504,286.650,5965778944.000,6088915456.000,31.582,32.070,nan,nan,20,1
shasum,0,1.000,0.053,6103040.000,nan,1,0,0,curl,140,1.000,78.519,3137536.000,nan,2,0,379410278,eat-memory,0,1.000,29.026,108535125.333,nan,1,0,0,32.962,165.920,6005702656.000,6005860352.000,31.742,31.742,nan,nan,20,0
shasum,0,1.000,0.055,6103040.000,nan,1,0,0,curl,140,1.000,74.236,12211131.733,nan,2,0,380276199,eat-memory,0,1.000,0.056,69689344.000,nan,1,0,0,33.971,161.202,5992087552.000,5992164864.000,31.688,31.688,nan,nan,30,0
shasum,0,1.000,0.051,6155946.667,nan,1,0,0,curl,140,1.000,73.522,14862182.400,nan,1,0,379194560,eat-memory,0,1.000,0.053,53280768.000,nan,1,0,0,33.333,190.217,5929234432.000,5952727040.000,31.438,31.525,nan,nan,45,0
shasum,0,1.000,0.056,6108501.333,nan,1,0,0,curl,140,1.000,77.026,2912256.000,nan,2,0,393227896,eat-memory,20,1.000,73.477,101561514.667,nan,2,0,1119274005,30.533,232.854,5936637952.000,6002840576.000,31.434,31.696,nan,nan,40,0
shasum,0,1.000,0.052,6021632.000,nan,1,0,0,curl,140,1.000,74.022,3586506.362,nan,2,0,393626359,eat-memory,20,1.000,70.650,3871175.111,nan,1,0,1126222527,34.562,227.736,5954867200.000,6018105856.000,31.510,31.760,nan,nan,30,0
shasum,0,1.000,0.049,6217123.352,nan,1,0,0,curl,140,1.000,75.327,12151466.667,nan,2,0,390838550,eat-memory,20,1.000,67.461,91574886.400,nan,2,0,1115861239,31.400,241.948,5874180096.000,5936880640.000,31.184,31.433,nan,nan,70,0
shasum,0,1.000,0.052,6249984.000,nan,1,0,0,curl,140,1.000,68.121,3834641.067,nan,2,0,416932295,eat-memory,40,1.000,132.941,3937166.222,nan,1,0,1202767174,34.800,274.316,5898340352.000,6003500032.000,31.290,31.705,nan,nan,30,0
shasum,0,1.000,0.046,6045696.000,nan,1,0,0,curl,140,1.000,64.033,11989645.410,nan,1,0,419605409,eat-memory,40,1.000,126.899,150954666.667,nan,1,0,1190323694,36.000,259.297,5938784256.000,6039600128.000,31.456,31.854,nan,nan,30,0
shasum,0,1.000,0.052,6045696.000,nan,1,0,0,curl,140,1.000,73.672,3997730.133,nan,2,0,415988772,eat-memory,40,1.000,147.586,151803733.333,nan,2,0,1186196331,32.733,285.083,5901465600.000,6003059712.000,31.299,31.702,nan,nan,40,0
shasum,0,1.000,0.045,6048699.733,nan,1,0,0,curl,140,1.000,73.689,6440277.333,nan,2,0,464470211,eat-memory,60,0.292,190.222,222589747.200,nan,1,1,9497343399,33.800,344.413,5934743552.000,6137425100.800,31.436,32.238,nan,nan,30,1
shasum,0,1.000,0.048,6058257.067,nan,1,0,0,curl,140,1.000,73.989,12918237.867,nan,2,0,462456185,eat-memory,60,0.263,219.385,262104268.800,nan,1,1,9629246344,32.333,336.256,6099390464.000,6229286502.400,32.093,32.608,nan,nan,20,1
shasum,0,1.000,0.050,6066176.000,nan,1,0,0,curl,140,1.000,72.984,3721557.333,nan,2,0,462989689,eat-memory,60,0.259,168.716,224536439.467,nan,1,1,9640610511,33.133,365.960,6050936832.000,6167130521.600,31.898,32.358,nan,nan,30,1
shasum,0,1.000,0.054,6133418.667,nan,1,0,0,curl,160,1.000,85.157,3186688.000,nan,2,0,379120584,eat-memory,0,1.000,25.125,119514112.000,nan,1,0,0,32.829,174.720,6046578688.000,6047370240.000,31.883,31.886,nan,nan,20,0
shasum,0,1.000,0.053,6182570.667,nan,1,0,0,curl,160,1.000,85.652,3166208.000,nan,2,0,377727761,eat-memory,0,1.000,0.054,79548757.333,nan,1,0,0,34.867,180.250,5981153280.000,5987768320.000,31.623,31.649,nan,nan,30,0
shasum,0,1.000,0.057,6135808.000,nan,1,0,0,curl,160,1.000,81.288,3703466.667,nan,2,0,378965670,eat-memory,0,1.000,0.279,53410133.333,nan,1,0,0,34.696,174.254,5905586176.000,5931421696.000,31.324,31.426,nan,nan,30,0
shasum,0,1.000,0.051,6070272.000,nan,1,0,0,curl,160,1.000,76.369,3694592.000,nan,2,0,387738772,eat-memory,20,1.000,62.421,99845271.162,nan,2,0,1110041654,35.429,245.549,5916858368.000,5986952192.000,31.370,31.648,nan,nan,25,0
shasum,0,1.000,0.052,6141610.667,nan,1,0,0,curl,160,1.000,83.648,3965132.800,nan,2,0,409534946,eat-memory,20,1.000,70.675,97469952.000,nan,1,0,1128663954,35.638,240.667,5924939776.000,5985123840.000,31.407,31.644,nan,nan,30,0
shasum,0,1.000,0.054,6156288.000,nan,1,0,0,curl,160,1.000,76.630,13328384.000,nan,1,0,391162912,eat-memory,20,1.000,63.000,94206805.333,nan,1,0,1115809306,31.505,217.616,5908795392.000,5971778560.000,31.334,31.584,nan,nan,75,0
shasum,0,1.000,0.048,6208341.333,nan,1,0,0,curl,160,1.000,81.914,1671168.000,nan,2,0,558820215,eat-memory,40,1.000,142.483,4081664.000,nan,2,0,2232012666,34.229,303.065,5947928576.000,6069991936.000,31.493,31.977,nan,nan,40,0
shasum,0,1.000,0.054,6190421.333,nan,1,0,0,curl,160,1.000,73.527,3544917.333,nan,1,0,573667629,eat-memory,40,1.000,130.748,3642504.533,nan,1,0,2421135631,34.867,275.433,5998749696.000,6100002304.000,31.699,32.100,nan,nan,30,0
shasum,0,1.000,0.050,6188373.333,nan,1,0,0,curl,160,1.000,79.545,2809856.000,nan,2,0,584558115,eat-memory,40,1.000,138.076,3782656.000,nan,2,0,2312611208,32.667,291.933,5964238848.000,6058235904.000,31.563,31.934,nan,nan,40,0
shasum,0,1.000,0.048,6204484.267,nan,1,0,0,curl,160,1.000,80.830,2881536.000,nan,2,0,1127509390,eat-memory,60,0.199,181.331,4295111.111,nan,1,1,11749579883,35.104,369.535,5990225920.000,6200709120.000,31.668,32.504,nan,nan,25,1
shasum,0,1.000,0.050,6194244.267,nan,1,0,0,curl,160,1.000,83.190,3662124.373,nan,2,0,713445594,eat-memory,60,0.183,205.393,271051298.133,nan,1,1,11646772865,32.504,346.267,6175006720.000,6294254796.800,32.407,32.881,nan,nan,20,1
shasum,0,1.000,0.049,6233284.998,nan,1,0,0,curl,160,1.000,81.820,14837845.333,nan,2,0,574707299,eat-memory,60,0.194,173.977,228265184.305,nan,1,1,11328565472,33.371,364.135,6132856832.000,6259940147.200,32.242,32.745,nan,nan,30,1
shasum,0,1.000,0.054,6271317.333,nan,1,0,0,curl,180,1.000,93.823,3283592.533,nan,2,0,383209882,eat-memory,0,1.000,32.699,118643882.667,nan,1,0,0,31.867,188.503,6119473152.000,6119302144.000,32.189,32.188,nan,nan,20,0
shasum,0,1.000,0.059,6099285.333,nan,1,0,0,curl,180,1.000,88.692,12783445.333,nan,1,0,382628765,eat-memory,0,1.000,0.528,76021418.667,nan,1,0,0,33.504,184.219,6041462784.000,6034307584.000,31.878,31.848,nan,nan,45,0
shasum,0,1.000,0.057,6144936.229,nan,1,0,0,curl,180,1.000,88.718,4050863.543,nan,2,0,379254779,eat-memory,0,1.000,0.054,59117568.000,nan,1,0,0,34.400,203.723,5962444800.000,5981968384.000,31.564,31.640,nan,nan,40,0
shasum,0,1.000,0.052,6166528.000,nan,1,0,0,curl,180,1.000,91.770,3815048.533,nan,2,0,395061481,eat-memory,20,1.000,70.715,104970922.667,nan,2,0,1122902531,34.133,248.383,5969283072.000,6034650112.000,31.592,31.851,nan,nan,30,0
shasum,0,1.000,0.053,6106965.333,nan,1,0,0,curl,180,1.000,86.549,2740224.000,nan,2,0,394608902,eat-memory,20,1.000,66.767,93954730.667,nan,1,0,1122547374,35.400,237.767,5998450688.000,6057204224.000,31.712,31.944,nan,nan,30,0
shasum,0,1.000,0.050,6039415.467,nan,1,0,0,curl,180,1.000,80.015,15085568.000,nan,2,0,395520097,eat-memory,20,1.000,64.267,92763535.848,nan,2,0,1121050810,30.667,257.002,5990273024.000,6058293248.000,31.671,31.941,nan,nan,70,0
shasum,0,1.000,0.049,6090752.000,nan,1,0,0,curl,180,1.000,81.887,2564096.000,nan,2,0,2996984629,eat-memory,40,0.941,135.503,163385685.333,nan,1,0,3970287816,35.600,290.965,6011308032.000,6174729728.000,31.760,32.408,nan,nan,30,0
shasum,0,1.000,0.050,6205713.067,nan,1,0,0,curl,180,1.000,87.922,3778560.000,nan,2,0,2951113217,eat-memory,40,0.983,147.498,178464494.933,nan,2,0,3578593809,34.733,337.518,6188654592.000,6292006912.000,32.463,32.871,nan,nan,70,0
shasum,0,1.000,0.048,6096896.000,nan,1,0,0,curl,180,1.000,74.617,3563520.000,nan,1,0,3382838354,eat-memory,40,1.000,127.595,167820629.333,nan,1,0,2632488433,32.638,272.119,6112741376.000,6235507200.000,32.154,32.642,nan,nan,75,0
shasum,0,1.000,0.052,6106999.467,nan,1,0,0,curl,180,0.999,87.691,30952789.333,nan,2,0,3692438385,eat-memory,60,0.184,164.398,217072571.733,nan,1,1,12224896932,32.667,341.800,6242826240.000,6355893043.200,32.686,33.134,nan,nan,40,1
shasum,0,1.000,0.049,6095257.600,nan,1,0,0,curl,180,1.000,89.267,96424345.600,nan,2,0,3102555242,eat-memory,60,0.186,163.300,231884526.933,nan,1,1,12799606398,32.696,344.080,6359316480.000,6456778342.400,33.164,33.552,nan,nan,30,1
shasum,0,1.000,0.049,6142088.533,nan,1,0,0,curl,180,1.000,88.257,116875537.067,nan,2,0,3213822863,eat-memory,60,0.206,168.338,238086553.600,nan,1,1,12298876447,33.562,348.213,6407006208.000,6480038297.600,33.359,33.647,nan,nan,30,1
shasum,0,1.000,0.053,6177109.333,nan,1,0,0,curl,200,1.000,115.459,2957312.000,nan,2,0,398831830,eat-memory,0,1.000,0.055,84480000.000,nan,1,0,0,33.000,223.533,6377515008.000,6315597824.000,33.235,32.987,nan,nan,30,0
shasum,0,1.000,0.056,5988522.667,nan,1,0,0,curl,200,1.000,99.619,2654208.000,nan,2,0,385716185,eat-memory,0,1.000,0.874,73815040.000,nan,1,0,0,32.067,199.933,6056839168.000,6074315264.000,31.957,32.025,nan,nan,45,0
shasum,0,1.000,0.059,6080682.667,nan,1,0,0,curl,200,1.000,90.273,16236253.867,nan,1,0,381601723,eat-memory,0,1.000,0.051,56033280.000,nan,1,0,0,33.371,183.586,6037395456.000,6066243584.000,31.880,31.993,nan,nan,45,0
shasum,0,1.000,0.052,6143317.333,nan,1,0,0,curl,200,1.000,104.927,3662028.800,nan,2,0,405219111,eat-memory,20,1.000,74.336,2723840.000,nan,2,0,1134946253,33.371,267.201,6007822336.000,6077185536.000,31.762,32.036,nan,nan,40,0
shasum,0,1.000,0.053,6206122.667,nan,1,0,0,curl,200,1.000,97.315,3969877.333,nan,2,0,412330809,eat-memory,20,1.000,68.436,3897912.889,nan,1,0,1138100332,34.038,254.484,6024353792.000,6090967040.000,31.833,32.096,nan,nan,30,0
shasum,0,1.000,0.047,6239744.000,nan,1,0,0,curl,200,1.000,100.058,6383513.600,nan,2,0,425451093,eat-memory,20,1.000,62.068,91217578.667,nan,2,0,1146614275,34.838,273.752,5997754368.000,6069769216.000,31.732,32.016,nan,nan,25,0
shasum,0,1.000,0.055,6096896.000,nan,1,0,0,curl,200,1.000,77.440,95129770.667,nan,3,0,5738064878,eat-memory,40,0.962,133.279,4000085.333,nan,2,0,3782358614,35.200,289.167,6032166912.000,6200288768.000,31.866,32.532,nan,nan,30,0
shasum,0,1.000,0.055,6149688.889,nan,1,0,0,curl,200,0.603,42.879,79789056.000,nan,1,1,19479181395,eat-memory,40,1.000,138.932,3491521.422,nan,2,0,1467789332,32.229,264.806,6265327616.000,6359162538.667,32.781,33.159,nan,nan,80,1
shasum,0,1.000,0.056,6147072.000,nan,1,0,0,curl,200,0.707,48.987,144191488.000,nan,1,1,15974472415,eat-memory,40,1.000,150.202,3717802.667,nan,1,0,2297760243,34.496,301.196,6486525952.000,6423231829.333,33.675,33.427,nan,nan,50,1
shasum,20,1.000,1.981,8060074.667,nan,1,0,4308226,curl,0,1.000,0.050,95654570.667,nan,1,0,0,eat-memory,0,1.000,0.055,42311680.000,nan,1,0,0,33.067,39.350,6435424256.000,6432271872.000,33.485,33.473,nan,nan,30,0
shasum,20,1.000,1.951,4099774.171,nan,1,0,4389574,curl,0,1.000,0.052,95659349.333,nan,1,0,0,eat-memory,0,1.000,0.089,41670997.333,nan,1,0,0,33.200,40.083,6399846400.000,6365884928.000,33.325,33.190,nan,nan,30,0
shasum,20,1.000,2.029,10767384.381,nan,2,0,4466659,curl,0,1.000,0.082,63014229.333,nan,1,0,0,eat-memory,0,1.000,0.047,41037824.000,nan,1,0,0,34.867,44.424,6160414720.000,6091076608.000,32.376,32.101,nan,nan,25,0
shasum,20,1.000,2.072,3863756.800,nan,2,0,4879471,curl,0,1.000,0.053,61626368.000,nan,1,0,0,eat-memory,20,1.000,64.154,93870592.000,nan,2,0,1069232379,33.800,105.067,5970548736.000,6011905536.000,31.623,31.786,nan,nan,30,0
shasum,20,1.000,1.906,3890210.133,nan,1,0,4593955,curl,0,1.000,0.052,37490176.000,nan,1,0,0,eat-memory,20,1.000,59.250,86173696.000,nan,1,0,1067921650,35.371,98.368,5988521984.000,6016566272.000,31.699,31.809,nan,nan,30,0
shasum,20,1.000,1.936,3641344.000,nan,2,0,4940859,curl,0,1.000,0.060,37539840.000,nan,1,0,0,eat-memory,20,1.000,56.747,88157457.067,nan,2,0,1069601379,33.667,105.110,5958561792.000,6000667136.000,31.575,31.742,nan,nan,40,0
shasum,20,1.000,1.936,3979264.000,nan,1,0,5196325,curl,0,1.000,0.050,37648213.333,nan,1,0,0,eat-memory,40,1.000,122.544,145894912.000,nan,1,0,1070175687,31.162,153.686,5905498112.000,5984400384.000,31.363,31.676,nan,nan,75,0
shasum,20,1.000,1.897,3954005.333,nan,2,0,5398083,curl,0,1.000,0.049,37781377.219,nan,1,0,0,eat-memory,40,1.000,117.448,3603797.333,nan,2,0,1070823507,32.800,170.872,5946036224.000,6025475072.000,31.528,31.843,nan,nan,40,0
shasum,20,1.000,1.986,3796992.000,nan,2,0,5353253,curl,0,1.000,0.061,37541888.000,nan,1,0,0,eat-memory,40,1.000,128.252,146575189.333,nan,1,0,1070559620,34.733,160.239,5981952000.000,6059546624.000,31.669,31.977,nan,nan,60,0
shasum,20,1.000,2.006,3350528.000,nan,2,0,7162323,curl,0,1.000,0.064,37406037.333,nan,1,0,0,eat-memory,60,1.000,177.915,185055539.200,nan,2,0,1074823263,32.200,227.233,5989816320.000,6104766464.000,31.702,32.159,nan,nan,70,0
shasum,20,1.000,1.955,3833344.000,nan,1,0,6920372,curl,0,1.000,0.048,37261653.333,nan,1,0,0,eat-memory,60,1.000,183.160,199829333.333,nan,1,0,1074358834,36.133,214.117,6008608768.000,6118931456.000,31.784,32.220,nan,nan,45,0
shasum,20,1.000,1.892,3967561.143,nan,2,0,6381207,curl,0,1.000,0.053,37028522.667,nan,1,0,0,eat-memory,60,1.000,161.059,173770752.000,nan,2,0,1075682267,32.238,233.950,5996040192.000,6112377856.000,31.733,32.194,nan,nan,40,0
shasum,20,1.000,1.938,2961408.000,nan,2,0,10150659,curl,0,1.000,0.064,37041322.667,nan,1,0,0,eat-memory,80,1.000,255.083,258897578.667,nan,2,0,1186979952,33.429,280.300,5962360832.000,6101000704.000,31.597,32.148,nan,nan,60,0
shasum,20,1.000,1.783,5029888.000,nan,2,0,10360829,curl,0,1.000,0.051,37097637.790,nan,1,0,0,eat-memory,80,1.000,232.487,247171276.800,nan,2,0,1267436263,30.305,303.119,5977923584.000,6133093888.000,31.627,32.244,nan,nan,70,0
shasum,20,1.000,1.936,3918404.267,nan,2,0,11012041,curl,0,1.000,0.051,36885504.000,nan,1,0,0,eat-memory,80,1.000,264.720,2650112.000,nan,2,0,1455872562,34.667,287.067,6011650048.000,6162181120.000,31.772,32.365,nan,nan,30,0
shasum,20,1.000,2.005,3881135.543,nan,2,0,10764851,curl,0,1.000,0.055,36868985.417,nan,1,0,0,eat-memory,100,0.410,302.113,3781256.533,nan,1,1,8494879219,33.533,367.413,6003392512.000,6256706355.200,31.734,32.739,nan,nan,25,1
shasum,20,1.000,2.071,3571712.000,nan,2,0,9773908,curl,0,1.000,0.044,36762068.114,nan,1,0,0,eat-memory,100,0.426,386.039,3721898.667,nan,1,1,8350103746,34.533,367.747,6190024704.000,6389535948.800,32.480,33.270,nan,nan,15,1
shasum,20,1.000,1.940,3666261.333,nan,2,0,10348954,curl,0,1.000,0.051,36771976.533,nan,1,0,0,eat-memory,100,0.451,359.882,368522035.200,nan,1,1,7936672485,32.771,367.762,6192414720.000,6369994752.000,32.491,33.194,nan,nan,15,1
shasum,20,1.000,1.810,3661141.333,nan,1,0,4100559,curl,20,1.000,9.824,40597094.400,nan,1,0,370136384,eat-memory,0,1.000,35.156,125335552.000,nan,1,0,0,33.333,55.741,6140917760.000,6137630208.000,32.285,32.271,nan,nan,20,0
shasum,20,1.000,1.931,3428113.067,nan,2,0,4352896,curl,20,1.000,10.981,3528874.667,nan,2,0,377709313,eat-memory,0,1.000,0.459,87780820.114,nan,1,0,0,34.733,65.283,6101121024.000,6061531136.000,32.127,31.968,nan,nan,40,0
shasum,20,1.000,1.994,3502080.000,nan,2,0,4387213,curl,20,1.000,11.250,3432448.000,nan,2,0,369512386,eat-memory,0,1.000,0.053,62177280.000,nan,1,0,0,35.667,65.317,6019276800.000,6012941824.000,31.808,31.781,nan,nan,30,0
shasum,20,1.000,1.829,4660138.667,nan,1,0,4835101,curl,20,1.000,11.032,5537450.667,nan,1,0,371000918,eat-memory,20,1.000,60.818,105444352.000,nan,1,0,1069067149,34.333,115.067,6012172288.000,6032793600.000,31.777,31.856,nan,nan,45,0
shasum,20,1.000,2.210,3790199.467,nan,2,0,4956337,curl,20,1.000,12.394,4059452.952,nan,2,0,364951383,eat-memory,20,1.000,67.465,3952640.000,nan,2,0,1075340309,33.296,134.903,6007144448.000,6039413760.000,31.757,31.884,nan,nan,40,0
shasum,20,1.000,1.820,3858432.000,nan,1,0,4559825,curl,20,1.000,11.721,3715072.000,nan,1,0,375297926,eat-memory,20,1.000,62.101,94993066.667,nan,1,0,1070803220,32.696,114.871,5954695168.000,5990181376.000,31.543,31.683,nan,nan,75,0
shasum,20,1.000,1.876,3521877.333,nan,2,0,5288182,curl,20,1.000,10.941,3481514.667,nan,2,0,378014549,eat-memory,40,1.000,121.006,147390156.800,nan,2,0,1074421838,34.733,194.829,5976795136.000,6056546304.000,31.637,31.952,nan,nan,40,0
shasum,20,1.000,1.927,3983667.200,nan,2,0,5323798,curl,20,1.000,11.514,4070775.467,nan,2,0,377571640,eat-memory,40,1.000,127.764,148330154.667,nan,2,0,1075165142,36.067,185.167,6022324224.000,6090362368.000,31.829,32.094,nan,nan,30,0
shasum,20,1.000,1.777,3596288.000,nan,1,0,5074192,curl,20,1.000,10.282,3719168.000,nan,1,0,381758656,eat-memory,40,1.000,113.148,148246528.000,nan,1,0,1073053564,31.333,163.233,5978294272.000,6058758144.000,31.640,31.960,nan,nan,75,0
shasum,20,1.000,2.046,3789312.000,nan,2,0,7270700,curl,20,1.000,11.621,3244032.000,nan,2,0,393978266,eat-memory,60,1.000,196.470,204546389.333,nan,2,0,1097356885,34.867,247.420,6024857600.000,6143299072.000,31.833,32.301,nan,nan,40,0
shasum,20,1.000,1.812,3715072.000,nan,1,0,7071878,curl,20,1.000,10.527,3676160.000,nan,1,0,384049386,eat-memory,60,1.000,171.041,202604373.333,nan,1,0,1081280737,31.038,220.036,6010042368.000,6124365824.000,31.768,32.221,nan,nan,75,0
shasum,20,1.000,2.049,3711863.467,nan,2,0,7733159,curl,20,1.000,11.085,3619874.133,nan,2,0,389378989,eat-memory,60,1.000,199.068,3469312.000,nan,2,0,1092385269,34.771,250.300,6044993536.000,6163227136.000,31.913,32.381,nan,nan,40,0
shasum,20,1.000,1.891,3694592.000,nan,1,0,10470383,curl,20,1.000,10.806,3866624.000,nan,1,0,391771853,eat-memory,80,1.000,238.261,250875392.000,nan,1,0,2742291236,31.733,277.731,6014672896.000,6173709312.000,31.789,32.420,nan,nan,75,0
shasum,20,1.000,1.945,3597653.333,nan,1,0,10222507,curl,20,1.000,10.729,3721011.200,nan,1,0,394339947,eat-memory,80,1.000,240.329,256093013.333,nan,1,0,2804991794,35.571,283.250,6092615680.000,6240667648.000,32.102,32.688,nan,nan,40,0
shasum,20,1.000,1.857,3456034.133,nan,2,0,10859054,curl,20,1.000,11.290,3505664.000,nan,1,0,393612954,eat-memory,80,0.999,239.014,261097472.000,nan,2,0,2999759985,32.667,285.483,6122635264.000,6269370368.000,32.225,32.805,nan,nan,40,0
shasum,20,1.000,2.108,10678954.667,nan,2,0,8978013,curl,20,1.000,12.016,3751936.000,nan,2,0,393976452,eat-memory,100,0.326,288.219,310565956.267,nan,1,1,9887327172,32.200,344.720,6097326080.000,6328544460.800,32.120,33.040,nan,nan,70,1
shasum,20,1.000,1.926,10673083.733,nan,2,0,10857232,curl,20,1.000,11.888,3391624.533,nan,2,0,398479889,eat-memory,100,0.301,281.098,325846657.707,nan,1,1,10249304700,33.429,334.065,6306914304.000,6468582604.800,32.969,33.608,nan,nan,30,1
shasum,20,1.000,2.123,3092480.000,nan,3,0,10079391,curl,20,1.000,12.103,3733469.867,nan,3,0,399423386,eat-memory,100,0.300,301.607,337521459.200,nan,1,1,10613492603,33.762,359.039,6269820928.000,6445277184.000,32.823,33.519,nan,nan,25,1
shasum,20,1.000,1.676,3760128.000,nan,1,0,4223930,curl,40,1.000,20.274,3571712.000,nan,1,0,373128305,eat-memory,0,1.000,0.049,98238464.000,nan,1,0,0,32.733,72.333,6244126720.000,6213023232.000,32.718,32.593,nan,nan,60,0
shasum,20,1.000,1.801,3776512.000,nan,2,0,5017820,curl,40,1.000,23.699,3633152.000,nan,2,0,373793203,eat-memory,0,1.000,0.056,70373376.000,nan,1,0,0,32.067,88.925,6051926016.000,6065212928.000,31.951,32.005,nan,nan,70,0
shasum,20,1.000,1.869,3354624.000,nan,2,0,3748335,curl,40,1.000,21.802,3882154.667,nan,2,0,371860003,eat-memory,0,1.000,0.599,56802304.000,nan,1,0,0,33.371,80.852,6074718208.000,6073667584.000,32.051,32.046,nan,nan,30,0
shasum,20,1.000,1.798,4880042.667,nan,1,0,5163834,curl,40,1.000,21.568,3874645.333,nan,1,0,374523471,eat-memory,20,1.000,60.956,96129194.667,nan,1,0,1076873307,35.171,138.341,6045347840.000,6087472640.000,31.935,32.100,nan,nan,45,0
